query,source,td_l1_name,pv_raw
灰指甲用什么药最有效最好能根治,2025search,由自述症状直接索取药品或药膏,479.0
尖锐湿疣怎么治疗才能根治,2025search,寻找疾病的治疗或缓解方案,478.0
双手发麻是什么病征兆怎么解决,2025search,解释自身症状的原因,476.0
人流后多久能同房,2025search,处理非健康或无法归入上述意图的残余,475.0
肠炎吃什么药能根治彻底,2025search,寻找疾病的治疗或缓解方案,474.0
艾滋病可以活多久,2025search,评估疾病的严重程度、预后或时间预期,472.0
艾滋病多久能查出来,2025search,查询疾病或医学术语的定义、病因与传染性,471.0
"手抽筋什么原因引起的,怎么解决",2025search,解释自身症状的原因,469.0
"肺部有磨玻璃结节严重吗,如何治疗",2025search,评估疾病的严重程度、预后或时间预期,469.0
吃了紧急避孕药月经推迟多久正常,2025search,查询药品用法用量与服用时机,468.0
渐冻症是什么原因引起的,2025search,查询疾病或医学术语的定义、病因与传染性,468.0
鹅肉的功效与作用禁忌,2025search,查询中药材/食材/茶饮的功效与作用,467.0
短效避孕药的危害和副作用,2025search,查询药品的功效与作用,463.0
脚掌疼是怎么回事什么原因引起的,2025search,解释自身症状的原因,462.0
graves病是什么病,2025search,查询疾病或医学术语的定义、病因与传染性,461.0
清洁度lll度是什么意思严重吗,2025search,解读用户本人的检查数值或报告分级,461.0
"白细胞高是什么原因,严重吗男性",2025search,解读用户本人的检查数值或报告分级,460.0
梅毒早期症状图片,2025search,查询疾病的症状与早期征兆,460.0
细菌感染是什么原因引起的,2025search,查询疾病或医学术语的定义、病因与传染性,459.0
安眠药副作用,2025search,查询药品的功效与作用,459.0
中风是什么原因引起的?,2025search,查询疾病或医学术语的定义、病因与传染性,458.0
脸上长斑是什么原因引起的?怎么治疗,2025search,解释自身症状的原因,452.0
射精有血是什么原因引起,2025search,解释自身症状的原因,450.0
茵陈泡水喝的功效与作用禁忌,2025search,查询中药材/食材/茶饮的功效与作用,449.0
白发怎样调理和根治能变黑发,2025search,寻找疾病的治疗或缓解方案,449.0
肛门痛疼什么原因引起,2025search,解释自身症状的原因,449.0
放屁多是什么病的征兆该怎么办,2025search,解释自身症状的原因,448.0
腿部浮肿是什么原因引起的,2025search,解释自身症状的原因,448.0
声音嘶哑是什么原因引起,2025search,解释自身症状的原因,448.0
掉头发是什么原因引起的,2025search,解释自身症状的原因,446.0
qid是指一天几次用药,2025search,查询疾病或医学术语的定义、病因与传染性,445.0
尾椎骨痛什么原因引起的,2025search,解释自身症状的原因,445.0
呕吐是什么原因引起的,2025search,解释自身症状的原因,444.0
带状疱疹是什么原因引起的,2025search,查询疾病或医学术语的定义、病因与传染性,443.0
急性胰腺炎是什么原因引起的,2025search,查询疾病或医学术语的定义、病因与传染性,438.0
血栓是什么意思严重吗,2025search,评估疾病的严重程度、预后或时间预期,438.0
舌头溃疡是什么原因引起的,2025search,解释自身症状的原因,438.0
尿比重偏高1.030严重吗,2025search,解读用户本人的检查数值或报告分级,437.0
炎症是什么原因引起,2025search,查询疾病或医学术语的定义、病因与传染性,437.0
吃了紧急避孕药意外怀孕怎么办,2025search,寻找疾病的治疗或缓解方案,435.0
尿液发红是什么病的前兆,2025search,查询疾病的症状与早期征兆,434.0
管状腺瘤是什么病,2025search,查询疾病或医学术语的定义、病因与传染性,434.0
阳痿早泄,2025search,仅给出名称的裸实体查询,431.0
无痛人流手术需要休息几天,2025search,查询诊疗项目的费用、时长与恢复参数,431.0
乳腺结节3类严重吗,2025search,解读用户本人的检查数值或报告分级,430.0
寒湿体质怎么调理能彻底根治,2025search,寻找疾病的治疗或缓解方案,429.0
萎缩性胃炎是怎么回事严重吗,2025search,查询疾病或医学术语的定义、病因与传染性,429.0
前胸后背疼是什么原因引起的,2025search,解释自身症状的原因,429.0
阳痿早泄吃什么药好,2025search,寻找疾病的治疗或缓解方案,427.0
早泄可以治愈吗,2025search,评估疾病的严重程度、预后或时间预期,427.0
海参的功效与作用及禁忌人群,2025search,查询中药材/食材/茶饮的功效与作用,426.0
梅毒的潜伏期一般多久发作,2025search,查询疾病或医学术语的定义、病因与传染性,426.0
手麻是什么病的前兆,2025search,解释自身症状的原因,425.0
栛枝的功效与作用禁忌,2025search,查询中药材/食材/茶饮的功效与作用,424.0
吃了避孕药一个星期后出血是月经吗,2025search,对具体行为、搭配或说法给出是否可行的裁决,424.0
安眠药吃一片能睡多久,2025search,查询药品用法用量与服用时机,423.0
萎缩性胃炎严重吗 后果是什么,2025search,评估疾病的严重程度、预后或时间预期,423.0
ards是什么病的简称,2025search,查询疾病或医学术语的定义、病因与传染性,422.0
屁多是什么原因引起的,2025search,解释自身症状的原因,422.0
蛋白尿是什么病,2025search,查询疾病或医学术语的定义、病因与传染性,421.0
脚气是什么原因引起的啊,2025search,解释自身症状的原因,421.0
打胎需要多少钱大概,2025search,查询诊疗项目的费用、时长与恢复参数,420.0
气胸病是什么原因引起的,2025search,查询疾病或医学术语的定义、病因与传染性,419.0
糖尿病是什么原因引起的,2025search,查询疾病或医学术语的定义、病因与传染性,418.0
血燥是什么原因引起的怎么调理,2025search,解释自身症状的原因,417.0
hbv是什么病毒?,2025search,查询疾病或医学术语的定义、病因与传染性,417.0
"白塞病是什么病,有什么症状",2025search,查询疾病或医学术语的定义、病因与传染性,415.0
胃溃疡严重吗 后果是什么,2025search,评估疾病的严重程度、预后或时间预期,414.0
管状腺瘤是什么病严重吗,2025search,评估疾病的严重程度、预后或时间预期,413.0
舌头疼是什么原因引起的,2025search,解释自身症状的原因,412.0
"水肿是什么原因引起的,怎么治疗",2025search,解释自身症状的原因,409.0
头晕目眩是什么病的征兆,2025search,解释自身症状的原因,406.0
避孕针一针能管多久,2025search,查询诊疗项目的费用、时长与恢复参数,405.0
梅毒图片,2025search,仅给出名称的裸实体查询,404.0
放屁很臭是什么原因引起,2025search,解释自身症状的原因,404.0
接吻会传播艾滋和梅毒吗,2025search,对具体行为、搭配或说法给出是否可行的裁决,403.0
脚脱皮是什么原因引起的怎么解决,2025search,解释自身症状的原因,402.0
一吃饭就满头大汗是什么原因引起的男性,2025search,解释自身症状的原因,402.0
胃胀是什么原因引起的怎么解决,2025search,解释自身症状的原因,401.0
"主动脉硬化是怎么回事,严重吗",2025search,解读用户本人的检查数值或报告分级,400.0
自闭症儿童什么原因引起的,2025search,查询疾病或医学术语的定义、病因与传染性,400.0
小月子流产休息多少天可以出去,2025search,查询诊疗项目的费用、时长与恢复参数,399.0
hiv感染初期症状,2025search,查询疾病的症状与早期征兆,399.0
手足口病是什么原因引起的啊,2025search,解释自身症状的原因,397.0
吃了避孕药后几天出血是什么原因,2025search,解释自身症状的原因,397.0
人流后需要休息多少天合适,2025search,查询诊疗项目的费用、时长与恢复参数,396.0
麦粒肿是什么原因引起的,2025search,解释自身症状的原因,395.0
后背疼是什么原因引起的女性,2025search,解释自身症状的原因,394.0
眼眶痛什么原因引起的,2025search,解释自身症状的原因,394.0
出汗是排毒还是排湿,2025search,在两个或几个选项之间给出裁决,394.0
地奈德乳膏是激素药吗,2025search,查询药品的功效与作用,393.0
氨基糖苷类抗生素有哪些,2025search,寻找疾病的治疗或缓解方案,388.0
性生活后出血鲜红色是什么原因引起的男性,2025search,解释自身症状的原因,387.0
幽门螺杆菌阳性是什么意思 严重吗,2025search,解读用户本人的检查数值或报告分级,386.0
宫腔积液是怎么回事严重吗,2025search,查询疾病或医学术语的定义、病因与传染性,384.0
copd是什么病的简称,2025search,查询疾病或医学术语的定义、病因与传染性,384.0
白塞氏病是什么病,2025search,查询疾病或医学术语的定义、病因与传染性,383.0
抑郁自测表测试免费,2025search,处理非健康或无法归入上述意图的残余,383.0
头发油腻是什么原因引起的,2025search,解释自身症状的原因,381.0
精神分裂症是什么原因引起的,2025search,查询疾病或医学术语的定义、病因与传染性,381.0
扁桃体发炎是什么原因引起的啊,2025search,解释自身症状的原因,378.0
"双肾囊肿是什么病,需要治疗吗",2025search,评估疾病的严重程度、预后或时间预期,377.0
mds是什么病,2025search,查询疾病或医学术语的定义、病因与传染性,377.0
低蛋白血症是什么病,2025search,查询疾病或医学术语的定义、病因与传染性,377.0
乳腺结节最忌口的食物,2025search,对具体行为、搭配或说法给出是否可行的裁决,376.0
吃避孕药会导致月经推迟吗,2025search,对具体行为、搭配或说法给出是否可行的裁决,376.0
梅毒能治好吗,2025search,寻找疾病的治疗或缓解方案,375.0
疟疾病是什么病,2025search,查询疾病或医学术语的定义、病因与传染性,373.0
脸肿是怎么回事什么原因引起的,2025search,解释自身症状的原因,373.0
阿奇霉素干混悬剂0.1g儿童用量一天几次,2025search,查询药品用法用量与服用时机,372.0
血痣是什么原因引起的,2025search,查询疾病或医学术语的定义、病因与传染性,372.0
先兆流产,2025search,仅给出名称的裸实体查询,371.0
肝纤维是什么意思严重吗,2025search,查询疾病或医学术语的定义、病因与传染性,371.0
尿潜血3十是怎么回事严重吗,2025search,解读用户本人的检查数值或报告分级,368.0
便秘是什么原因引起的,2025search,解释自身症状的原因,368.0
嗓子沙哑是什么原因引起的,2025search,解释自身症状的原因,368.0
巨细胞病毒是什么病,2025search,查询疾病或医学术语的定义、病因与传染性,368.0
"冬虫夏草怎么吃效果最好,每天吃多少",2025search,获取食疗/养生方的做法与搭配,367.0
细菌性阴道炎是什么原因引起的,2025search,查询疾病或医学术语的定义、病因与传染性,367.0
谷丙转氨酶高说明什么问题 严重吗,2025search,解读用户本人的检查数值或报告分级,366.0
bid是一天几次用药,2025search,查询疾病或医学术语的定义、病因与传染性,365.0
hiv是艾滋病的意思吗,2025search,查询疾病或医学术语的定义、病因与传染性,363.0
乳头瘤病毒是什么病,2025search,查询疾病或医学术语的定义、病因与传染性,363.0
管状腺瘤伴低级别上皮内瘤变严重吗,2025search,评估疾病的严重程度、预后或时间预期,363.0
隐血1个加号严重吗,2025search,解读用户本人的检查数值或报告分级,360.0
苦荞麦的功效和作用及禁忌,2025search,查询中药材/食材/茶饮的功效与作用,359.0
药物流产最佳时间什么时候,2025search,查询诊疗项目的费用、时长与恢复参数,359.0
"肌酐高是什么原因引起的,怎么能降下来",2025search,解读用户本人的检查数值或报告分级,359.0
泡沫尿是什么原因引起的,2025search,解释自身症状的原因,358.0
梅毒怎么传染的,2025search,查询疾病或医学术语的定义、病因与传染性,358.0
尿糖4十严重吗怎么治疗,2025search,寻找疾病的治疗或缓解方案,358.0
adhd是什么病,2025search,查询疾病或医学术语的定义、病因与传染性,356.0
艾滋病症状,2025search,查询疾病的症状与早期征兆,356.0
筛窦炎是什么病,2025search,查询疾病或医学术语的定义、病因与传染性,355.0
总胆红素高说明什么问题 严重吗,2025search,解读用户本人的检查数值或报告分级,355.0
梅毒的传播途径有哪些,2025search,查询疾病或医学术语的定义、病因与传染性,354.0
脑供血不足是什么原因引起的 要怎么治疗,2025search,解释自身症状的原因,354.0
黄瓜和西红柿能一起吃吗?,2025search,对具体行为、搭配或说法给出是否可行的裁决,354.0
"舌尖疼是什么原因引起的,怎么解决",2025search,解释自身症状的原因,353.0
宫颈低级别鳞状上皮内病变严重吗,2025search,评估疾病的严重程度、预后或时间预期,352.0
乳腺增生是什么原因引起的呢,2025search,解释自身症状的原因,352.0
吃避孕药后下面流血是什么原因,2025search,解释自身症状的原因,351.0
aids是什么病的简称,2025search,查询疾病或医学术语的定义、病因与传染性,351.0
狂犬疫苗的副作用和禁忌,2025search,查询药品的功效与作用,350.0
高压低是什么原因引起的,2025search,解释自身症状的原因,350.0
大环内酯类抗生素有哪些,2025search,处理非健康或无法归入上述意图的残余,349.0
心肌桥是什么病,2025search,查询疾病或医学术语的定义、病因与传染性,348.0
怀孕一个月建议药流还是人流,2025search,在两个或几个选项之间给出裁决,347.0
急性荨麻疹是什么原因引起的,2025search,查询疾病或医学术语的定义、病因与传染性,346.0
头皮长小疙瘩是什么原因引起的,2025search,解释自身症状的原因,346.0
手肿胀什么原因引起的女性,2025search,解释自身症状的原因,345.0
嘴唇肿起来一般是什么原因引起的,2025search,解释自身症状的原因,345.0
老年性阴道炎怎么根治效果好,2025search,寻找疾病的治疗或缓解方案,343.0
地西泮的作用与功效是安眠药吗,2025search,查询药品的功效与作用,342.0
尿血是什么病症的前兆,2025search,查询疾病的症状与早期征兆,342.0
阳痿吃什么好,2025search,查询中药材/食材/茶饮的功效与作用,341.0
幽门螺旋杆菌吃什么药能根治,2025search,寻找疾病的治疗或缓解方案,341.0
肝结节是什么病严重吗怎么治疗,2025search,评估疾病的严重程度、预后或时间预期,340.0
手麻怎么回事什么原因引起的,2025search,解释自身症状的原因,340.0
肠胀气是什么原因引起的怎么解决,2025search,解释自身症状的原因,340.0
支原体阳性是什么病,2025search,查询疾病或医学术语的定义、病因与传染性,340.0
喹诺酮类抗生素有哪些,2025search,查询药品的功效与作用,339.0
败血症是什么病,2025search,查询疾病或医学术语的定义、病因与传染性,339.0
艾滋病初期有哪些症状,2026search,查询疾病的症状与早期征兆,4644.0
舌苔厚白是什么原因引起的,2026search,解释自身症状的原因,4267.0
梅毒的症状和图片,2026search,查询疾病的症状与早期征兆,3818.0
羊水栓塞是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,3622.0
"荨麻疹是什么原因引起的,怎么根治",2026search,查询疾病或医学术语的定义、病因与传染性,3388.0
胆固醇高是什么原因引起,2026search,查询疾病或医学术语的定义、病因与传染性,3294.0
"口臭是什么原因引起的,怎样去除",2026search,解释自身症状的原因,3018.0
"肝囊肿是什么病,需要治疗吗",2026search,查询疾病或医学术语的定义、病因与传染性,2810.0
甲状腺结节4a严重吗?需要手术吗怎么治疗,2026search,寻找疾病的治疗或缓解方案,2360.0
"手麻是什么原因引起的,怎么解决",2026search,解释自身症状的原因,2201.0
乳腺结节3类严重吗需要治疗吗,2026search,解读用户本人的检查数值或报告分级,2061.0
灰指甲用什么药最有效最好能根治,2026search,由自述症状直接索取药品或药膏,2059.0
"肛门瘙痒是什么原因引起的,怎么治疗",2026search,解释自身症状的原因,1946.0
"脂肪肝是什么原因引起的,该怎么治疗",2026search,解释自身症状的原因,1933.0
手指麻木是什么病的前兆怎么治疗,2026search,解释自身症状的原因,1912.0
脚浮肿是什么原因引起的,2026search,解释自身症状的原因,1887.0
腿抽筋是什么原因引起的怎么解决,2026search,解释自身症状的原因,1880.0
杨梅的功效与作用和禁忌,2026search,查询中药材/食材/茶饮的功效与作用,1812.0
后背疼痛什么原因引起的,2026search,解释自身症状的原因,1785.0
头晕晕乎乎的是什么病的征兆,2026search,解释自身症状的原因,1678.0
尿酸高是什么原因引起的怎么治疗,2026search,寻找疾病的治疗或缓解方案,1676.0
头晕晕的是什么病的征兆,2026search,解释自身症状的原因,1650.0
hpv病毒是什么病毒,2026search,查询疾病或医学术语的定义、病因与传染性,1648.0
口腔溃疡是什么原因引起的怎么治疗,2026search,解释自身症状的原因,1619.0
hiv病毒是什么病毒,2026search,查询疾病或医学术语的定义、病因与传染性,1591.0
口苦是什么原因引起的怎么解决,2026search,解释自身症状的原因,1567.0
脚肿是怎么回事什么原因引起的,2026search,解释自身症状的原因,1547.0
脚气用什么药最有效最好能根治,2026search,寻找疾病的治疗或缓解方案,1533.0
尿素偏高是什么病,2026search,解读用户本人的检查数值或报告分级,1517.0
"甲亢病是什么原因引起的,能治好吗",2026search,解释自身症状的原因,1475.0
痛风忌口不能吃什么东西,2026search,对具体行为、搭配或说法给出是否可行的裁决,1475.0
胰腺癌是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,1378.0
"盆腔积液是什么原因引起的,该怎么治疗",2026search,解释自身症状的原因,1369.0
梅毒是怎么传染的,2026search,查询疾病或医学术语的定义、病因与传染性,1350.0
艾滋病潜伏期一般是多长时间,2026search,查询疾病或医学术语的定义、病因与传染性,1331.0
艾滋病初期症状,2026search,查询疾病的症状与早期征兆,1329.0
脑梗是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,1326.0
带状疱疹是什么原因引起造成的,2026search,查询疾病或医学术语的定义、病因与传染性,1279.0
耳朵嗡嗡响是什么原因引起的,2026search,解释自身症状的原因,1274.0
"白细胞高是什么原因,严重吗男性",2026search,解读用户本人的检查数值或报告分级,1258.0
耳石症是什么原因引起的啊,2026search,解释自身症状的原因,1206.0
龟 头上有小红点是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,1198.0
血压偏低是什么原因引起的,2026search,解释自身症状的原因,1183.0
艾滋病初期皮疹痒图片,2026search,查询疾病的症状与早期征兆,1168.0
紧急避孕药的最佳服用时间,2026search,查询药品用法用量与服用时机,1167.0
胸部疼痛什么原因引起的,2026search,解释自身症状的原因,1165.0
腺肌症是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,1129.0
面瘫是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,1106.0
咽喉炎吃什么药最好得快能根治,2026search,寻找疾病的治疗或缓解方案,1101.0
"血管瘤是什么病,怎样治疗,严重吗?",2026search,查询疾病或医学术语的定义、病因与传染性,1088.0
芒果的功效与作用禁忌,2026search,查询中药材/食材/茶饮的功效与作用,1069.0
下巴长痘痘是什么原因引起的,2026search,解释自身症状的原因,1005.0
艾滋病,2026search,仅给出名称的裸实体查询,1000.0
"尿蛋白高是什么病,严重吗",2026search,解读用户本人的检查数值或报告分级,954.0
梅毒,2026search,仅给出名称的裸实体查询,943.0
地中海贫血是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,942.0
桑椹干泡水的功效与作用-食用方法及禁忌桑椹怎么吃,2026search,查询中药材/食材/茶饮的功效与作用,930.0
睡觉流口水是什么原因引起的,2026search,解释自身症状的原因,927.0
头疼是什么原因引起的该怎么去治,2026search,解释自身症状的原因,925.0
小腿抽筋一般是什么原因引起的,2026search,解释自身症状的原因,924.0
宫颈囊肿严重吗?有什么危害,2026search,评估疾病的严重程度、预后或时间预期,922.0
肺结节是什么病情况严重吗,2026search,评估疾病的严重程度、预后或时间预期,914.0
高血压是什么原因引起的,2026search,解释自身症状的原因,911.0
adhd是什么病的简称,2026search,查询疾病或医学术语的定义、病因与传染性,901.0
精液发黄是什么原因引起的,2026search,解释自身症状的原因,870.0
梅毒能彻底治愈吗,2026search,评估疾病的严重程度、预后或时间预期,866.0
头晕是什么原因引起的怎么办,2026search,解释自身症状的原因,842.0
艾灸的最佳时间和禁忌,2026search,查询诊疗项目的费用、时长与恢复参数,841.0
"红斑狼疮是什么病,能治好吗",2026search,评估疾病的严重程度、预后或时间预期,841.0
紧急避孕药的危害和副作用,2026search,查询药品的功效与作用,833.0
眼屎多是什么原因引起的,2026search,解释自身症状的原因,832.0
白带有血丝是什么原因引起的,2026search,解释自身症状的原因,825.0
乙肝是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,822.0
过敏性紫癜是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,817.0
女私密外面瘙痒是什么原因引起的,2026search,解释自身症状的原因,809.0
失眠睡不着觉是什么原因引起的,2026search,解释自身症状的原因,805.0
克罗恩病是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,804.0
硝苯地平控释片功效作用及副作用和禁忌,2026search,查询药品的功效与作用,791.0
糖尿病是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,782.0
避孕药对女性的危害和副作用,2026search,查询药品的功效与作用,776.0
咽炎吃什么药最好得快能根治,2026search,寻找疾病的治疗或缓解方案,750.0
眼皮肿是怎么回事什么原因引起的,2026search,解释自身症状的原因,748.0
汗疱疹是什么原因引起的,2026search,解释自身症状的原因,745.0
牙疼药最好使的三种药 特效药,2026search,寻找疾病的治疗或缓解方案,744.0
泡疹是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,743.0
麦粒肿是什么原因引起的怎么办,2026search,解释自身症状的原因,741.0
艾滋病皮肤症状图片,2026search,查询疾病的症状与早期征兆,737.0
癫痫病是怎么来的什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,737.0
胰腺炎是什么病严重吗可以治好吗,2026search,评估疾病的严重程度、预后或时间预期,726.0
多囊卵巢综合症是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,713.0
脚抽筋是什么原因引起的呢,2026search,解释自身症状的原因,703.0
脖子疼痛什么原因引起的,2026search,解释自身症状的原因,702.0
扩心病是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,698.0
抗生素药有哪些药,2026search,查询药品的功效与作用,691.0
嘴唇上长疱疹是什么原因引起的,2026search,解释自身症状的原因,688.0
鼻窦炎吃什么药最好根治最快最有效,2026search,寻找疾病的治疗或缓解方案,688.0
幽门螺旋杆菌吃什么药可以根治,2026search,寻找疾病的治疗或缓解方案,686.0
"手抖是什么原因引起的,怎么解决方法",2026search,解释自身症状的原因,680.0
偏头疼是什么原因引起,2026search,解释自身症状的原因,673.0
性病的主要症状和表现,2026search,查询疾病的症状与早期征兆,669.0
艾滋病初期症状及表现,2026search,查询疾病的症状与早期征兆,665.0
艾滋病传播方式有几种,2026search,查询疾病或医学术语的定义、病因与传染性,655.0
血压高是什么原因引起的,2026search,解释自身症状的原因,653.0
肺大泡是什么病严重吗能治好吗,2026search,评估疾病的严重程度、预后或时间预期,649.0
手足口病是什么原因引起的啊,2026search,解释自身症状的原因,647.0
左手发麻是什么病征兆,2026search,解释自身症状的原因,646.0
"手脚麻木是什么原因引起的,怎么治疗",2026search,解释自身症状的原因,641.0
外阴扒开里面肉红是梅毒吗,2026search,对具体行为、搭配或说法给出是否可行的裁决,640.0
毛囊炎怎么彻底根治,2026search,寻找疾病的治疗或缓解方案,634.0
甲硝唑片一次吃几粒一天几次,2026search,查询药品用法用量与服用时机,631.0
喝中药忌口哪些食物,2026search,对具体行为、搭配或说法给出是否可行的裁决,630.0
头顶痛什么原因引起的,2026search,解释自身症状的原因,627.0
静脉曲张是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,620.0
eb病毒是什么病毒,2026search,查询疾病或医学术语的定义、病因与传染性,619.0
脂肪肝是什么意思严重吗,2026search,评估疾病的严重程度、预后或时间预期,616.0
流鼻血是什么原因引起的怎么处理,2026search,解释自身症状的原因,616.0
抽筋是什么原因引起的,2026search,解释自身症状的原因,613.0
茵陈泡水喝的功效与作用禁忌,2026search,查询中药材/食材/茶饮的功效与作用,609.0
避孕药72小时内是不是都有效,2026search,对具体行为、搭配或说法给出是否可行的裁决,606.0
梅尼埃病是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,601.0
"囊肿是什么原因引起的,该怎么治疗",2026search,查询疾病或医学术语的定义、病因与传染性,599.0
hiv是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,592.0
止痛药哪个效果最好最快,2026search,寻找疾病的治疗或缓解方案,589.0
带状疱疹后遗神经痛如何彻底根治,2026search,寻找疾病的治疗或缓解方案,585.0
霉菌感染是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,580.0
乳腺癌是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,580.0
半夏泻心汤的配方和剂量,2026search,查询中医方剂组成、经络穴位与中医理论,578.0
脸浮肿是什么原因引起?,2026search,解释自身症状的原因,572.0
"冠心病是什么病严重吗,怎么治疗",2026search,评估疾病的严重程度、预后或时间预期,570.0
呼吸性碱中毒是什么原因引起的,2026search,解释自身症状的原因,565.0
小腿抽筋是什么原因引起的,2026search,解释自身症状的原因,563.0
早泄怎么恢复,2026search,寻找疾病的治疗或缓解方案,562.0
安眠药,2026search,仅给出名称的裸实体查询,559.0
白内障是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,559.0
艾滋病传播途径有哪几种,2026search,查询疾病或医学术语的定义、病因与传染性,550.0
"布病是什么病,有什么症状",2026search,查询疾病或医学术语的定义、病因与传染性,548.0
甲亢病是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,548.0
子宫腺肌瘤是什么病严重吗,2026search,评估疾病的严重程度、预后或时间预期,537.0
同房里面疼痛什么原因引起的,2026search,解释自身症状的原因,536.0
肠梗阻是因为什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,527.0
"肝血管瘤是什么病,需要治疗吗",2026search,查询疾病或医学术语的定义、病因与传染性,520.0
萎缩性胃炎严重吗 后果是什么,2026search,评估疾病的严重程度、预后或时间预期,520.0
安眠药药店能买到吗,2026search,对具体行为、搭配或说法给出是否可行的裁决,514.0
口干舌燥是什么病的预兆和症状,2026search,解释自身症状的原因,503.0
腿部浮肿是什么原因引起的,2026search,解释自身症状的原因,503.0
心跳加快是什么病的预兆,2026search,解释自身症状的原因,501.0
真菌感染是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,499.0
梅毒螺旋体抗体阳性说明什么,2026search,解读用户本人的检查数值或报告分级,496.0
"瑞舒伐他汀钙片的副作用有哪些,停药会好吗?",2026search,查询药品的功效与作用,493.0
蝴蝶宝贝是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,493.0
管状腺瘤是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,492.0
偏头痛什么原因引起的怎么治疗,2026search,解释自身症状的原因,492.0
慢性萎缩性胃炎严重吗,2026search,评估疾病的严重程度、预后或时间预期,489.0
丹毒病是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,487.0
帕金森是什么病?能治愈吗,2026search,评估疾病的严重程度、预后或时间预期,478.0
腿抽筋是什么原因引起的,2026search,解释自身症状的原因,477.0
吃避孕药会对身体造成什么影响,2026search,处理非健康或无法归入上述意图的残余,476.0
红苋菜的功效与作用及禁忌,2026search,查询中药材/食材/茶饮的功效与作用,474.0
蚕豆病是什么病,2026search,查询疾病或医学术语的定义、病因与传染性,463.0
"疝气是怎么回事,是什么原因引起的",2026search,查询疾病或医学术语的定义、病因与传染性,463.0
朱砂手链的功效与作用佩戴禁忌,2026search,处理非健康或无法归入上述意图的残余,463.0
糖化血红蛋白7.2严重吗,2026search,解读用户本人的检查数值或报告分级,461.0
磨玻璃结节是什么意思严重吗,2026search,解读用户本人的检查数值或报告分级,456.0
肾积水是什么病严重吗,2026search,评估疾病的严重程度、预后或时间预期,456.0
胆结石的饮食禁忌和保养方法,2026search,寻找疾病的治疗或缓解方案,454.0
hpv是什么病毒?,2026search,查询疾病或医学术语的定义、病因与传染性,450.0
布洛芬片一次吃多少片,2026search,查询药品用法用量与服用时机,446.0
艾滋病的传播途径有哪些,2026search,查询疾病或医学术语的定义、病因与传染性,440.0
大腿肌肉疼痛什么原因引起的,2026search,解释自身症状的原因,439.0
"胆囊息肉是怎么回事,严重吗?这个病",2026search,查询疾病或医学术语的定义、病因与传染性,438.0
"甲减是什么病,有什么症状能治好吗",2026search,评估疾病的严重程度、预后或时间预期,437.0
梅毒的潜伏期一般多久发作,2026search,查询疾病或医学术语的定义、病因与传染性,437.0
梅毒皮肤症状图片,2026search,查询疾病的症状与早期征兆,437.0
避孕药什么时候吃才有用,2026search,查询药品用法用量与服用时机,437.0
脂肪肝是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,435.0
帕金森病是什么原因引起的,2026search,查询疾病或医学术语的定义、病因与传染性,435.0
早泄,2026search,仅给出名称的裸实体查询,434.0
肛门痛疼什么原因引起,2026search,解释自身症状的原因,434.0
脑白质高信号fazekαs1级是什么病,2026search,解读用户本人的检查数值或报告分级,434.0
无痛人流手术费多少钱,2026search,查询诊疗项目的费用、时长与恢复参数,433.0
脱发严重是什么原因引起的,2026search,解释自身症状的原因,426.0
避孕药事后多久吃有效,2026search,查询药品用法用量与服用时机,425.0
"hpv5253阳性严重吗,需要怎么治疗呢",2026search,解读用户本人的检查数值或报告分级,422.0
手麻是什么病的前兆 为什么会手麻,2026search,解释自身症状的原因,417.0
"蛇缠腰是啥病,是什么原因引起的",2026search,查询疾病或医学术语的定义、病因与传染性,417.0
hpv是什么病毒,2026search,查询疾病或医学术语的定义、病因与传染性,413.0
