外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
查询药品及药物成分信息,2025搜索,助手头部1k,645,43,0.0651,0.1039,False,查询物品或活动的功效与作用,88.53,查询物品或活动的功效与作用,93.02,True
查询药品及药物成分信息,2025搜索,助手语音头部1k,645,191,0.0519,0.0535,False,查询物品或活动的功效与作用,88.53,查询物品或活动的功效与作用,93.19,True
查询药品及药物成分信息,2025搜索随机1w,2026搜索,150,405,0.1106,0.0828,True,查询物品或活动的功效与作用,77.33,查询物品或活动的功效与作用,84.94,True
查询药品及药物成分信息,2025搜索随机1w,2026搜索随机1w,150,157,0.0847,0.1066,False,查询物品或活动的功效与作用,77.33,查询物品或活动的功效与作用,73.89,True
查询药品及药物成分信息,2025搜索随机1w,助手头部1k,150,43,0.1735,0.1602,True,查询物品或活动的功效与作用,77.33,查询物品或活动的功效与作用,93.02,True
查询药品及药物成分信息,2025搜索随机1w,助手语音头部1k,150,191,0.1638,0.0911,True,查询物品或活动的功效与作用,77.33,查询物品或活动的功效与作用,93.19,True
查询药品及药物成分信息,2026搜索,2026搜索随机1w,405,157,0.15,0.0854,True,查询物品或活动的功效与作用,84.94,查询物品或活动的功效与作用,73.89,True
查询药品及药物成分信息,2026搜索,助手头部1k,405,43,0.0992,0.1086,False,查询物品或活动的功效与作用,84.94,查询物品或活动的功效与作用,93.02,True
查询药品及药物成分信息,2026搜索,助手语音头部1k,405,191,0.0878,0.0609,True,查询物品或活动的功效与作用,84.94,查询物品或活动的功效与作用,93.19,True
查询药品及药物成分信息,2026搜索随机1w,助手头部1k,157,43,0.2083,0.1491,True,查询物品或活动的功效与作用,73.89,查询物品或活动的功效与作用,93.02,True
查询药品及药物成分信息,2026搜索随机1w,助手语音头部1k,157,191,0.1983,0.0875,True,查询物品或活动的功效与作用,73.89,查询物品或活动的功效与作用,93.19,True
查询药品及药物成分信息,助手头部1k,助手语音头部1k,43,191,0.0256,0.0977,False,查询物品或活动的功效与作用,93.02,查询物品或活动的功效与作用,93.19,True
查询病症与物品图片,2025搜索,2025搜索随机1w,158,74,0.2385,0.1806,True,查询疾病或医学术语的定义、病因与症状,66.46,查询疾病或医学术语的定义、病因与症状,43.24,True
查询病症与物品图片,2025搜索,2026搜索,158,171,0.0617,0.1188,False,查询疾病或医学术语的定义、病因与症状,66.46,查询疾病或医学术语的定义、病因与症状,62.57,True
查询病症与物品图片,2025搜索,2026搜索随机1w,158,81,0.3315,0.1634,True,查询疾病或医学术语的定义、病因与症状,66.46,查询疾病或医学术语的定义、病因与症状,40.74,True
查询病症与物品图片,2025搜索随机1w,2026搜索,74,171,0.233,0.1649,True,查询疾病或医学术语的定义、病因与症状,43.24,查询疾病或医学术语的定义、病因与症状,62.57,True
查询病症与物品图片,2025搜索随机1w,2026搜索随机1w,74,81,0.1371,0.2066,False,查询疾病或医学术语的定义、病因与症状,43.24,查询疾病或医学术语的定义、病因与症状,40.74,True
查询病症与物品图片,2026搜索,2026搜索随机1w,171,81,0.3431,0.1652,True,查询疾病或医学术语的定义、病因与症状,62.57,查询疾病或医学术语的定义、病因与症状,40.74,True
医学词条查询,2025搜索,2025搜索随机1w,658,251,0.2489,0.0769,True,查询疾病或医学术语的定义、病因与症状,83.28,查询疾病或医学术语的定义、病因与症状,58.57,True
医学词条查询,2025搜索,2026搜索,658,440,0.0255,0.0572,False,查询疾病或医学术语的定义、病因与症状,83.28,查询疾病或医学术语的定义、病因与症状,82.05,True
医学词条查询,2025搜索,2026搜索随机1w,658,201,0.2644,0.084,True,查询疾病或医学术语的定义、病因与症状,83.28,查询疾病或医学术语的定义、病因与症状,57.21,True
医学词条查询,2025搜索,助手头部1k,658,119,0.3091,0.0955,True,查询疾病或医学术语的定义、病因与症状,83.28,查询疾病或医学术语的定义、病因与症状,54.62,True
医学词条查询,2025搜索,助手语音头部1k,658,319,0.1717,0.0635,True,查询疾病或医学术语的定义、病因与症状,83.28,查询疾病或医学术语的定义、病因与症状,69.28,True
医学词条查询,2025搜索随机1w,2026搜索,251,440,0.2388,0.0906,True,查询疾病或医学术语的定义、病因与症状,58.57,查询疾病或医学术语的定义、病因与症状,82.05,True
医学词条查询,2025搜索随机1w,2026搜索随机1w,251,201,0.0704,0.1172,False,查询疾病或医学术语的定义、病因与症状,58.57,查询疾病或医学术语的定义、病因与症状,57.21,True
医学词条查询,2025搜索随机1w,助手头部1k,251,119,0.1994,0.1475,True,查询疾病或医学术语的定义、病因与症状,58.57,查询疾病或医学术语的定义、病因与症状,54.62,True
医学词条查询,2025搜索随机1w,助手语音头部1k,251,319,0.2056,0.1006,True,查询疾病或医学术语的定义、病因与症状,58.57,查询疾病或医学术语的定义、病因与症状,69.28,True
医学词条查询,2026搜索,2026搜索随机1w,440,201,0.2543,0.0915,True,查询疾病或医学术语的定义、病因与症状,82.05,查询疾病或医学术语的定义、病因与症状,57.21,True
医学词条查询,2026搜索,助手头部1k,440,119,0.2988,0.1089,True,查询疾病或医学术语的定义、病因与症状,82.05,查询疾病或医学术语的定义、病因与症状,54.62,True
医学词条查询,2026搜索,助手语音头部1k,440,319,0.1545,0.0728,True,查询疾病或医学术语的定义、病因与症状,82.05,查询疾病或医学术语的定义、病因与症状,69.28,True
医学词条查询,2026搜索随机1w,助手头部1k,201,119,0.1941,0.1412,True,查询疾病或医学术语的定义、病因与症状,57.21,查询疾病或医学术语的定义、病因与症状,54.62,True
医学词条查询,2026搜索随机1w,助手语音头部1k,201,319,0.1842,0.1066,True,查询疾病或医学术语的定义、病因与症状,57.21,查询疾病或医学术语的定义、病因与症状,69.28,True
医学词条查询,助手头部1k,助手语音头部1k,119,319,0.1557,0.1161,True,查询疾病或医学术语的定义、病因与症状,54.62,查询疾病或医学术语的定义、病因与症状,69.28,True
病症用药查询,2025搜索,2025搜索随机1w,254,188,0.0333,0.0276,True,求治疗方案与用药推荐,99.61,求治疗方案与用药推荐,96.28,True
病症用药查询,2025搜索,2026搜索,254,267,0.0075,0.0118,False,求治疗方案与用药推荐,99.61,求治疗方案与用药推荐,99.25,True
病症用药查询,2025搜索,2026搜索随机1w,254,197,0.0671,0.039,True,求治疗方案与用药推荐,99.61,求治疗方案与用药推荐,92.89,True
病症用药查询,2025搜索随机1w,2026搜索,188,267,0.0335,0.0297,True,求治疗方案与用药推荐,96.28,求治疗方案与用药推荐,99.25,True
病症用药查询,2025搜索随机1w,2026搜索随机1w,188,197,0.0396,0.0549,False,求治疗方案与用药推荐,96.28,求治疗方案与用药推荐,92.89,True
病症用药查询,2026搜索,2026搜索随机1w,267,197,0.0673,0.0412,True,求治疗方案与用药推荐,99.25,求治疗方案与用药推荐,92.89,True
查询化验指标异常原因与临床意义,2025搜索,2025搜索随机1w,300,150,0.16,0.1102,True,解读自身检查读数或事件是否正常严重,58.67,解读自身检查读数或事件是否正常严重,64.67,True
查询化验指标异常原因与临床意义,2025搜索,2026搜索,300,244,0.0386,0.1024,False,解读自身检查读数或事件是否正常严重,58.67,解读自身检查读数或事件是否正常严重,61.07,True
查询化验指标异常原因与临床意义,2025搜索,2026搜索随机1w,300,145,0.1705,0.1221,True,解读自身检查读数或事件是否正常严重,58.67,解读自身检查读数或事件是否正常严重,53.79,True
查询化验指标异常原因与临床意义,2025搜索随机1w,2026搜索,150,244,0.1243,0.1216,True,解读自身检查读数或事件是否正常严重,64.67,解读自身检查读数或事件是否正常严重,61.07,True
查询化验指标异常原因与临床意义,2025搜索随机1w,2026搜索随机1w,150,145,0.1405,0.1455,False,解读自身检查读数或事件是否正常严重,64.67,解读自身检查读数或事件是否正常严重,53.79,True
查询化验指标异常原因与临床意义,2026搜索,2026搜索随机1w,244,145,0.1646,0.1314,True,解读自身检查读数或事件是否正常严重,61.07,解读自身检查读数或事件是否正常严重,53.79,True
早孕检测与月经变化查询,2025搜索,2025搜索随机1w,135,429,0.2063,0.1318,True,孕产与生殖健康疑问,77.78,孕产与生殖健康疑问,62.7,True
早孕检测与月经变化查询,2025搜索,2026搜索,135,95,0.0647,0.1497,False,孕产与生殖健康疑问,77.78,孕产与生殖健康疑问,73.68,True
早孕检测与月经变化查询,2025搜索,2026搜索随机1w,135,349,0.2344,0.14,True,孕产与生殖健康疑问,77.78,孕产与生殖健康疑问,61.03,True
早孕检测与月经变化查询,2025搜索随机1w,2026搜索,429,95,0.2165,0.165,True,孕产与生殖健康疑问,62.7,孕产与生殖健康疑问,73.68,True
早孕检测与月经变化查询,2025搜索随机1w,2026搜索随机1w,429,349,0.0614,0.0961,False,孕产与生殖健康疑问,62.7,孕产与生殖健康疑问,61.03,True
早孕检测与月经变化查询,2026搜索,2026搜索随机1w,95,349,0.2482,0.165,True,孕产与生殖健康疑问,73.68,孕产与生殖健康疑问,61.03,True
查询医学术语及检查结果含义,2025搜索,2025搜索随机1w,199,136,0.1394,0.1051,True,查询疾病或医学术语的定义、病因与症状,87.94,查询疾病或医学术语的定义、病因与症状,75.0,True
查询医学术语及检查结果含义,2025搜索,2026搜索,199,194,0.0186,0.0733,False,查询疾病或医学术语的定义、病因与症状,87.94,查询疾病或医学术语的定义、病因与症状,86.08,True
查询医学术语及检查结果含义,2025搜索,2026搜索随机1w,199,120,0.1228,0.091,True,查询疾病或医学术语的定义、病因与症状,87.94,查询疾病或医学术语的定义、病因与症状,76.67,True
查询医学术语及检查结果含义,2025搜索随机1w,2026搜索,136,194,0.1263,0.0982,True,查询疾病或医学术语的定义、病因与症状,75.0,查询疾病或医学术语的定义、病因与症状,86.08,True
查询医学术语及检查结果含义,2025搜索随机1w,2026搜索随机1w,136,120,0.0475,0.1275,False,查询疾病或医学术语的定义、病因与症状,75.0,查询疾病或医学术语的定义、病因与症状,76.67,True
查询医学术语及检查结果含义,2026搜索,2026搜索随机1w,194,120,0.1096,0.1097,False,查询疾病或医学术语的定义、病因与症状,86.08,查询疾病或医学术语的定义、病因与症状,76.67,True
药品信息查询,2025搜索,2025搜索随机1w,308,138,0.3351,0.0973,True,查询物品或活动的功效与作用,92.21,查询物品或活动的功效与作用,58.7,True
药品信息查询,2025搜索,2026搜索,308,191,0.1505,0.0728,True,查询物品或活动的功效与作用,92.21,查询物品或活动的功效与作用,77.49,True
药品信息查询,2025搜索,2026搜索随机1w,308,149,0.3248,0.1011,True,查询物品或活动的功效与作用,92.21,查询物品或活动的功效与作用,59.73,True
药品信息查询,2025搜索,助手语音头部1k,308,62,0.0714,0.0717,False,查询物品或活动的功效与作用,92.21,查询物品或活动的功效与作用,98.39,True
药品信息查询,2025搜索随机1w,2026搜索,138,191,0.2282,0.1383,True,查询物品或活动的功效与作用,58.7,查询物品或活动的功效与作用,77.49,True
药品信息查询,2025搜索随机1w,2026搜索随机1w,138,149,0.1304,0.1679,False,查询物品或活动的功效与作用,58.7,查询物品或活动的功效与作用,59.73,True
药品信息查询,2025搜索随机1w,助手语音头部1k,138,62,0.3969,0.1833,True,查询物品或活动的功效与作用,58.7,查询物品或活动的功效与作用,98.39,True
药品信息查询,2026搜索,2026搜索随机1w,191,149,0.2773,0.133,True,查询物品或活动的功效与作用,77.49,查询物品或活动的功效与作用,59.73,True
药品信息查询,2026搜索,助手语音头部1k,191,62,0.2147,0.1298,True,查询物品或活动的功效与作用,77.49,查询物品或活动的功效与作用,98.39,True
药品信息查询,2026搜索随机1w,助手语音头部1k,149,62,0.3866,0.1798,True,查询物品或活动的功效与作用,59.73,查询物品或活动的功效与作用,98.39,True
查询健康问题对应的食物建议,2025搜索,2025搜索随机1w,209,198,0.1871,0.1383,True,求治疗方案与用药推荐,54.07,求治疗方案与用药推荐,35.35,True
查询健康问题对应的食物建议,2025搜索,2026搜索,209,199,0.0633,0.1207,False,求治疗方案与用药推荐,54.07,求治疗方案与用药推荐,47.74,True
查询健康问题对应的食物建议,2025搜索,2026搜索随机1w,209,195,0.1454,0.1318,True,求治疗方案与用药推荐,54.07,求治疗方案与用药推荐,41.03,True
查询健康问题对应的食物建议,2025搜索,助手随机1k,209,34,0.3833,0.2267,True,求治疗方案与用药推荐,54.07,查询物品或活动的功效与作用,52.94,False
查询健康问题对应的食物建议,2025搜索,助手语音1k,209,30,0.203,0.2447,False,求治疗方案与用药推荐,54.07,查询物品或活动的功效与作用,43.33,False
查询健康问题对应的食物建议,2025搜索随机1w,2026搜索,198,199,0.1539,0.1487,True,求治疗方案与用药推荐,35.35,求治疗方案与用药推荐,47.74,True
查询健康问题对应的食物建议,2025搜索随机1w,2026搜索随机1w,198,195,0.1131,0.1473,False,求治疗方案与用药推荐,35.35,求治疗方案与用药推荐,41.03,True
查询健康问题对应的食物建议,2025搜索随机1w,助手随机1k,198,34,0.2546,0.2822,False,求治疗方案与用药推荐,35.35,查询物品或活动的功效与作用,52.94,False
查询健康问题对应的食物建议,2025搜索随机1w,助手语音1k,198,30,0.1818,0.2748,False,求治疗方案与用药推荐,35.35,查询物品或活动的功效与作用,43.33,False
查询健康问题对应的食物建议,2026搜索,2026搜索随机1w,199,195,0.1334,0.1364,False,求治疗方案与用药推荐,47.74,求治疗方案与用药推荐,41.03,True
查询健康问题对应的食物建议,2026搜索,助手随机1k,199,34,0.3484,0.2539,True,求治疗方案与用药推荐,47.74,查询物品或活动的功效与作用,52.94,False
查询健康问题对应的食物建议,2026搜索,助手语音1k,199,30,0.1972,0.2629,False,求治疗方案与用药推荐,47.74,查询物品或活动的功效与作用,43.33,False
查询健康问题对应的食物建议,2026搜索随机1w,助手随机1k,195,34,0.2953,0.2691,True,求治疗方案与用药推荐,41.03,查询物品或活动的功效与作用,52.94,False
查询健康问题对应的食物建议,2026搜索随机1w,助手语音1k,195,30,0.1,0.2797,False,求治疗方案与用药推荐,41.03,查询物品或活动的功效与作用,43.33,False
查询健康问题对应的食物建议,助手随机1k,助手语音1k,34,30,0.2235,0.2845,False,查询物品或活动的功效与作用,52.94,查询物品或活动的功效与作用,43.33,True
身体部位疼痛原因查询,2025搜索,2025搜索随机1w,97,78,0.0638,0.0882,False,描述自身症状求归因或鉴别,93.81,描述自身症状求归因或鉴别,88.46,True
身体部位疼痛原因查询,2025搜索,2026搜索,97,104,0.0254,0.0749,False,描述自身症状求归因或鉴别,93.81,描述自身症状求归因或鉴别,91.35,True
身体部位疼痛原因查询,2025搜索,2026搜索随机1w,97,76,0.0537,0.0871,False,描述自身症状求归因或鉴别,93.81,描述自身症状求归因或鉴别,89.47,True
身体部位疼痛原因查询,2025搜索随机1w,2026搜索,78,104,0.0385,0.1058,False,描述自身症状求归因或鉴别,88.46,描述自身症状求归因或鉴别,91.35,True
身体部位疼痛原因查询,2025搜索随机1w,2026搜索随机1w,78,76,0.0236,0.1066,False,描述自身症状求归因或鉴别,88.46,描述自身症状求归因或鉴别,89.47,True
身体部位疼痛原因查询,2026搜索,2026搜索随机1w,104,76,0.0283,0.1063,False,描述自身症状求归因或鉴别,91.35,描述自身症状求归因或鉴别,89.47,True
查询皮肤疙瘩红疹症状与处理,2025搜索,2025搜索随机1w,112,364,0.2315,0.1463,True,描述自身症状求归因或鉴别,57.14,描述自身症状求归因或鉴别,61.54,True
查询皮肤疙瘩红疹症状与处理,2025搜索,2026搜索,112,75,0.0415,0.1974,False,描述自身症状求归因或鉴别,57.14,描述自身症状求归因或鉴别,57.33,True
查询皮肤疙瘩红疹症状与处理,2025搜索,2026搜索随机1w,112,348,0.2505,0.149,True,描述自身症状求归因或鉴别,57.14,描述自身症状求归因或鉴别,63.51,True
查询皮肤疙瘩红疹症状与处理,2025搜索,助手随机1k,112,42,0.4286,0.2679,True,描述自身症状求归因或鉴别,57.14,描述自身症状求归因或鉴别,35.71,True
查询皮肤疙瘩红疹症状与处理,2025搜索,助手语音1k,112,41,0.2132,0.227,False,描述自身症状求归因或鉴别,57.14,描述自身症状求归因或鉴别,60.98,True
查询皮肤疙瘩红疹症状与处理,2025搜索随机1w,2026搜索,364,75,0.2179,0.1609,True,描述自身症状求归因或鉴别,61.54,描述自身症状求归因或鉴别,57.33,True
查询皮肤疙瘩红疹症状与处理,2025搜索随机1w,2026搜索随机1w,364,348,0.0908,0.0991,False,描述自身症状求归因或鉴别,61.54,描述自身症状求归因或鉴别,63.51,True
查询皮肤疙瘩红疹症状与处理,2025搜索随机1w,助手随机1k,364,42,0.3333,0.2428,True,描述自身症状求归因或鉴别,61.54,描述自身症状求归因或鉴别,35.71,True
查询皮肤疙瘩红疹症状与处理,2025搜索随机1w,助手语音1k,364,41,0.1144,0.2263,False,描述自身症状求归因或鉴别,61.54,描述自身症状求归因或鉴别,60.98,True
查询皮肤疙瘩红疹症状与处理,2026搜索,2026搜索随机1w,75,348,0.2155,0.1762,True,描述自身症状求归因或鉴别,57.33,描述自身症状求归因或鉴别,63.51,True
查询皮肤疙瘩红疹症状与处理,2026搜索,助手随机1k,75,42,0.3981,0.282,True,描述自身症状求归因或鉴别,57.33,描述自身症状求归因或鉴别,35.71,True
查询皮肤疙瘩红疹症状与处理,2026搜索,助手语音1k,75,41,0.2026,0.2556,False,描述自身症状求归因或鉴别,57.33,描述自身症状求归因或鉴别,60.98,True
查询皮肤疙瘩红疹症状与处理,2026搜索随机1w,助手随机1k,348,42,0.3374,0.2389,True,描述自身症状求归因或鉴别,63.51,描述自身症状求归因或鉴别,35.71,True
查询皮肤疙瘩红疹症状与处理,2026搜索随机1w,助手语音1k,348,41,0.1245,0.2264,False,描述自身症状求归因或鉴别,63.51,描述自身症状求归因或鉴别,60.98,True
查询皮肤疙瘩红疹症状与处理,助手随机1k,助手语音1k,42,41,0.3287,0.3473,False,描述自身症状求归因或鉴别,35.71,描述自身症状求归因或鉴别,60.98,True
查询癌症早期症状和前兆,2025搜索,2025搜索随机1w,90,34,0.3307,0.1432,True,查询疾病或医学术语的定义、病因与症状,97.78,查询疾病或医学术语的定义、病因与症状,64.71,True
查询癌症早期症状和前兆,2025搜索,2026搜索,90,87,0.023,0.046,False,查询疾病或医学术语的定义、病因与症状,97.78,查询疾病或医学术语的定义、病因与症状,97.7,True
查询癌症早期症状和前兆,2025搜索随机1w,2026搜索,34,87,0.33,0.137,True,查询疾病或医学术语的定义、病因与症状,64.71,查询疾病或医学术语的定义、病因与症状,97.7,True
查询身体排泄与分泌物异常原因,2025搜索,2025搜索随机1w,83,102,0.0913,0.1166,False,描述自身症状求归因或鉴别,86.75,描述自身症状求归因或鉴别,79.41,True
查询身体排泄与分泌物异常原因,2025搜索,2026搜索,83,80,0.0236,0.1027,False,描述自身症状求归因或鉴别,86.75,描述自身症状求归因或鉴别,88.75,True
查询身体排泄与分泌物异常原因,2025搜索,2026搜索随机1w,83,103,0.1028,0.1363,False,描述自身症状求归因或鉴别,86.75,描述自身症状求归因或鉴别,76.7,True
查询身体排泄与分泌物异常原因,2025搜索随机1w,2026搜索,102,80,0.115,0.1282,False,描述自身症状求归因或鉴别,79.41,描述自身症状求归因或鉴别,88.75,True
查询身体排泄与分泌物异常原因,2025搜索随机1w,2026搜索随机1w,102,103,0.0866,0.1477,False,描述自身症状求归因或鉴别,79.41,描述自身症状求归因或鉴别,76.7,True
查询身体排泄与分泌物异常原因,2026搜索,2026搜索随机1w,80,103,0.1233,0.1318,False,描述自身症状求归因或鉴别,88.75,描述自身症状求归因或鉴别,76.7,True
症状及健康影响查询,2025搜索,2025搜索随机1w,142,48,0.1596,0.1033,True,查询疾病或医学术语的定义、病因与症状,93.66,查询疾病或医学术语的定义、病因与症状,83.33,True
症状及健康影响查询,2025搜索,2026搜索,142,153,0.0176,0.0591,False,查询疾病或医学术语的定义、病因与症状,93.66,查询疾病或医学术语的定义、病因与症状,94.12,True
症状及健康影响查询,2025搜索,2026搜索随机1w,142,40,0.1859,0.1221,True,查询疾病或医学术语的定义、病因与症状,93.66,查询疾病或医学术语的定义、病因与症状,77.5,True
症状及健康影响查询,2025搜索随机1w,2026搜索,48,153,0.1667,0.1046,True,查询疾病或医学术语的定义、病因与症状,83.33,查询疾病或医学术语的定义、病因与症状,94.12,True
症状及健康影响查询,2025搜索随机1w,2026搜索随机1w,48,40,0.1042,0.1958,False,查询疾病或医学术语的定义、病因与症状,83.33,查询疾病或医学术语的定义、病因与症状,77.5,True
症状及健康影响查询,2026搜索,2026搜索随机1w,153,40,0.1935,0.1227,True,查询疾病或医学术语的定义、病因与症状,94.12,查询疾病或医学术语的定义、病因与症状,77.5,True
查询特定情况下饮食用药可否,2025搜索,2025搜索随机1w,53,613,0.0403,0.0789,False,判断特定情境下能否吃、用或做,92.45,判断特定情境下能否吃、用或做,93.8,True
查询特定情况下饮食用药可否,2025搜索,2026搜索,53,65,0.0238,0.1196,False,判断特定情境下能否吃、用或做,92.45,判断特定情境下能否吃、用或做,90.77,True
查询特定情况下饮食用药可否,2025搜索,2026搜索随机1w,53,709,0.0444,0.069,False,判断特定情境下能否吃、用或做,92.45,判断特定情境下能否吃、用或做,95.77,True
查询特定情况下饮食用药可否,2025搜索,助手随机1k,53,57,0.0338,0.1136,False,判断特定情境下能否吃、用或做,92.45,判断特定情境下能否吃、用或做,91.23,True
查询特定情况下饮食用药可否,2025搜索,助手语音1k,53,98,0.026,0.0918,False,判断特定情境下能否吃、用或做,92.45,判断特定情境下能否吃、用或做,94.9,True
查询特定情况下饮食用药可否,2025搜索随机1w,2026搜索,613,65,0.0515,0.0709,False,判断特定情境下能否吃、用或做,93.8,判断特定情境下能否吃、用或做,90.77,True
查询特定情况下饮食用药可否,2025搜索随机1w,2026搜索随机1w,613,709,0.0249,0.0285,False,判断特定情境下能否吃、用或做,93.8,判断特定情境下能否吃、用或做,95.77,True
查询特定情况下饮食用药可否,2025搜索随机1w,助手随机1k,613,57,0.0539,0.0788,False,判断特定情境下能否吃、用或做,93.8,判断特定情境下能否吃、用或做,91.23,True
查询特定情况下饮食用药可否,2025搜索随机1w,助手语音1k,613,98,0.0281,0.0666,False,判断特定情境下能否吃、用或做,93.8,判断特定情境下能否吃、用或做,94.9,True
查询特定情况下饮食用药可否,2026搜索,2026搜索随机1w,65,709,0.0613,0.0656,False,判断特定情境下能否吃、用或做,90.77,判断特定情境下能否吃、用或做,95.77,True
查询特定情况下饮食用药可否,2026搜索,助手随机1k,65,57,0.0265,0.1074,False,判断特定情境下能否吃、用或做,90.77,判断特定情境下能否吃、用或做,91.23,True
查询特定情况下饮食用药可否,2026搜索,助手语音1k,65,98,0.0413,0.0867,False,判断特定情境下能否吃、用或做,90.77,判断特定情境下能否吃、用或做,94.9,True
查询特定情况下饮食用药可否,2026搜索随机1w,助手随机1k,709,57,0.0567,0.0623,False,判断特定情境下能否吃、用或做,95.77,判断特定情境下能否吃、用或做,91.23,True
查询特定情况下饮食用药可否,2026搜索随机1w,助手语音1k,709,98,0.0225,0.0489,False,判断特定情境下能否吃、用或做,95.77,判断特定情境下能否吃、用或做,94.9,True
查询特定情况下饮食用药可否,助手随机1k,助手语音1k,57,98,0.0424,0.0743,False,判断特定情境下能否吃、用或做,91.23,判断特定情境下能否吃、用或做,94.9,True
查询疾病严重性、传染性与治疗风险,2025搜索,2025搜索随机1w,155,668,0.2365,0.1571,True,疾病结局、严重度或传播风险裁决,29.03,查询疾病或医学术语的定义、病因与症状,23.2,False
查询疾病严重性、传染性与治疗风险,2025搜索,2026搜索,155,178,0.0719,0.1732,False,疾病结局、严重度或传播风险裁决,29.03,疾病结局、严重度或传播风险裁决,28.09,True
查询疾病严重性、传染性与治疗风险,2025搜索,2026搜索随机1w,155,622,0.2468,0.1436,True,疾病结局、严重度或传播风险裁决,29.03,查询疾病或医学术语的定义、病因与症状,23.47,False
查询疾病严重性、传染性与治疗风险,2025搜索,助手随机1k,155,84,0.167,0.2215,False,疾病结局、严重度或传播风险裁决,29.03,查询疾病或医学术语的定义、病因与症状,28.57,False
查询疾病严重性、传染性与治疗风险,2025搜索,助手语音1k,155,50,0.3523,0.2484,True,疾病结局、严重度或传播风险裁决,29.03,查询疾病或医学术语的定义、病因与症状,40.0,False
查询疾病严重性、传染性与治疗风险,2025搜索随机1w,2026搜索,668,178,0.2431,0.139,True,查询疾病或医学术语的定义、病因与症状,23.2,疾病结局、严重度或传播风险裁决,28.09,False
查询疾病严重性、传染性与治疗风险,2025搜索随机1w,2026搜索随机1w,668,622,0.0605,0.1009,False,查询疾病或医学术语的定义、病因与症状,23.2,查询疾病或医学术语的定义、病因与症状,23.47,True
查询疾病严重性、传染性与治疗风险,2025搜索随机1w,助手随机1k,668,84,0.1468,0.2041,False,查询疾病或医学术语的定义、病因与症状,23.2,查询疾病或医学术语的定义、病因与症状,28.57,True
查询疾病严重性、传染性与治疗风险,2025搜索随机1w,助手语音1k,668,50,0.3402,0.2577,True,查询疾病或医学术语的定义、病因与症状,23.2,查询疾病或医学术语的定义、病因与症状,40.0,True
查询疾病严重性、传染性与治疗风险,2026搜索,2026搜索随机1w,178,622,0.2608,0.1461,True,疾病结局、严重度或传播风险裁决,28.09,查询疾病或医学术语的定义、病因与症状,23.47,False
查询疾病严重性、传染性与治疗风险,2026搜索,助手随机1k,178,84,0.1918,0.2091,False,疾病结局、严重度或传播风险裁决,28.09,查询疾病或医学术语的定义、病因与症状,28.57,False
查询疾病严重性、传染性与治疗风险,2026搜索,助手语音1k,178,50,0.3829,0.2457,True,疾病结局、严重度或传播风险裁决,28.09,查询疾病或医学术语的定义、病因与症状,40.0,False
查询疾病严重性、传染性与治疗风险,2026搜索随机1w,助手随机1k,622,84,0.1612,0.1999,False,查询疾病或医学术语的定义、病因与症状,23.47,查询疾病或医学术语的定义、病因与症状,28.57,True
查询疾病严重性、传染性与治疗风险,2026搜索随机1w,助手语音1k,622,50,0.3327,0.2483,True,查询疾病或医学术语的定义、病因与症状,23.47,查询疾病或医学术语的定义、病因与症状,40.0,True
查询疾病严重性、传染性与治疗风险,助手随机1k,助手语音1k,84,50,0.2633,0.31,False,查询疾病或医学术语的定义、病因与症状,28.57,查询疾病或医学术语的定义、病因与症状,40.0,True
查询皮肤瘙痒起疹原因,2025搜索,2025搜索随机1w,73,67,0.0558,0.1441,False,描述自身症状求归因或鉴别,80.82,描述自身症状求归因或鉴别,80.6,True
查询皮肤瘙痒起疹原因,2025搜索,2026搜索,73,61,0.057,0.1455,False,描述自身症状求归因或鉴别,80.82,描述自身症状求归因或鉴别,80.33,True
查询皮肤瘙痒起疹原因,2025搜索,2026搜索随机1w,73,63,0.1307,0.1673,False,描述自身症状求归因或鉴别,80.82,描述自身症状求归因或鉴别,73.02,True
查询皮肤瘙痒起疹原因,2025搜索随机1w,2026搜索,67,61,0.0311,0.1578,False,描述自身症状求归因或鉴别,80.6,描述自身症状求归因或鉴别,80.33,True
查询皮肤瘙痒起疹原因,2025搜索随机1w,2026搜索随机1w,67,63,0.1047,0.1738,False,描述自身症状求归因或鉴别,80.6,描述自身症状求归因或鉴别,73.02,True
查询皮肤瘙痒起疹原因,2026搜索,2026搜索随机1w,61,63,0.0742,0.1681,False,描述自身症状求归因或鉴别,80.33,描述自身症状求归因或鉴别,73.02,True
药品用法药效与联用查询,2025搜索,2025搜索随机1w,58,567,0.4119,0.2053,True,核验产品、偏方或传言的功效真伪,41.38,判断特定情境下能否吃、用或做,44.97,False
药品用法药效与联用查询,2025搜索,2026搜索,58,111,0.1549,0.2313,False,核验产品、偏方或传言的功效真伪,41.38,核验产品、偏方或传言的功效真伪,49.55,True
药品用法药效与联用查询,2025搜索,2026搜索随机1w,58,661,0.3725,0.2104,True,核验产品、偏方或传言的功效真伪,41.38,判断特定情境下能否吃、用或做,38.43,False
药品用法药效与联用查询,2025搜索,助手随机1k,58,70,0.4192,0.294,True,核验产品、偏方或传言的功效真伪,41.38,判断特定情境下能否吃、用或做,32.86,False
