外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
核验机构平台与金融信息来源的真伪资质,2025搜索,2025搜索随机1w,93,153,0.4455,0.2871,True,查询借款平台正规性,68.82,查询借款平台正规性,28.1,True
核验机构平台与金融信息来源的真伪资质,2025搜索,2026搜索,93,33,0.219,0.2815,False,查询借款平台正规性,68.82,查询借款平台正规性,78.79,True
核验机构平台与金融信息来源的真伪资质,2025搜索,2026搜索随机1w,93,100,0.418,0.2972,True,查询借款平台正规性,68.82,查询借款平台正规性,30.0,True
核验机构平台与金融信息来源的真伪资质,2025搜索随机1w,2026搜索,153,33,0.6061,0.4233,True,查询借款平台正规性,28.1,查询借款平台正规性,78.79,True
核验机构平台与金融信息来源的真伪资质,2025搜索随机1w,2026搜索随机1w,153,100,0.2237,0.3209,False,查询借款平台正规性,28.1,查询借款平台正规性,30.0,True
核验机构平台与金融信息来源的真伪资质,2026搜索,2026搜索随机1w,33,100,0.5997,0.4294,True,查询借款平台正规性,78.79,查询借款平台正规性,30.0,True
确认或反查标的代码与名称对应,2025搜索随机1w,2026搜索,78,40,0.4808,0.3827,True,股票行情与选股建议查询,19.23,股票行情与选股建议查询,47.5,True
确认或反查标的代码与名称对应,2025搜索随机1w,2026搜索随机1w,78,118,0.3149,0.3056,True,股票行情与选股建议查询,19.23,股票行情与选股建议查询,28.81,True
确认或反查标的代码与名称对应,2026搜索,2026搜索随机1w,40,118,0.375,0.37,True,股票行情与选股建议查询,47.5,股票行情与选股建议查询,28.81,True
请求个股买卖持有决策与涨跌预测,2025搜索,2025搜索随机1w,57,186,0.3489,0.3305,True,股票行情与选股建议查询,61.4,股票行情与选股建议查询,41.4,True
请求个股买卖持有决策与涨跌预测,2025搜索,2026搜索,57,54,0.2602,0.314,False,股票行情与选股建议查询,61.4,股票行情与选股建议查询,62.96,True
请求个股买卖持有决策与涨跌预测,2025搜索,2026搜索随机1w,57,421,0.338,0.3139,True,股票行情与选股建议查询,61.4,股票行情与选股建议查询,41.33,True
请求个股买卖持有决策与涨跌预测,2025搜索,助手头部1k,57,62,0.3141,0.31,True,股票行情与选股建议查询,61.4,股票行情与选股建议查询,51.61,True
请求个股买卖持有决策与涨跌预测,2025搜索,助手随机1k,57,160,0.3173,0.3298,False,股票行情与选股建议查询,61.4,股票行情与选股建议查询,48.75,True
请求个股买卖持有决策与涨跌预测,2025搜索,助手语音1k,57,52,0.363,0.3421,True,股票行情与选股建议查询,61.4,股票行情与选股建议查询,46.15,True
请求个股买卖持有决策与涨跌预测,2025搜索随机1w,2026搜索,186,54,0.408,0.3424,True,股票行情与选股建议查询,41.4,股票行情与选股建议查询,62.96,True
请求个股买卖持有决策与涨跌预测,2025搜索随机1w,2026搜索随机1w,186,421,0.1698,0.2084,False,股票行情与选股建议查询,41.4,股票行情与选股建议查询,41.33,True
请求个股买卖持有决策与涨跌预测,2025搜索随机1w,助手头部1k,186,62,0.4032,0.328,True,股票行情与选股建议查询,41.4,股票行情与选股建议查询,51.61,True
请求个股买卖持有决策与涨跌预测,2025搜索随机1w,助手随机1k,186,160,0.3089,0.2588,True,股票行情与选股建议查询,41.4,股票行情与选股建议查询,48.75,True
请求个股买卖持有决策与涨跌预测,2025搜索随机1w,助手语音1k,186,52,0.3017,0.3334,False,股票行情与选股建议查询,41.4,股票行情与选股建议查询,46.15,True
请求个股买卖持有决策与涨跌预测,2026搜索,2026搜索随机1w,54,421,0.3682,0.3215,True,股票行情与选股建议查询,62.96,股票行情与选股建议查询,41.33,True
请求个股买卖持有决策与涨跌预测,2026搜索,助手头部1k,54,62,0.3011,0.3106,False,股票行情与选股建议查询,62.96,股票行情与选股建议查询,51.61,True
请求个股买卖持有决策与涨跌预测,2026搜索,助手随机1k,54,160,0.3076,0.3252,False,股票行情与选股建议查询,62.96,股票行情与选股建议查询,48.75,True
请求个股买卖持有决策与涨跌预测,2026搜索,助手语音1k,54,52,0.4067,0.3512,True,股票行情与选股建议查询,62.96,股票行情与选股建议查询,46.15,True
请求个股买卖持有决策与涨跌预测,2026搜索随机1w,助手头部1k,421,62,0.3835,0.3108,True,股票行情与选股建议查询,41.33,股票行情与选股建议查询,51.61,True
请求个股买卖持有决策与涨跌预测,2026搜索随机1w,助手随机1k,421,160,0.2401,0.2244,True,股票行情与选股建议查询,41.33,股票行情与选股建议查询,48.75,True
请求个股买卖持有决策与涨跌预测,2026搜索随机1w,助手语音1k,421,52,0.3312,0.3303,True,股票行情与选股建议查询,41.33,股票行情与选股建议查询,46.15,True
请求个股买卖持有决策与涨跌预测,助手头部1k,助手随机1k,62,160,0.2986,0.3194,False,股票行情与选股建议查询,51.61,股票行情与选股建议查询,48.75,True
请求个股买卖持有决策与涨跌预测,助手头部1k,助手语音1k,62,52,0.3325,0.317,True,股票行情与选股建议查询,51.61,股票行情与选股建议查询,46.15,True
请求个股买卖持有决策与涨跌预测,助手随机1k,助手语音1k,160,52,0.287,0.3506,False,股票行情与选股建议查询,48.75,股票行情与选股建议查询,46.15,True
排查账户与交易异常,2025搜索,2025搜索随机1w,36,518,0.3878,0.3726,True,银行卡业务查询与办理指导,47.22,银行卡业务查询与办理指导,16.6,True
排查账户与交易异常,2025搜索,2026搜索随机1w,36,417,0.4157,0.3703,True,银行卡业务查询与办理指导,47.22,查询转账与账户业务可行性,18.23,False
排查账户与交易异常,2025搜索,助手头部1k,36,44,0.7222,0.3638,True,银行卡业务查询与办理指导,47.22,银行信息查询,50.0,False
排查账户与交易异常,2025搜索,助手语音1k,36,41,0.5264,0.4644,True,银行卡业务查询与办理指导,47.22,银行卡业务查询与办理指导,17.07,True
排查账户与交易异常,2025搜索随机1w,2026搜索随机1w,518,417,0.1062,0.1479,False,银行卡业务查询与办理指导,16.6,查询转账与账户业务可行性,18.23,False
排查账户与交易异常,2025搜索随机1w,助手头部1k,518,44,0.6708,0.3529,True,银行卡业务查询与办理指导,16.6,银行信息查询,50.0,False
排查账户与交易异常,2025搜索随机1w,助手语音1k,518,41,0.3823,0.3585,True,银行卡业务查询与办理指导,16.6,银行卡业务查询与办理指导,17.07,True
排查账户与交易异常,2026搜索随机1w,助手头部1k,417,44,0.6709,0.3543,True,查询转账与账户业务可行性,18.23,银行信息查询,50.0,False
排查账户与交易异常,2026搜索随机1w,助手语音1k,417,41,0.4032,0.3764,True,查询转账与账户业务可行性,18.23,银行卡业务查询与办理指导,17.07,False
排查账户与交易异常,助手头部1k,助手语音1k,44,41,0.6785,0.4297,True,银行信息查询,50.0,银行卡业务查询与办理指导,17.07,False
比较两个金融对象并给出取舍,2025搜索随机1w,2026搜索随机1w,100,111,0.2876,0.3648,False,银行信息查询,14.0,银行信息查询,10.81,True
处理逾期催收与还款困境,2025搜索随机1w,2026搜索随机1w,71,41,0.2171,0.358,False,个人征信报告查询与影响咨询,21.13,个人征信报告查询与影响咨询,29.27,True
查询个股与公司层面的消息、公告与进度,2025搜索,2025搜索随机1w,40,273,0.4385,0.4045,True,股票行情与选股建议查询,30.0,股票行情与选股建议查询,26.74,True
查询个股与公司层面的消息、公告与进度,2025搜索,2026搜索,40,61,0.3939,0.3808,True,股票行情与选股建议查询,30.0,股票行情与选股建议查询,40.98,True
查询个股与公司层面的消息、公告与进度,2025搜索,2026搜索随机1w,40,459,0.4513,0.3951,True,股票行情与选股建议查询,30.0,股票行情与选股建议查询,26.36,True
查询个股与公司层面的消息、公告与进度,2025搜索,助手随机1k,40,79,0.5114,0.4348,True,股票行情与选股建议查询,30.0,股票行情与选股建议查询,32.91,True
查询个股与公司层面的消息、公告与进度,2025搜索,助手语音1k,40,37,0.5338,0.4738,True,股票行情与选股建议查询,30.0,金融行情数据查询,27.03,False
查询个股与公司层面的消息、公告与进度,2025搜索随机1w,2026搜索,273,61,0.4183,0.3491,True,股票行情与选股建议查询,26.74,股票行情与选股建议查询,40.98,True
查询个股与公司层面的消息、公告与进度,2025搜索随机1w,2026搜索随机1w,273,459,0.1541,0.1939,False,股票行情与选股建议查询,26.74,股票行情与选股建议查询,26.36,True
查询个股与公司层面的消息、公告与进度,2025搜索随机1w,助手随机1k,273,79,0.2687,0.3239,False,股票行情与选股建议查询,26.74,股票行情与选股建议查询,32.91,True
查询个股与公司层面的消息、公告与进度,2025搜索随机1w,助手语音1k,273,37,0.5003,0.435,True,股票行情与选股建议查询,26.74,金融行情数据查询,27.03,False
查询个股与公司层面的消息、公告与进度,2026搜索,2026搜索随机1w,61,459,0.4212,0.3198,True,股票行情与选股建议查询,40.98,股票行情与选股建议查询,26.36,True
查询个股与公司层面的消息、公告与进度,2026搜索,助手随机1k,61,79,0.3596,0.361,False,股票行情与选股建议查询,40.98,股票行情与选股建议查询,32.91,True
查询个股与公司层面的消息、公告与进度,2026搜索,助手语音1k,61,37,0.5995,0.4347,True,股票行情与选股建议查询,40.98,金融行情数据查询,27.03,False
查询个股与公司层面的消息、公告与进度,2026搜索随机1w,助手随机1k,459,79,0.2652,0.307,False,股票行情与选股建议查询,26.36,股票行情与选股建议查询,32.91,True
查询个股与公司层面的消息、公告与进度,2026搜索随机1w,助手语音1k,459,37,0.4931,0.4138,True,股票行情与选股建议查询,26.36,金融行情数据查询,27.03,False
查询个股与公司层面的消息、公告与进度,助手随机1k,助手语音1k,79,37,0.4766,0.441,True,股票行情与选股建议查询,32.91,金融行情数据查询,27.03,False
解释已发生市场现象的原因,2025搜索随机1w,2026搜索随机1w,56,99,0.3687,0.3612,True,股票行情与选股建议查询,46.43,股票行情与选股建议查询,59.6,True
