外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
人民币及货币信息查询,2025搜索随机1w,2026搜索,115,52,0.4224,0.2834,True,查询汇率并换算外币金额,40.0,查询汇率并换算外币金额,57.69,True
人民币及货币信息查询,2025搜索随机1w,2026搜索随机1w,115,107,0.159,0.228,False,查询汇率并换算外币金额,40.0,查询汇率并换算外币金额,41.12,True
人民币及货币信息查询,2026搜索,2026搜索随机1w,52,107,0.3541,0.2563,True,查询汇率并换算外币金额,57.69,查询汇率并换算外币金额,41.12,True
查询贷款信息,2025搜索,2025搜索随机1w,78,416,0.488,0.2092,True,解析裸非可报价名称,43.59,对“是不是/是A还是B”给出裁决结论,28.61,False
查询贷款信息,2025搜索,2026搜索随机1w,78,262,0.4866,0.2114,True,解析裸非可报价名称,43.59,对“是不是/是A还是B”给出裁决结论,32.44,False
查询贷款信息,2025搜索随机1w,2026搜索随机1w,416,262,0.1247,0.1347,False,对“是不是/是A还是B”给出裁决结论,28.61,对“是不是/是A还是B”给出裁决结论,32.44,True
查询办理信用卡业务,2025搜索,2025搜索随机1w,75,237,0.7141,0.2343,True,查询机构联系方式、网点信息及号码归属,53.33,获取银行/支付业务办理步骤与所需资料,23.21,False
查询办理信用卡业务,2025搜索,2026搜索随机1w,75,189,0.7369,0.2294,True,查询机构联系方式、网点信息及号码归属,53.33,获取银行/支付业务办理步骤与所需资料,26.98,False
查询办理信用卡业务,2025搜索随机1w,2026搜索随机1w,237,189,0.0935,0.1652,False,获取银行/支付业务办理步骤与所需资料,23.21,获取银行/支付业务办理步骤与所需资料,26.98,True
保险公司电话查询,2025搜索,2025搜索随机1w,82,71,0.2836,0.1924,True,查询机构联系方式、网点信息及号码归属,80.49,查询机构联系方式、网点信息及号码归属,57.75,True
保险公司电话查询,2025搜索,2026搜索,82,43,0.0454,0.1731,False,查询机构联系方式、网点信息及号码归属,80.49,查询机构联系方式、网点信息及号码归属,79.07,True
保险公司电话查询,2025搜索,2026搜索随机1w,82,46,0.3234,0.211,True,查询机构联系方式、网点信息及号码归属,80.49,查询机构联系方式、网点信息及号码归属,60.87,True
保险公司电话查询,2025搜索随机1w,2026搜索,71,43,0.2725,0.2496,True,查询机构联系方式、网点信息及号码归属,57.75,查询机构联系方式、网点信息及号码归属,79.07,True
保险公司电话查询,2025搜索随机1w,2026搜索随机1w,71,46,0.2012,0.2652,False,查询机构联系方式、网点信息及号码归属,57.75,查询机构联系方式、网点信息及号码归属,60.87,True
保险公司电话查询,2026搜索,2026搜索随机1w,43,46,0.3013,0.2573,True,查询机构联系方式、网点信息及号码归属,79.07,查询机构联系方式、网点信息及号码归属,60.87,True
查询美元兑日元汇率,2025搜索,2025搜索随机1w,60,43,0.1202,0.1604,False,查询汇率并换算外币金额,83.33,查询汇率并换算外币金额,86.05,True
查询美元兑日元汇率,2025搜索,2026搜索,60,64,0.0729,0.1208,False,查询汇率并换算外币金额,83.33,查询汇率并换算外币金额,90.62,True
查询美元兑日元汇率,2025搜索,2026搜索随机1w,60,54,0.1481,0.18,False,查询汇率并换算外币金额,83.33,查询汇率并换算外币金额,79.63,True
查询美元兑日元汇率,2025搜索随机1w,2026搜索,43,64,0.1007,0.1257,False,查询汇率并换算外币金额,86.05,查询汇率并换算外币金额,90.62,True
查询美元兑日元汇率,2025搜索随机1w,2026搜索随机1w,43,54,0.1064,0.1955,False,查询汇率并换算外币金额,86.05,查询汇率并换算外币金额,79.63,True
查询美元兑日元汇率,2026搜索,2026搜索随机1w,64,54,0.151,0.1635,False,查询汇率并换算外币金额,90.62,查询汇率并换算外币金额,79.63,True
银行客服电话查询,2025搜索,2025搜索随机1w,247,110,0.0555,0.0455,True,查询机构联系方式、网点信息及号码归属,98.79,查询机构联系方式、网点信息及号码归属,93.64,True
银行客服电话查询,2025搜索,2026搜索,247,129,0.0152,0.027,False,查询机构联系方式、网点信息及号码归属,98.79,查询机构联系方式、网点信息及号码归属,97.67,True
银行客服电话查询,2025搜索,2026搜索随机1w,247,107,0.0813,0.0492,True,查询机构联系方式、网点信息及号码归属,98.79,查询机构联系方式、网点信息及号码归属,90.65,True
银行客服电话查询,2025搜索随机1w,2026搜索,110,129,0.0481,0.0607,False,查询机构联系方式、网点信息及号码归属,93.64,查询机构联系方式、网点信息及号码归属,97.67,True
银行客服电话查询,2025搜索随机1w,2026搜索随机1w,110,107,0.0477,0.0844,False,查询机构联系方式、网点信息及号码归属,93.64,查询机构联系方式、网点信息及号码归属,90.65,True
银行客服电话查询,2026搜索,2026搜索随机1w,129,107,0.0702,0.0686,True,查询机构联系方式、网点信息及号码归属,97.67,查询机构联系方式、网点信息及号码归属,90.65,True
中国银行服务信息查询,2025搜索,2025搜索随机1w,49,150,0.548,0.2686,True,解析裸非可报价名称,26.53,查询机构联系方式、网点信息及号码归属,43.33,False
中国银行服务信息查询,2025搜索,2026搜索,49,35,0.102,0.3392,False,解析裸非可报价名称,26.53,解析裸非可报价名称,28.57,True
中国银行服务信息查询,2025搜索,2026搜索随机1w,49,131,0.6051,0.2998,True,解析裸非可报价名称,26.53,查询机构联系方式、网点信息及号码归属,45.04,False
中国银行服务信息查询,2025搜索随机1w,2026搜索,150,35,0.5848,0.2981,True,查询机构联系方式、网点信息及号码归属,43.33,解析裸非可报价名称,28.57,False
中国银行服务信息查询,2025搜索随机1w,2026搜索随机1w,150,131,0.171,0.2014,False,查询机构联系方式、网点信息及号码归属,43.33,查询机构联系方式、网点信息及号码归属,45.04,True
中国银行服务信息查询,2026搜索,2026搜索随机1w,35,131,0.6111,0.3267,True,解析裸非可报价名称,28.57,查询机构联系方式、网点信息及号码归属,45.04,False
支付宝相关操作查询,2025搜索,2025搜索随机1w,73,342,0.3261,0.2042,True,获取银行/支付业务办理步骤与所需资料,61.64,获取银行/支付业务办理步骤与所需资料,50.58,True
支付宝相关操作查询,2025搜索,2026搜索,73,35,0.1534,0.2658,False,获取银行/支付业务办理步骤与所需资料,61.64,获取银行/支付业务办理步骤与所需资料,54.29,True
支付宝相关操作查询,2025搜索,2026搜索随机1w,73,271,0.2816,0.1849,True,获取银行/支付业务办理步骤与所需资料,61.64,获取银行/支付业务办理步骤与所需资料,55.72,True
支付宝相关操作查询,2025搜索,助手语音1k,73,33,0.3479,0.3068,True,获取银行/支付业务办理步骤与所需资料,61.64,获取银行/支付业务办理步骤与所需资料,45.45,True
支付宝相关操作查询,2025搜索随机1w,2026搜索,342,35,0.3522,0.2587,True,获取银行/支付业务办理步骤与所需资料,50.58,获取银行/支付业务办理步骤与所需资料,54.29,True
支付宝相关操作查询,2025搜索随机1w,2026搜索随机1w,342,271,0.0725,0.123,False,获取银行/支付业务办理步骤与所需资料,50.58,获取银行/支付业务办理步骤与所需资料,55.72,True
支付宝相关操作查询,2025搜索随机1w,助手语音1k,342,33,0.1757,0.2688,False,获取银行/支付业务办理步骤与所需资料,50.58,获取银行/支付业务办理步骤与所需资料,45.45,True
支付宝相关操作查询,2026搜索,2026搜索随机1w,35,271,0.3198,0.2654,True,获取银行/支付业务办理步骤与所需资料,54.29,获取银行/支付业务办理步骤与所需资料,55.72,True
支付宝相关操作查询,2026搜索,助手语音1k,35,33,0.3688,0.376,False,获取银行/支付业务办理步骤与所需资料,54.29,获取银行/支付业务办理步骤与所需资料,45.45,True
支付宝相关操作查询,2026搜索随机1w,助手语音1k,271,33,0.1807,0.2663,False,获取银行/支付业务办理步骤与所需资料,55.72,获取银行/支付业务办理步骤与所需资料,45.45,True
证券股票信息查询,2025搜索,2025搜索随机1w,105,102,0.6375,0.2412,True,解析裸非可报价名称,52.38,解析裸非可报价名称,21.57,True
证券股票信息查询,2025搜索,2026搜索,105,122,0.0825,0.1453,False,解析裸非可报价名称,52.38,解析裸非可报价名称,45.08,True
证券股票信息查询,2025搜索,2026搜索随机1w,105,110,0.6177,0.2299,True,解析裸非可报价名称,52.38,解析裸非可报价名称,24.55,True
证券股票信息查询,2025搜索随机1w,2026搜索,102,122,0.6389,0.2177,True,解析裸非可报价名称,21.57,解析裸非可报价名称,45.08,True
证券股票信息查询,2025搜索随机1w,2026搜索随机1w,102,110,0.1749,0.2555,False,解析裸非可报价名称,21.57,解析裸非可报价名称,24.55,True
证券股票信息查询,2026搜索,2026搜索随机1w,122,110,0.6191,0.2164,True,解析裸非可报价名称,45.08,解析裸非可报价名称,24.55,True
市场价格行情查询,2025搜索,2025搜索随机1w,135,57,0.2585,0.1165,True,查询可报价品种实时行情与价格,96.3,查询可报价品种实时行情与价格,71.93,True
市场价格行情查询,2025搜索,2026搜索,135,145,0.0301,0.045,False,查询可报价品种实时行情与价格,96.3,查询可报价品种实时行情与价格,97.93,True
市场价格行情查询,2025搜索,2026搜索随机1w,135,73,0.1958,0.1048,True,查询可报价品种实时行情与价格,96.3,查询可报价品种实时行情与价格,76.71,True
市场价格行情查询,2025搜索随机1w,2026搜索,57,145,0.26,0.1021,True,查询可报价品种实时行情与价格,71.93,查询可报价品种实时行情与价格,97.93,True
市场价格行情查询,2025搜索随机1w,2026搜索随机1w,57,73,0.1437,0.1985,False,查询可报价品种实时行情与价格,71.93,查询可报价品种实时行情与价格,76.71,True
市场价格行情查询,2026搜索,2026搜索随机1w,145,73,0.2122,0.0966,True,查询可报价品种实时行情与价格,97.93,查询可报价品种实时行情与价格,76.71,True
建设银行网点与服务查询,2025搜索随机1w,2026搜索随机1w,158,116,0.1102,0.1724,False,查询机构联系方式、网点信息及号码归属,56.33,查询机构联系方式、网点信息及号码归属,64.66,True
农业银行及农村信用社服务信息查询,2025搜索,2025搜索随机1w,51,276,0.5833,0.2316,True,解析裸非可报价名称,52.94,查询机构联系方式、网点信息及号码归属,59.78,False
农业银行及农村信用社服务信息查询,2025搜索,2026搜索随机1w,51,210,0.6,0.2468,True,解析裸非可报价名称,52.94,查询机构联系方式、网点信息及号码归属,59.05,False
农业银行及农村信用社服务信息查询,2025搜索随机1w,2026搜索随机1w,276,210,0.0748,0.1339,False,查询机构联系方式、网点信息及号码归属,59.78,查询机构联系方式、网点信息及号码归属,59.05,True
查询股票代码与指数信息,2025搜索,2025搜索随机1w,130,48,0.5603,0.1847,True,查询可报价品种实时行情与价格,94.62,查询可报价品种实时行情与价格,39.58,True
查询股票代码与指数信息,2025搜索,2026搜索,130,163,0.0551,0.0678,False,查询可报价品种实时行情与价格,94.62,查询可报价品种实时行情与价格,90.8,True
查询股票代码与指数信息,2025搜索,2026搜索随机1w,130,45,0.5462,0.1855,True,查询可报价品种实时行情与价格,94.62,查询可报价品种实时行情与价格,40.0,True
查询股票代码与指数信息,2025搜索随机1w,2026搜索,48,163,0.5649,0.1679,True,查询可报价品种实时行情与价格,39.58,查询可报价品种实时行情与价格,90.8,True
查询股票代码与指数信息,2025搜索随机1w,2026搜索随机1w,48,45,0.1903,0.3557,False,查询可报价品种实时行情与价格,39.58,查询可报价品种实时行情与价格,40.0,True
查询股票代码与指数信息,2026搜索,2026搜索随机1w,163,45,0.5372,0.1864,True,查询可报价品种实时行情与价格,90.8,查询可报价品种实时行情与价格,40.0,True
实时行情查询,2025搜索,2025搜索随机1w,167,31,0.0968,0.0336,True,查询可报价品种实时行情与价格,100.0,查询可报价品种实时行情与价格,90.32,True
实时行情查询,2025搜索,2026搜索,167,243,0.0,0.0,False,查询可报价品种实时行情与价格,100.0,查询可报价品种实时行情与价格,100.0,True
实时行情查询,2025搜索,2026搜索随机1w,167,54,0.0185,0.0185,False,查询可报价品种实时行情与价格,100.0,查询可报价品种实时行情与价格,98.15,True
实时行情查询,2025搜索随机1w,2026搜索,31,243,0.0968,0.0323,True,查询可报价品种实时行情与价格,90.32,查询可报价品种实时行情与价格,100.0,True
实时行情查询,2025搜索随机1w,2026搜索随机1w,31,54,0.0968,0.0792,True,查询可报价品种实时行情与价格,90.32,查询可报价品种实时行情与价格,98.15,True
实时行情查询,2026搜索,2026搜索随机1w,243,54,0.0185,0.0185,False,查询可报价品种实时行情与价格,100.0,查询可报价品种实时行情与价格,98.15,True
股票代码查询,2025搜索,2025搜索随机1w,684,92,0.2818,0.089,True,查询可报价品种实时行情与价格,91.08,查询可报价品种实时行情与价格,63.04,True
股票代码查询,2025搜索,2026搜索,684,726,0.0103,0.031,False,查询可报价品种实时行情与价格,91.08,查询可报价品种实时行情与价格,90.36,True
股票代码查询,2025搜索,2026搜索随机1w,684,132,0.2669,0.0836,True,查询可报价品种实时行情与价格,91.08,查询可报价品种实时行情与价格,64.39,True
股票代码查询,2025搜索,助手语音头部1k,684,72,0.0892,0.0688,True,查询可报价品种实时行情与价格,91.08,查询可报价品种实时行情与价格,100.0,True
股票代码查询,2025搜索随机1w,2026搜索,92,726,0.2731,0.0807,True,查询可报价品种实时行情与价格,63.04,查询可报价品种实时行情与价格,90.36,True
股票代码查询,2025搜索随机1w,2026搜索随机1w,92,132,0.1453,0.1868,False,查询可报价品种实时行情与价格,63.04,查询可报价品种实时行情与价格,64.39,True
股票代码查询,2025搜索随机1w,助手语音头部1k,92,72,0.3696,0.1722,True,查询可报价品种实时行情与价格,63.04,查询可报价品种实时行情与价格,100.0,True
股票代码查询,2026搜索,2026搜索随机1w,726,132,0.2596,0.0758,True,查询可报价品种实时行情与价格,90.36,查询可报价品种实时行情与价格,64.39,True
股票代码查询,2026搜索,助手语音头部1k,726,72,0.0964,0.0743,True,查询可报价品种实时行情与价格,90.36,查询可报价品种实时行情与价格,100.0,True
股票代码查询,2026搜索随机1w,助手语音头部1k,132,72,0.3561,0.1643,True,查询可报价品种实时行情与价格,64.39,查询可报价品种实时行情与价格,100.0,True
查询电话号码归属,2025搜索,2025搜索随机1w,118,35,0.0286,0.0932,False,查询机构联系方式、网点信息及号码归属,93.22,查询机构联系方式、网点信息及号码归属,91.43,True
查询电话号码归属,2025搜索,2026搜索,118,106,0.0077,0.064,False,查询机构联系方式、网点信息及号码归属,93.22,查询机构联系方式、网点信息及号码归属,92.45,True
查询电话号码归属,2025搜索,2026搜索随机1w,118,35,0.0286,0.0932,False,查询机构联系方式、网点信息及号码归属,93.22,查询机构联系方式、网点信息及号码归属,91.43,True
查询电话号码归属,2025搜索随机1w,2026搜索,35,106,0.0286,0.1038,False,查询机构联系方式、网点信息及号码归属,91.43,查询机构联系方式、网点信息及号码归属,92.45,True
查询电话号码归属,2025搜索随机1w,2026搜索随机1w,35,35,0.0286,0.1429,False,查询机构联系方式、网点信息及号码归属,91.43,查询机构联系方式、网点信息及号码归属,91.43,True
查询电话号码归属,2026搜索,2026搜索随机1w,106,35,0.0286,0.0961,False,查询机构联系方式、网点信息及号码归属,92.45,查询机构联系方式、网点信息及号码归属,91.43,True
科技类股票信息查询,2025搜索,2025搜索随机1w,226,31,0.3182,0.1071,True,查询可报价品种实时行情与价格,98.67,查询可报价品种实时行情与价格,67.74,True
科技类股票信息查询,2025搜索,2026搜索,226,329,0.0138,0.0243,False,查询可报价品种实时行情与价格,98.67,查询可报价品种实时行情与价格,97.87,True
科技类股票信息查询,2025搜索,2026搜索随机1w,226,62,0.4589,0.1185,True,查询可报价品种实时行情与价格,98.67,查询可报价品种实时行情与价格,53.23,True
科技类股票信息查询,2025搜索随机1w,2026搜索,31,329,0.3043,0.0877,True,查询可报价品种实时行情与价格,67.74,查询可报价品种实时行情与价格,97.87,True
科技类股票信息查询,2025搜索随机1w,2026搜索随机1w,31,62,0.2742,0.275,False,查询可报价品种实时行情与价格,67.74,查询可报价品种实时行情与价格,53.23,True
科技类股票信息查询,2026搜索,2026搜索随机1w,329,62,0.4495,0.0914,True,查询可报价品种实时行情与价格,97.87,查询可报价品种实时行情与价格,53.23,True
货币兑换查询,2025搜索,2026搜索,99,86,0.0031,0.0404,False,查询汇率并换算外币金额,97.98,查询汇率并换算外币金额,97.67,True
货币兑换查询,2025搜索,2026搜索随机1w,99,31,0.0323,0.0645,False,查询汇率并换算外币金额,97.98,查询汇率并换算外币金额,96.77,True
货币兑换查询,2026搜索,2026搜索随机1w,86,31,0.0323,0.0645,False,查询汇率并换算外币金额,97.67,查询汇率并换算外币金额,96.77,True
查询股份公司及股票信息,2025搜索,2025搜索随机1w,261,70,0.5352,0.115,True,查询可报价品种实时行情与价格,98.47,查询可报价品种实时行情与价格,45.71,True
查询股份公司及股票信息,2025搜索,2026搜索,261,282,0.0139,0.0246,False,查询可报价品种实时行情与价格,98.47,查询可报价品种实时行情与价格,97.16,True
查询股份公司及股票信息,2025搜索,2026搜索随机1w,261,118,0.5948,0.1255,True,查询可报价品种实时行情与价格,98.47,查询可报价品种实时行情与价格,38.98,True
查询股份公司及股票信息,2025搜索随机1w,2026搜索,70,282,0.5216,0.1133,True,查询可报价品种实时行情与价格,45.71,查询可报价品种实时行情与价格,97.16,True
查询股份公司及股票信息,2025搜索随机1w,2026搜索随机1w,70,118,0.1344,0.2445,False,查询可报价品种实时行情与价格,45.71,查询可报价品种实时行情与价格,38.98,True
查询股份公司及股票信息,2026搜索,2026搜索随机1w,282,118,0.5818,0.1195,True,查询可报价品种实时行情与价格,97.16,查询可报价品种实时行情与价格,38.98,True
支付方式使用与设置查询,2025搜索,2025搜索随机1w,38,161,0.3122,0.2872,True,解析裸非可报价名称,34.21,获取银行/支付业务办理步骤与所需资料,36.65,False
支付方式使用与设置查询,2025搜索,2026搜索随机1w,38,123,0.3154,0.3064,True,解析裸非可报价名称,34.21,获取银行/支付业务办理步骤与所需资料,38.21,False
支付方式使用与设置查询,2025搜索随机1w,2026搜索随机1w,161,123,0.1062,0.1888,False,获取银行/支付业务办理步骤与所需资料,36.65,获取银行/支付业务办理步骤与所需资料,38.21,True
查询个股股票行情与股吧讨论,2025搜索,2026搜索,147,190,0.0278,0.0987,False,查询可报价品种实时行情与价格,71.43,查询可报价品种实时行情与价格,73.68,True
查询个股股票行情与股吧讨论,2025搜索,2026搜索随机1w,147,49,0.3265,0.1905,True,查询可报价品种实时行情与价格,71.43,查询可报价品种实时行情与价格,59.18,True
查询个股股票行情与股吧讨论,2026搜索,2026搜索随机1w,190,49,0.3213,0.1776,True,查询可报价品种实时行情与价格,73.68,查询可报价品种实时行情与价格,59.18,True
查询价格走势图,2025搜索,2025搜索随机1w,123,50,0.1875,0.1183,True,查询可报价品种实时行情与价格,94.31,查询可报价品种实时行情与价格,76.0,True
查询价格走势图,2025搜索,2026搜索,123,169,0.0392,0.0489,False,查询可报价品种实时行情与价格,94.31,查询可报价品种实时行情与价格,97.63,True
查询价格走势图,2025搜索,2026搜索随机1w,123,92,0.174,0.1083,True,查询可报价品种实时行情与价格,94.31,查询可报价品种实时行情与价格,78.26,True
查询价格走势图,2025搜索随机1w,2026搜索,50,169,0.2163,0.0947,True,查询可报价品种实时行情与价格,76.0,查询可报价品种实时行情与价格,97.63,True
查询价格走势图,2025搜索随机1w,2026搜索随机1w,50,92,0.0713,0.1809,False,查询可报价品种实时行情与价格,76.0,查询可报价品种实时行情与价格,78.26,True
查询价格走势图,2026搜索,2026搜索随机1w,169,92,0.2006,0.0931,True,查询可报价品种实时行情与价格,97.63,查询可报价品种实时行情与价格,78.26,True
个人征信报告查询与影响咨询,2025搜索,2025搜索随机1w,61,170,0.468,0.2667,True,获取银行/支付业务办理步骤与所需资料,27.87,解释金融术语与交易/业务规则,27.06,False
个人征信报告查询与影响咨询,2025搜索,2026搜索随机1w,61,103,0.509,0.2851,True,获取银行/支付业务办理步骤与所需资料,27.87,解释金融术语与交易/业务规则,24.27,False
个人征信报告查询与影响咨询,2025搜索随机1w,2026搜索随机1w,170,103,0.1066,0.2103,False,解释金融术语与交易/业务规则,27.06,解释金融术语与交易/业务规则,24.27,True
查询科技股与科创板信息,2025搜索,2025搜索随机1w,47,69,0.6192,0.3132,True,查询可报价品种实时行情与价格,48.94,查询个股与公司层面的消息、公告与进度,27.54,False
查询科技股与科创板信息,2025搜索,2026搜索,47,73,0.2626,0.2333,True,查询可报价品种实时行情与价格,48.94,查询可报价品种实时行情与价格,61.64,True
查询科技股与科创板信息,2025搜索,2026搜索随机1w,47,168,0.5816,0.2906,True,查询可报价品种实时行情与价格,48.94,查询个股与公司层面的消息、公告与进度,26.19,False
查询科技股与科创板信息,2025搜索,助手随机1k,47,30,0.8723,0.4026,True,查询可报价品种实时行情与价格,48.94,请求个股买卖持有决策与涨跌预测,36.67,False
查询科技股与科创板信息,2025搜索随机1w,2026搜索,69,73,0.5763,0.2712,True,查询个股与公司层面的消息、公告与进度,27.54,查询可报价品种实时行情与价格,61.64,False
查询科技股与科创板信息,2025搜索随机1w,2026搜索随机1w,69,168,0.1871,0.262,False,查询个股与公司层面的消息、公告与进度,27.54,查询个股与公司层面的消息、公告与进度,26.19,True
查询科技股与科创板信息,2025搜索随机1w,助手随机1k,69,30,0.4507,0.3899,True,查询个股与公司层面的消息、公告与进度,27.54,请求个股买卖持有决策与涨跌预测,36.67,False
查询科技股与科创板信息,2026搜索,2026搜索随机1w,73,168,0.5439,0.2474,True,查询可报价品种实时行情与价格,61.64,查询个股与公司层面的消息、公告与进度,26.19,False
查询科技股与科创板信息,2026搜索,助手随机1k,73,30,0.8356,0.3202,True,查询可报价品种实时行情与价格,61.64,请求个股买卖持有决策与涨跌预测,36.67,False
查询科技股与科创板信息,2026搜索随机1w,助手随机1k,168,30,0.431,0.3525,True,查询个股与公司层面的消息、公告与进度,26.19,请求个股买卖持有决策与涨跌预测,36.67,False
查询人寿保险相关业务信息,2025搜索,2025搜索随机1w,42,68,0.4734,0.3249,True,解析裸非可报价名称,47.62,查询机构联系方式、网点信息及号码归属,27.94,False
查询人寿保险相关业务信息,2025搜索,2026搜索随机1w,42,67,0.4577,0.3237,True,解析裸非可报价名称,47.62,查询机构联系方式、网点信息及号码归属,31.34,False
查询人寿保险相关业务信息,2025搜索随机1w,2026搜索随机1w,68,67,0.2621,0.3038,False,查询机构联系方式、网点信息及号码归属,27.94,查询机构联系方式、网点信息及号码归属,31.34,True
查询300开头股票代码与行情,2025搜索,2025搜索随机1w,238,47,0.4786,0.1799,True,查询可报价品种实时行情与价格,83.61,查询可报价品种实时行情与价格,36.17,True
查询300开头股票代码与行情,2025搜索,2026搜索,238,242,0.0472,0.0762,False,查询可报价品种实时行情与价格,83.61,查询可报价品种实时行情与价格,80.17,True
查询300开头股票代码与行情,2025搜索,2026搜索随机1w,238,62,0.5077,0.1629,True,查询可报价品种实时行情与价格,83.61,查询可报价品种实时行情与价格,41.94,True
查询300开头股票代码与行情,2025搜索随机1w,2026搜索,47,242,0.4894,0.1883,True,查询可报价品种实时行情与价格,36.17,查询可报价品种实时行情与价格,80.17,True
查询300开头股票代码与行情,2025搜索随机1w,2026搜索随机1w,47,62,0.3171,0.3164,True,查询可报价品种实时行情与价格,36.17,查询可报价品种实时行情与价格,41.94,True
查询300开头股票代码与行情,2026搜索,2026搜索随机1w,242,62,0.5161,0.1685,True,查询可报价品种实时行情与价格,80.17,查询可报价品种实时行情与价格,41.94,True
查询定期存款利率,2025搜索,2025搜索随机1w,33,128,0.3426,0.2965,True,查询利率、费率、限额并试算利息/还款,63.64,查询利率、费率、限额并试算利息/还款,35.94,True
查询定期存款利率,2025搜索,2026搜索随机1w,33,136,0.3743,0.2847,True,查询利率、费率、限额并试算利息/还款,63.64,查询利率、费率、限额并试算利息/还款,32.35,True
查询定期存款利率,2025搜索随机1w,2026搜索随机1w,128,136,0.0703,0.1816,False,查询利率、费率、限额并试算利息/还款,35.94,查询利率、费率、限额并试算利息/还款,32.35,True
花呗操作查询,2025搜索,2025搜索随机1w,47,128,0.6202,0.3203,True,获取银行/支付业务办理步骤与所需资料,46.81,排查账户与交易异常,19.53,False
花呗操作查询,2025搜索,2026搜索随机1w,47,82,0.5034,0.3119,True,获取银行/支付业务办理步骤与所需资料,46.81,获取银行/支付业务办理步骤与所需资料,26.83,True
花呗操作查询,2025搜索随机1w,2026搜索随机1w,128,82,0.1766,0.2808,False,排查账户与交易异常,19.53,获取银行/支付业务办理步骤与所需资料,26.83,False
查询股份股票及股吧信息,2025搜索,2026搜索,201,319,0.049,0.0841,False,查询可报价品种实时行情与价格,62.19,查询可报价品种实时行情与价格,66.77,True
查询股份股票及股吧信息,2025搜索,2026搜索随机1w,201,38,0.1939,0.1816,True,查询可报价品种实时行情与价格,62.19,查询可报价品种实时行情与价格,63.16,True
查询股份股票及股吧信息,2026搜索,2026搜索随机1w,319,38,0.1811,0.1703,True,查询可报价品种实时行情与价格,66.77,查询可报价品种实时行情与价格,63.16,True
下载安装金融类App,2025搜索,2025搜索随机1w,181,139,0.2393,0.1207,True,打开目标页面或获取官方应用入口,85.08,打开目标页面或获取官方应用入口,61.15,True
下载安装金融类App,2025搜索,2026搜索,181,77,0.0605,0.1083,False,打开目标页面或获取官方应用入口,85.08,打开目标页面或获取官方应用入口,88.31,True
下载安装金融类App,2025搜索,2026搜索随机1w,181,105,0.3267,0.1406,True,打开目标页面或获取官方应用入口,85.08,打开目标页面或获取官方应用入口,53.33,True
下载安装金融类App,2025搜索随机1w,2026搜索,139,77,0.279,0.1549,True,打开目标页面或获取官方应用入口,61.15,打开目标页面或获取官方应用入口,88.31,True
下载安装金融类App,2025搜索随机1w,2026搜索随机1w,139,105,0.1171,0.1859,False,打开目标页面或获取官方应用入口,61.15,打开目标页面或获取官方应用入口,53.33,True
下载安装金融类App,2026搜索,2026搜索随机1w,77,105,0.3532,0.1845,True,打开目标页面或获取官方应用入口,88.31,打开目标页面或获取官方应用入口,53.33,True
金融行情数据查询,2025搜索随机1w,2026搜索随机1w,136,216,0.1678,0.1841,False,查询个股与公司层面的消息、公告与进度,35.29,查询个股与公司层面的消息、公告与进度,31.02,True
金融行情数据查询,2025搜索随机1w,助手随机1k,136,56,0.2647,0.2784,False,查询个股与公司层面的消息、公告与进度,35.29,查询可报价品种实时行情与价格,28.57,False
金融行情数据查询,2025搜索随机1w,助手语音1k,136,32,0.2151,0.3438,False,查询个股与公司层面的消息、公告与进度,35.29,查询个股与公司层面的消息、公告与进度,31.25,True
金融行情数据查询,2026搜索随机1w,助手随机1k,216,56,0.2004,0.256,False,查询个股与公司层面的消息、公告与进度,31.02,查询可报价品种实时行情与价格,28.57,False
金融行情数据查询,2026搜索随机1w,助手语音1k,216,32,0.1933,0.309,False,查询个股与公司层面的消息、公告与进度,31.02,查询个股与公司层面的消息、公告与进度,31.25,True
金融行情数据查询,助手随机1k,助手语音1k,56,32,0.2679,0.3487,False,查询可报价品种实时行情与价格,28.57,查询个股与公司层面的消息、公告与进度,31.25,False
证券股吧查询,2025搜索,2025搜索随机1w,820,67,0.0573,0.0263,True,打开目标页面或获取官方应用入口,99.76,打开目标页面或获取官方应用入口,94.03,True
证券股吧查询,2025搜索,2026搜索,820,1083,0.0015,0.0049,False,打开目标页面或获取官方应用入口,99.76,打开目标页面或获取官方应用入口,99.82,True
证券股吧查询,2025搜索,2026搜索随机1w,820,90,0.0988,0.0297,True,打开目标页面或获取官方应用入口,99.76,打开目标页面或获取官方应用入口,90.0,True
证券股吧查询,2025搜索随机1w,2026搜索,67,1083,0.0579,0.0271,True,打开目标页面或获取官方应用入口,94.03,打开目标页面或获取官方应用入口,99.82,True
证券股吧查询,2025搜索随机1w,2026搜索随机1w,67,90,0.074,0.101,False,打开目标页面或获取官方应用入口,94.03,打开目标页面或获取官方应用入口,90.0,True
证券股吧查询,2026搜索,2026搜索随机1w,1083,90,0.0982,0.0185,True,打开目标页面或获取官方应用入口,99.82,打开目标页面或获取官方应用入口,90.0,True
查询交强险保费、赔偿与投保规定,2025搜索随机1w,2026搜索随机1w,59,36,0.217,0.3218,False,对“是不是/是A还是B”给出裁决结论,32.2,查询利率、费率、限额并试算利息/还款,36.11,False
