domain,label,a,b,k_a,k_b,n_a,n_b,share_a,share_b,diff_pp,lo_pp,hi_pp,kind,sig,why
医疗,获取食疗/养生方的做法与搭配,2026search,assistant_top,73,4,9998,958,0.0073014602920584,0.0041753653444676,-0.312609494759077,-0.6287730857848793,0.3553198626387721,stable,False,界面（同为头部流量）
医疗,对正在发生的具体不适做分诊与处置判断,2026search,assistant_top,40,2,9998,958,0.004000800160032,0.0020876826722338,-0.1913117487798186,-0.4004791371997196,0.3680626567226939,stable,False,界面（同为头部流量）
医疗,查询指标的正常值或参考范围,2026search,assistant_top,135,13,9998,958,0.013502700540108,0.0135699373695198,0.0067236829411811,-0.6068585182727442,0.9800796340957442,stable,False,界面（同为头部流量）
医疗,由自述症状直接索取药品或药膏,2026search,assistant_top,65,8,9998,958,0.006501300260052,0.0083507306889352,0.184943042888327,-0.2630908506675387,1.0010348247888088,stable,False,界面（同为头部流量）
医疗,查询诊疗项目的费用、时长与恢复参数,2026search,assistant_top,168,18,9998,958,0.0168033606721344,0.0187891440501043,0.1985783377969955,-0.5401377592525619,1.295370504976625,stable,False,界面（同为头部流量）
医疗,寻找疾病的治疗或缓解方案,2026search,assistant_top,777,79,9998,958,0.0777155431086217,0.0824634655532359,0.474792244461418,-1.1949114777063972,2.4543677116989686,stable,False,界面（同为头部流量）
医疗,查询就医科室、医院/医生导航与挂号入口,2026search,assistant_top,166,73,9998,958,0.0166033206641328,0.0762004175365344,5.959709687240163,4.419916118486692,7.828746223881657,stable,True,界面（同为头部流量）
医疗,仅给出名称的裸实体查询,2026search,assistant_top,1132,212,9998,958,0.1132226445289057,0.2212943632567849,10.80717187278792,8.21350900144275,13.610614763072308,stable,True,界面（同为头部流量）
医疗,处理非健康或无法归入上述意图的残余,2026search,assistant_top,455,170,9998,958,0.045509101820364,0.1774530271398747,13.194392531951063,10.865973949043294,15.7709953477006,stable,True,界面（同为头部流量）
医疗,仅给出名称的裸实体查询,assistant_top,assistant_random,212,40,958,998,0.2212943632567849,0.0400801603206412,-18.12142029361437,-21.05335394996031,-15.24168322579636,stable,True,深度（助手头部→长尾）
医疗,查询中药材/食材/茶饮的功效与作用,assistant_top,assistant_random,157,42,958,998,0.1638830897703549,0.0420841683366733,-12.179892143368155,-14.882527675200432,-9.547803032034547,stable,True,深度（助手头部→长尾）
医疗,查询疾病的症状与早期征兆,assistant_top,assistant_random,54,18,958,998,0.0563674321503131,0.0180360721442885,-3.8331360006024577,-5.605893475976248,-2.1819562696762267,stable,True,深度（助手头部→长尾）
医疗,查询就医科室、医院/医生导航与挂号入口,assistant_top,assistant_random,73,42,958,998,0.0762004175365344,0.0420841683366733,-3.41162491998611,-5.557717181130565,-1.326775617741852,stable,True,深度（助手头部→长尾）
医疗,查询指标的正常值或参考范围,assistant_top,assistant_random,13,7,958,998,0.0135699373695198,0.0070140280561122,-0.655590931340761,-1.672712026153803,0.2732262135899496,stable,False,深度（助手头部→长尾）
医疗,寻找疾病的治疗或缓解方案,assistant_top,assistant_random,79,78,958,998,0.0824634655532359,0.0781563126252505,-0.4307152927985405,-2.8668237334807003,1.988010808304104,stable,False,深度（助手头部→长尾）
医疗,查询药品的功效与作用,assistant_top,assistant_random,34,32,958,998,0.0354906054279749,0.032064128256513,-0.3426477171461925,-1.9958078130188088,1.2845800424748084,stable,False,深度（助手头部→长尾）
医疗,由自述症状直接索取药品或药膏,assistant_top,assistant_random,8,6,958,998,0.0083507306889352,0.0060120240480961,-0.2338706640839088,-1.1012620331695262,0.5816720530528167,stable,False,深度（助手头部→长尾）
医疗,查询中医方剂组成、经络穴位与中医理论,assistant_top,assistant_random,6,9,958,998,0.0062630480167014,0.0090180360721442,0.2754988055442827,-0.5729198741632758,1.1472634695626995,stable,False,深度（助手头部→长尾）
医疗,查询疾病或医学术语的定义、病因与传染性,assistant_top,assistant_random,21,25,958,998,0.0219206680584551,0.0250501002004008,0.3129432141945686,-1.0777964712109884,1.702127595010644,stable,False,深度（助手头部→长尾）
医疗,获取食疗/养生方的做法与搭配,assistant_top,assistant_random,4,12,958,998,0.0041753653444676,0.0120240480961923,0.7848682751724744,-0.044206621658429,1.708267900487736,stable,False,深度（助手头部→长尾）
医疗,处理非健康或无法归入上述意图的残余,assistant_top,assistant_random,170,195,958,998,0.1774530271398747,0.1953907815631262,1.7937754423251515,-1.6655579574871575,5.238985040302251,stable,False,深度（助手头部→长尾）
医疗,评估疾病的严重程度、预后或时间预期,assistant_top,assistant_random,8,27,958,998,0.0083507306889352,0.0270541082164328,1.8703377527497584,0.7078833159177628,3.140978605241455,stable,True,深度（助手头部→长尾）
医疗,查询药品用法用量与服用时机,assistant_top,assistant_random,3,22,958,998,0.0031315240083507,0.0220440881763527,1.8912564168001975,0.9331144566993924,3.0210498358943427,stable,True,深度（助手头部→长尾）
医疗,查询诊疗项目的费用、时长与恢复参数,assistant_top,assistant_random,18,38,958,998,0.0187891440501043,0.0380761523046092,1.928700825450484,0.4485433769286392,3.46616345382963,stable,True,深度（助手头部→长尾）
医疗,在两个或几个选项之间给出裁决,assistant_top,assistant_random,3,25,958,998,0.0031315240083507,0.0250501002004008,2.191857619205007,1.187703694539208,3.37681670413523,stable,True,深度（助手头部→长尾）
医疗,解释自身症状的原因,assistant_top,assistant_random,48,87,958,998,0.0501043841336116,0.0871743486973948,3.70699645637831,1.4684443393052686,5.970261032227721,stable,True,深度（助手头部→长尾）
医疗,解读用户本人的检查数值或报告分级,assistant_top,assistant_random,15,58,958,998,0.0156576200417536,0.0581162324649298,4.245861242317621,2.6133656062157486,5.9860833588649065,stable,True,深度（助手头部→长尾）
医疗,对正在发生的具体不适做分诊与处置判断,assistant_top,assistant_random,2,47,958,998,0.0020876826722338,0.0470941883767535,4.500650570451969,3.2266380111332467,6.00517371141485,stable,True,深度（助手头部→长尾）
医疗,对具体行为、搭配或说法给出是否可行的裁决,assistant_top,assistant_random,30,188,958,998,0.0313152400835073,0.188376753507014,15.706151342350672,13.058273518832978,18.41427703882102,stable,True,深度（助手头部→长尾）
医疗,查询中药材/食材/茶饮的功效与作用,2026search,assistant_random,1768,42,9998,998,0.1768353670734146,0.0420841683366733,-13.475119873674137,-14.795892192285503,-11.866027489393826,stable,True,界面+深度（不可单独归因）
医疗,查询药品的功效与作用,2026search,assistant_random,1659,32,9998,998,0.1659331866373274,0.032064128256513,-13.386905838081445,-14.573625514678564,-11.915738684311426,stable,True,界面+深度（不可单独归因）
医疗,仅给出名称的裸实体查询,2026search,assistant_random,1132,40,9998,998,0.1132226445289057,0.0400801603206412,-7.314248420826449,-8.542692041566232,-5.785219548378692,stable,True,界面+深度（不可单独归因）
医疗,查询疾病的症状与早期征兆,2026search,assistant_random,683,18,9998,998,0.0683136627325465,0.0180360721442885,-5.027759058825793,-5.862422008959082,-3.892790093641071,stable,True,界面+深度（不可单独归因）
医疗,查询疾病或医学术语的定义、病因与传染性,2026search,assistant_random,564,25,9998,998,0.0564112822564512,0.0250501002004008,-3.1361182056050483,-4.065942706915796,-1.8907072591306224,stable,True,界面+深度（不可单独归因）
医疗,查询中医方剂组成、经络穴位与中医理论,2026search,assistant_random,226,9,9998,998,0.0226045209041808,0.0090180360721442,-1.358648483203655,-1.8861504873313035,-0.5101753611635615,stable,True,界面+深度（不可单独归因）
医疗,查询指标的正常值或参考范围,2026search,assistant_random,135,7,9998,998,0.013502700540108,0.0070140280561122,-0.6488672483995798,-1.0857088415755796,0.1192051666327386,stable,False,界面+深度（不可单独归因）
医疗,解释自身症状的原因,2026search,assistant_random,911,87,9998,998,0.0911182236447289,0.0871743486973948,-0.3943874947334155,-2.0921361407146577,1.5949480018876665,stable,False,界面+深度（不可单独归因）
医疗,由自述症状直接索取药品或药膏,2026search,assistant_random,65,6,9998,998,0.006501300260052,0.0060120240480961,-0.0489276211955817,-0.419621702366837,0.6690052899016925,stable,False,界面+深度（不可单独归因）
医疗,寻找疾病的治疗或缓解方案,2026search,assistant_random,777,78,9998,998,0.0777155431086217,0.0781563126252505,0.0440769516628775,-1.5582762219209618,1.9451176721510657,stable,False,界面+深度（不可单独归因）
医疗,获取食疗/养生方的做法与搭配,2026search,assistant_random,73,12,9998,998,0.0073014602920584,0.0120240480961923,0.4722587804133973,-0.0739505266819399,1.3721568306492749,stable,False,界面+深度（不可单独归因）
医疗,查询药品用法用量与服用时机,2026search,assistant_random,152,22,9998,998,0.0152030406081216,0.0220440881763527,0.6841047568231083,-0.103931090045224,1.8167966672427007,stable,False,界面+深度（不可单独归因）
医疗,在两个或几个选项之间给出裁决,2026search,assistant_random,151,25,9998,998,0.0151030206041208,0.0250501002004008,0.9947079596279976,0.1515648343672479,2.182285592720072,stable,True,界面+深度（不可单独归因）
医疗,评估疾病的严重程度、预后或时间预期,2026search,assistant_random,127,27,9998,998,0.0127025405081016,0.0270541082164328,1.4351567708331243,0.5622764958732225,2.65415503267004,stable,True,界面+深度（不可单独归因）
医疗,解读用户本人的检查数值或报告分级,2026search,assistant_random,372,58,9998,998,0.0372074414882976,0.0581162324649298,2.0908790976632203,0.7442353357323837,3.756899860216979,stable,True,界面+深度（不可单独归因）
医疗,查询诊疗项目的费用、时长与恢复参数,2026search,assistant_random,168,38,9998,998,0.0168033606721344,0.0380761523046092,2.1272791632474792,1.0707769894208958,3.522404136321422,stable,True,界面+深度（不可单独归因）
医疗,查询就医科室、医院/医生导航与挂号入口,2026search,assistant_random,166,42,9998,998,0.0166033206641328,0.0420841683366733,2.548084767254052,1.434884824372228,3.9980613441278408,stable,True,界面+深度（不可单独归因）
医疗,对正在发生的具体不适做分诊与处置判断,2026search,assistant_random,40,47,9998,998,0.004000800160032,0.0470941883767535,4.30933882167215,3.150775441106978,5.809971926841585,stable,True,界面+深度（不可单独归因）
医疗,处理非健康或无法归入上述意图的残余,2026search,assistant_random,455,195,9998,998,0.045509101820364,0.1953907815631262,14.988167974276218,12.608463444653454,17.592553549443966,stable,True,界面+深度（不可单独归因）
医疗,对具体行为、搭配或说法给出是否可行的裁决,2026search,assistant_random,374,188,9998,998,0.0374074814962992,0.188376753507014,15.096927201071477,12.75944268650796,17.665201152757867,stable,True,界面+深度（不可单独归因）
医疗,仅给出名称的裸实体查询,assistant_top,assistant_voice,212,84,958,1000,0.2212943632567849,0.084,-13.729436325678495,-16.881919275114747,-10.588355044747198,stable,True,输入方式（打字头部→语音）
医疗,查询中药材/食材/茶饮的功效与作用,assistant_top,assistant_voice,157,81,958,1000,0.1638830897703549,0.081,-8.28830897703549,-11.202771181929483,-5.403307375606746,stable,True,输入方式（打字头部→语音）
医疗,查询就医科室、医院/医生导航与挂号入口,assistant_top,assistant_voice,73,31,958,1000,0.0762004175365344,0.031,-4.5200417536534445,-6.584735203646665,-2.544595439711348,stable,True,输入方式（打字头部→语音）
医疗,查询疾病的症状与早期征兆,assistant_top,assistant_voice,54,18,958,1000,0.0563674321503131,0.018,-3.836743215031316,-5.60901226611799,-2.186823450128995,stable,True,输入方式（打字头部→语音）
医疗,处理非健康或无法归入上述意图的残余,assistant_top,assistant_voice,170,147,958,1000,0.1774530271398747,0.147,-3.0453027139874744,-6.320616461568764,0.2208356576000679,stable,False,输入方式（打字头部→语音）
医疗,寻找疾病的治疗或缓解方案,assistant_top,assistant_voice,79,61,958,1000,0.0824634655532359,0.061,-2.14634655532359,-4.471787354128623,0.1436471531483164,stable,False,输入方式（打字头部→语音）
医疗,查询指标的正常值或参考范围,assistant_top,assistant_voice,13,4,958,1000,0.0135699373695198,0.004,-0.9569937369519834,-1.938700076533617,-0.1170748275891127,stable,True,输入方式（打字头部→语音）
医疗,查询诊疗项目的费用、时长与恢复参数,assistant_top,assistant_voice,18,12,958,1000,0.0187891440501043,0.012,-0.6789144050104383,-1.8665890579393287,0.4421103971292662,stable,False,输入方式（打字头部→语音）
医疗,查询疾病或医学术语的定义、病因与传染性,assistant_top,assistant_voice,21,21,958,1000,0.0219206680584551,0.021,-0.0920668058455115,-1.4381427203997588,1.2324604966428847,stable,False,输入方式（打字头部→语音）
医疗,由自述症状直接索取药品或药膏,assistant_top,assistant_voice,8,8,958,1000,0.0083507306889352,0.008,-0.035073068893528,-0.9305019495583816,0.8384659879183279,stable,False,输入方式（打字头部→语音）
医疗,查询中医方剂组成、经络穴位与中医理论,assistant_top,assistant_voice,6,7,958,1000,0.0062630480167014,0.007,0.0736951983298538,-0.7434690068956721,0.8856602135142996,stable,False,输入方式（打字头部→语音）
医疗,评估疾病的严重程度、预后或时间预期,assistant_top,assistant_voice,8,10,958,1000,0.0083507306889352,0.01,0.1649269311064719,-0.7593894137162025,1.0921093810440248,stable,False,输入方式（打字头部→语音）
医疗,获取食疗/养生方的做法与搭配,assistant_top,assistant_voice,4,6,958,1000,0.0041753653444676,0.006,0.1824634655532359,-0.5451228262148757,0.930127333052783,stable,False,输入方式（打字头部→语音）
医疗,查询药品的功效与作用,assistant_top,assistant_voice,34,39,958,1000,0.0354906054279749,0.039,0.3509394572025051,-1.3650455463059925,2.0598250288984916,stable,False,输入方式（打字头部→语音）
医疗,查询药品用法用量与服用时机,assistant_top,assistant_voice,3,14,958,1000,0.0031315240083507,0.014,1.086847599164927,0.2606764346914748,2.045575361275712,stable,True,输入方式（打字头部→语音）
医疗,对正在发生的具体不适做分诊与处置判断,assistant_top,assistant_voice,2,16,958,1000,0.0020876826722338,0.016,1.391231732776618,0.5683511255677716,2.386041102094184,stable,True,输入方式（打字头部→语音）
医疗,解读用户本人的检查数值或报告分级,assistant_top,assistant_voice,15,36,958,1000,0.0156576200417536,0.036,2.0342379958246344,0.6271016875201919,3.5117140521317833,stable,True,输入方式（打字头部→语音）
医疗,在两个或几个选项之间给出裁决,assistant_top,assistant_voice,3,33,958,1000,0.0031315240083507,0.033,2.986847599164927,1.8692075583661836,4.3013111318761235,stable,True,输入方式（打字头部→语音）
医疗,解释自身症状的原因,assistant_top,assistant_voice,48,112,958,1000,0.0501043841336116,0.112,6.189561586638831,3.794966955073649,8.617892923482714,stable,True,输入方式（打字头部→语音）
医疗,对具体行为、搭配或说法给出是否可行的裁决,assistant_top,assistant_voice,30,260,958,1000,0.0313152400835073,0.26,22.86847599164927,19.93923780373233,25.82514079773364,stable,True,输入方式（打字头部→语音）
医疗,处理非健康或无法归入上述意图的残余,assistant_random,assistant_voice,195,147,998,1000,0.1953907815631262,0.147,-4.839078156312626,-8.136292480421448,-1.5361823944949151,stable,True,输入方式（打字长尾→语音）
医疗,对正在发生的具体不适做分诊与处置判断,assistant_random,assistant_voice,47,16,998,1000,0.0470941883767535,0.016,-3.1094188376753507,-4.72686512257002,-1.596751064603481,stable,True,输入方式（打字长尾→语音）
医疗,查询诊疗项目的费用、时长与恢复参数,assistant_random,assistant_voice,38,12,998,1000,0.0380761523046092,0.012,-2.6076152304609224,-4.075263592200798,-1.2558785777535506,stable,True,输入方式（打字长尾→语音）
医疗,解读用户本人的检查数值或报告分级,assistant_random,assistant_voice,58,36,998,1000,0.0581162324649298,0.036,-2.2116232464929864,-4.116256169549276,-0.3495817686054621,stable,True,输入方式（打字长尾→语音）
医疗,寻找疾病的治疗或缓解方案,assistant_random,assistant_voice,78,61,998,1000,0.0781563126252505,0.061,-1.7156312625250498,-3.9745937897070456,0.5257291185636455,stable,False,输入方式（打字长尾→语音）
医疗,评估疾病的严重程度、预后或时间预期,assistant_random,assistant_voice,27,10,998,1000,0.0270541082164328,0.01,-1.7054108216432864,-2.9911793957667654,-0.5241913001067746,stable,True,输入方式（打字长尾→语音）
医疗,查询就医科室、医院/医生导航与挂号入口,assistant_random,assistant_voice,42,31,998,1000,0.0420841683366733,0.031,-1.1084168336673348,-2.8031420446165027,0.5561065268551192,stable,False,输入方式（打字长尾→语音）
医疗,查询药品用法用量与服用时机,assistant_random,assistant_voice,22,14,998,1000,0.0220440881763527,0.014,-0.8044088176352706,-2.050250172385291,0.3915525763558879,stable,False,输入方式（打字长尾→语音）
医疗,获取食疗/养生方的做法与搭配,assistant_random,assistant_voice,12,6,998,1000,0.0120240480961923,0.006,-0.6024048096192385,-1.547427923788041,0.2678747142302071,stable,False,输入方式（打字长尾→语音）
医疗,查询疾病或医学术语的定义、病因与传染性,assistant_random,assistant_voice,25,21,998,1000,0.0250501002004008,0.021,-0.4050100200400801,-1.777360321869395,0.9478096970263704,stable,False,输入方式（打字长尾→语音）
医疗,查询指标的正常值或参考范围,assistant_random,assistant_voice,7,4,998,1000,0.0070140280561122,0.004,-0.3014028056112224,-1.080030293091817,0.4195765520595319,stable,False,输入方式（打字长尾→语音）
医疗,查询中医方剂组成、经络穴位与中医理论,assistant_random,assistant_voice,9,7,998,1000,0.0090180360721442,0.007,-0.2018036072144289,-1.0821737486710803,0.6505003644973015,stable,False,输入方式（打字长尾→语音）
医疗,查询疾病的症状与早期征兆,assistant_random,assistant_voice,18,18,998,1000,0.0180360721442885,0.018,-0.0036072144288579,-1.2255244837002055,1.2173162134695712,stable,False,输入方式（打字长尾→语音）
医疗,由自述症状直接索取药品或药膏,assistant_random,assistant_voice,6,8,998,1000,0.0060120240480961,0.008,0.1987975951903808,-0.6081811831426163,1.0353083338042488,stable,False,输入方式（打字长尾→语音）
医疗,查询药品的功效与作用,assistant_random,assistant_voice,32,39,998,1000,0.032064128256513,0.039,0.6935871743486977,-0.9558154279469632,2.361304905335789,stable,False,输入方式（打字长尾→语音）
医疗,在两个或几个选项之间给出裁决,assistant_random,assistant_voice,25,33,998,1000,0.0250501002004008,0.033,0.7949899799599199,-0.7038015372714782,2.321184004852834,stable,False,输入方式（打字长尾→语音）
医疗,解释自身症状的原因,assistant_random,assistant_voice,87,112,998,1000,0.0871743486973948,0.112,2.4825651302605207,-0.1490956682110241,5.123984678675063,stable,False,输入方式（打字长尾→语音）
医疗,查询中药材/食材/茶饮的功效与作用,assistant_random,assistant_voice,42,81,998,1000,0.0420841683366733,0.081,3.8915831663326657,1.7928460181030133,6.038717917989253,stable,True,输入方式（打字长尾→语音）
医疗,仅给出名称的裸实体查询,assistant_random,assistant_voice,40,84,998,1000,0.0400801603206412,0.084,4.3919839679358725,2.290368874685193,6.5479937667444945,stable,True,输入方式（打字长尾→语音）
医疗,对具体行为、搭配或说法给出是否可行的裁决,assistant_random,assistant_voice,188,260,998,1000,0.188376753507014,0.26,7.162324649298599,3.50839732945165,10.794118621030025,stable,True,输入方式（打字长尾→语音）
教育,启动翻译工具或查询英汉词句,2025search,2026search,2099,1837,9989,9981,0.2101311442586845,0.1840496944193968,-2.6081449839287703,-3.710724384506524,-1.5049509422127645,stable,True,时间（搜索内部，2025→2026）
教育,按裸校名检索院校信息,2025search,2026search,2377,2144,9989,9981,0.2379617579337271,0.214808135457369,-2.315362247635808,-3.4753563089642308,-1.1546298293944082,stable,True,时间（搜索内部，2025→2026）
教育,查询录取分数线与录取数据,2025search,2026search,416,234,9989,9981,0.0416458103914305,0.0234445446348061,-1.820126575662444,-2.3158264743673973,-1.3303401869310565,stable,True,时间（搜索内部，2025→2026）
教育,进行升学与择校志愿决策咨询,2025search,2026search,442,353,9989,9981,0.0442486735408949,0.0353671976755836,-0.8881475865311378,-1.4324420244665346,-0.3460132834246435,stable,True,时间（搜索内部，2025→2026）
教育,判定高校办学层次与标签,2025search,2026search,248,186,9989,9981,0.0248273100410451,0.0186354072738202,-0.619190276722489,-1.0267459766540603,-0.2148783455343658,stable,True,时间（搜索内部，2025→2026）
教育,了解专业培养内容与就业前景,2025search,2026search,350,295,9989,9981,0.0350385423966363,0.0295561566977256,-0.548238569891062,-1.0406627444081344,-0.057566320219899,stable,True,时间（搜索内部，2025→2026）
教育,完成中小学学科作业与写作任务,2025search,2026search,174,130,9989,9981,0.0174191610771849,0.0130247470193367,-0.4394414057848163,-0.7826957732435136,-0.0996403886370181,stable,True,时间（搜索内部，2025→2026）
教育,按结构约束列举字词,2025search,2026search,77,49,9989,9981,0.0077084793272599,0.004909327722673,-0.2799151604586907,-0.505521744738475,-0.0599505037754441,stable,True,时间（搜索内部，2025→2026）
教育,查询考试成绩与出分动态,2025search,2026search,104,103,9989,9981,0.0104114525978576,0.0103196072537821,-0.0091845344075457,-0.2926283434272443,0.2741810448796609,stable,False,时间（搜索内部，2025→2026）
教育,检索古诗文与课文原文,2025search,2026search,467,469,9989,9981,0.0467514265692261,0.0469892796312994,0.0237853062073314,-0.563391662958023,0.6110382248203634,stable,False,时间（搜索内部，2025→2026）
教育,查询官方教务与考试办事流程,2025search,2026search,13,18,9989,9981,0.0013014315747322,0.0018034265103697,0.0501994935637496,-0.0634951673607348,0.1679180678049648,stable,False,时间（搜索内部，2025→2026）
教育,生成生字组词,2025search,2026search,153,164,9989,9981,0.0153168485333867,0.0164312193167017,0.111437078331501,-0.2367563757861684,0.460502998083498,stable,False,时间（搜索内部，2025→2026）
教育,进入高校官网及校内业务平台,2025search,2026search,186,219,9989,9981,0.0186204825307838,0.021941689209498,0.3321206678714186,-0.0595621732202058,0.7257340087751452,stable,False,时间（搜索内部，2025→2026）
教育,查询职业资格与成人学历提升,2025search,2026search,75,116,9989,9981,0.0075082590849934,0.0116220819557158,0.4113822870722367,0.14160321985362,0.6866024153082066,stable,True,时间（搜索内部，2025→2026）
教育,查询词语或成语释义,2025search,2026search,160,207,9989,9981,0.0160176193813194,0.0207394048692515,0.4721785487932124,0.0994163211858442,0.8480002296366921,stable,True,时间（搜索内部，2025→2026）
教育,求生肖谜语博彩谜底,2025search,2026search,176,270,9989,9981,0.0176193813194513,0.0270513976555455,0.943201633609414,0.5343731922260593,1.3569116751171242,stable,True,时间（搜索内部，2025→2026）
教育,查询汉字笔顺写法,2025search,2026search,130,249,9989,9981,0.013014315747322,0.0249474000601142,1.1933084312792164,0.8171696727713239,1.5769565680436846,stable,True,时间（搜索内部，2025→2026）
教育,导航至官方招考政务门户与登录入口,2025search,2026search,302,424,9989,9981,0.0302332565822404,0.0424807133553752,1.2247456773134748,0.7064053794289166,1.74654177387002,stable,True,时间（搜索内部，2025→2026）
教育,无意图或上下文依赖的残余查询,2025search,2026search,1034,1175,9989,9981,0.1035138652517769,0.1177236749824666,1.4209809730689735,0.5510113180761573,2.2913943235483107,stable,True,时间（搜索内部，2025→2026）
教育,查询汉字或词语读音,2025search,2026search,1006,1339,9989,9981,0.100710781860046,0.1341548942991684,3.344411243912236,2.452660648253335,4.236949146686387,stable,True,时间（搜索内部，2025→2026）
教育,按裸校名检索院校信息,2026search,assistant_top,2144,3,9981,859,0.214808135457369,0.0034924330616996,-21.131570239566937,-21.980044836906444,-20.090549634221897,stable,True,界面（同为头部流量）
教育,启动翻译工具或查询英汉词句,2026search,assistant_top,1837,48,9981,859,0.1840496944193968,0.0558789289871944,-12.817076543220246,-14.37027480534487,-10.920333986542405,stable,True,界面（同为头部流量）
教育,查询汉字或词语读音,2026search,assistant_top,1339,12,9981,859,0.1341548942991684,0.0139697322467986,-12.01851620523698,-12.9248313570758,-10.799100190482566,stable,True,界面（同为头部流量）
教育,导航至官方招考政务门户与登录入口,2026search,assistant_top,424,1,9981,859,0.0424807133553752,0.0011641443538998,-4.131656900147533,-4.556206250995669,-3.472255515423764,stable,True,界面（同为头部流量）
教育,了解专业培养内容与就业前景,2026search,assistant_top,295,2,9981,859,0.0295561566977256,0.0023282887077997,-2.7227867989925914,-3.1121376689815383,-2.0345860930985964,stable,True,界面（同为头部流量）
教育,查询汉字笔顺写法,2026search,assistant_top,249,0,9981,859,0.0249474000601142,0.0,-2.4947400060114218,-2.819479530145013,-1.9643972036272557,receded,True,界面（同为头部流量）
教育,进入高校官网及校内业务平台,2026search,assistant_top,219,1,9981,859,0.021941689209498,0.0011641443538998,-2.0777544855598165,-2.3987234691166663,-1.474192486601456,stable,True,界面（同为头部流量）
教育,查询录取分数线与录取数据,2026search,assistant_top,234,4,9981,859,0.0234445446348061,0.0046565774155995,-1.87879672192066,-2.303718584101254,-1.1014997557993578,stable,True,界面（同为头部流量）
教育,判定高校办学层次与标签,2026search,assistant_top,186,1,9981,859,0.0186354072738202,0.0011641443538998,-1.7471262919920374,-2.047265888278855,-1.1531271148855031,stable,True,界面（同为头部流量）
教育,查询考试成绩与出分动态,2026search,assistant_top,103,0,9981,859,0.0103196072537821,0.0,-1.0319607253782186,-1.2499175560368967,-0.5516354796746598,receded,True,界面（同为头部流量）
教育,查询词语或成语释义,2026search,assistant_top,207,9,9981,859,0.0207394048692515,0.0104772991850989,-1.0262105684152625,-1.6047583951506517,-0.058712841230288,stable,True,界面（同为头部流量）
教育,查询职业资格与成人学历提升,2026search,assistant_top,116,5,9981,859,0.0116220819557158,0.0058207217694994,-0.5801360186216442,-0.9849219111834304,0.216635333444564,stable,False,界面（同为头部流量）
教育,进行升学与择校志愿决策咨询,2026search,assistant_top,353,27,9981,859,0.0353671976755836,0.0314318975552968,-0.3935300120286749,-1.4393897039738908,1.039938498442832,stable,False,界面（同为头部流量）
教育,查询官方教务与考试办事流程,2026search,assistant_top,18,0,9981,859,0.0018034265103697,0.0,-0.1803426510369702,-0.2849097813507527,0.2697673386361737,receded,False,界面（同为头部流量）
教育,按结构约束列举字词,2026search,assistant_top,49,4,9981,859,0.004909327722673,0.0046565774155995,-0.0252750307073544,-0.3503790086889293,0.7099707145236062,stable,False,界面（同为头部流量）
教育,求生肖谜语博彩谜底,2026search,assistant_top,270,26,9981,859,0.0270513976555455,0.0302677532013969,0.3216355545851437,-0.6891521845047306,1.725423291984468,stable,False,界面（同为头部流量）
教育,检索古诗文与课文原文,2026search,assistant_top,469,51,9981,859,0.0469892796312994,0.059371362048894,1.23820824175946,-0.2203040131978979,3.0671815417366477,stable,False,界面（同为头部流量）
教育,生成生字组词,2026search,assistant_top,164,28,9981,859,0.0164312193167017,0.0325960419091967,1.6164822592495005,0.585942415987488,3.0464291635019545,stable,True,界面（同为头部流量）
教育,完成中小学学科作业与写作任务,2026search,assistant_top,130,105,9981,859,0.0130247470193367,0.1222351571594877,10.921041014015104,8.882762360275349,13.29012038640814,stable,True,界面（同为头部流量）
教育,无意图或上下文依赖的残余查询,2026search,assistant_top,1175,532,9981,859,0.1177236749824666,0.619324796274738,50.16011212922713,46.80379031616394,53.40651803057833,stable,True,界面（同为头部流量）
教育,无意图或上下文依赖的残余查询,assistant_top,assistant_random,532,388,859,970,0.619324796274738,0.4,-21.9324796274738,-26.335344191822973,-17.398244320679456,stable,True,深度（助手头部→长尾）
教育,生成生字组词,assistant_top,assistant_random,28,6,859,970,0.0325960419091967,0.0061855670103092,-2.641047489888746,-4.091306779357339,-1.4103871039120883,stable,True,深度（助手头部→长尾）
教育,求生肖谜语博彩谜底,assistant_top,assistant_random,26,20,859,970,0.0302677532013969,0.0206185567010309,-0.9649196500366046,-2.5151900623090766,0.4915427776772129,stable,False,深度（助手头部→长尾）
教育,检索古诗文与课文原文,assistant_top,assistant_random,51,55,859,970,0.059371362048894,0.056701030927835,-0.2670331121059015,-2.4684094855492065,1.8829749678379588,stable,False,深度（助手头部→长尾）
教育,查询汉字或词语读音,assistant_top,assistant_random,12,12,859,970,0.0139697322467986,0.0123711340206185,-0.1598598226180046,-1.3162909442379982,0.9302745744569976,stable,False,深度（助手头部→长尾）
教育,导航至官方招考政务门户与登录入口,assistant_top,assistant_random,1,1,859,970,0.0011641443538998,0.0010309278350515,-0.0133216518848337,-0.5599885082807493,0.4747285989715661,stable,False,深度（助手头部→长尾）
教育,判定高校办学层次与标签,assistant_top,assistant_random,1,2,859,970,0.0011641443538998,0.002061855670103,0.0897711316203209,-0.4706084537841997,0.6406378012422892,stable,False,深度（助手头部→长尾）
教育,查询录取分数线与录取数据,assistant_top,assistant_random,4,7,859,970,0.0046565774155995,0.0072164948453608,0.2559917429761291,-0.5591539546372158,1.0678661619617678,stable,False,深度（助手头部→长尾）
