sid,_row,source,query,bu_leaf,td_l2,抽样权重,叶名
INV0241,27652,2026search,工业气体股票龙头有哪些,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0242,27704,2026search,中天科技股票能长期持有吗,23,INVEST_ADVICE__2,1.0,科技类股票信息查询
INV0243,27744,2026search,黄金价格还会上涨吗,58,INVEST_ADVICE__4,1.0,查询黄金价格
INV0244,28145,2026search,市盈率高的股票好还是低的股票好,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0245,28215,2026search,创新药etf哪个最好,30,INVEST_ADVICE__1,1.0,股票行情与选股建议查询
INV0246,28290,2026search,ai应用端龙头股票有哪些,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0247,28320,2026search,算力概念龙头股票,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0248,28382,2026search,半导体材料概念龙头股,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0249,28602,2026search,宜化发债怎么样,12,INVEST_ADVICE__1,1.0,金融业务操作与问题处理方法查询
INV0250,28696,2026search,华天科技股票可以长期持有吗,23,INVEST_ADVICE__2,1.0,科技类股票信息查询
INV0251,28720,2026search,物理ai股票龙头排名一览表,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0252,29037,2026search,买基金风险大吗 会不会亏的血本无归,7,INVEST_ADVICE__1,1.0,基金净值查询
INV0253,29100,2026search,科技股还会继续上涨吗,22,INVEST_ADVICE__2,1.0,查询科技股与科创板信息
INV0254,29241,2026search,彩虹股份股票还能持有吗,46,INVEST_ADVICE__2,1.0,查询股份股票及股吧信息
INV0255,29314,2026search,存储芯片龙头股排名前十名,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0256,29371,2026search,算力租赁龙头股排名前十名,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0257,29516,2026search,黄金还会涨吗2026年,66,INVEST_ADVICE__4,1.0,金融行情数据查询
INV0258,29524,2026search,半导体设备板块延续强势,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0259,29889,2026search,华润中签可以赚多少,71,INVEST_ADVICE__1,1.0,查询价格与金额
INV0260,29952,2026search,光学光电子龙头股票有哪些,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0261,38133,2026search_rand,600703有前景吗?,0,INVEST_ADVICE__1,2.8066666666666666,股票代码查询
INV0262,32361,2026search_rand,泓博医药未来潜力,30,INVEST_ADVICE__1,2.8066666666666666,股票行情与选股建议查询
INV0263,33403,2026search_rand,7月6号二手车股票也能升10%吗,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0264,39641,2026search_rand,黄金近两年会降价吗,58,INVEST_ADVICE__4,2.8066666666666666,查询黄金价格
INV0265,32363,2026search_rand,崇达技术主要跟哪个板块,22,INVEST_ADVICE__1,2.8066666666666666,查询科技股与科创板信息
INV0266,34716,2026search_rand,炒股长江电力技巧和方法,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0267,36556,2026search_rand,科技低估值潜力股票有哪些,22,INVEST_ADVICE__2,2.8066666666666666,查询科技股与科创板信息
INV0268,39591,2026search_rand,同花顺是现实中的炒股吗,13,INVEST_ADVICE__2,2.8066666666666666,花呗操作查询
INV0269,36132,2026search_rand,海星股份业绩怎么样,45,INVEST_ADVICE__2,2.8066666666666666,查询股份公司及股票信息
INV0270,35281,2026search_rand,新能源汽车损失险有必要买吗,19,INVEST_ADVICE__1,2.8066666666666666,车险购买与理赔咨询
INV0271,36562,2026search_rand,宝丰能源现在买入划算吗,10,INVEST_ADVICE__1,2.8066666666666666,查询转账与账户业务可行性
INV0272,35430,2026search_rand,国企锂创利润的股票有哪些,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0273,39673,2026search_rand,st龙元控股股东股份将被拍卖,45,INVEST_ADVICE__3,2.8066666666666666,查询股份公司及股票信息
INV0274,32731,2026search_rand,长鑫存储投资多少钱,71,INVEST_ADVICE__1,2.8066666666666666,查询价格与金额
INV0275,34612,2026search_rand,同有科技现在能买吗,22,INVEST_ADVICE__1,2.8066666666666666,查询科技股与科创板信息
INV0276,33325,2026search_rand,正邦科技股票怎么样,23,INVEST_ADVICE__2,2.8066666666666666,科技类股票信息查询
INV0277,35100,2026search_rand,哪个软件看股票行情最详细,27,INVEST_ADVICE__2,2.8066666666666666,查询市场行情
INV0278,34708,2026search_rand,升腾服务器龙头股票,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0279,37381,2026search_rand,京东方下周目标价2027,66,INVEST_ADVICE__1,2.8066666666666666,金融行情数据查询
INV0280,33781,2026search_rand,天孚通信股票三十日均线是多少点,64,INVEST_ADVICE__2,2.8066666666666666,查询金融业务数值与代码
INV0281,30411,2026search_rand,金钟股份有机器人概念吗,45,INVEST_ADVICE__3,2.8066666666666666,查询股份公司及股票信息
INV0282,37327,2026search_rand,华商优势今日净值多少,71,INVEST_ADVICE__1,2.8066666666666666,查询价格与金额
INV0283,36736,2026search_rand,汾酒股票还能涨吗,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0284,33811,2026search_rand,现在哪个基金最赚钱,7,INVEST_ADVICE__1,2.8066666666666666,基金净值查询
INV0285,34722,2026search_rand,股权回购是利好还是利空,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0286,30066,2026search_rand,数据港值得长期持有吗,30,INVEST_ADVICE__1,2.8066666666666666,股票行情与选股建议查询
INV0287,31105,2026search_rand,中兴通讯和紫光股份哪个会有主升浪,45,INVEST_ADVICE__2,2.8066666666666666,查询股份公司及股票信息
INV0288,33502,2026search_rand,航天电子股票历史最高价,25,INVEST_ADVICE__2,2.8066666666666666,查询股票信息
INV0289,37016,2026search_rand,001399为何上市第四天了还可以涨17个点,72,INVEST_ADVICE__2,2.8066666666666666,金融代码查询
INV0290,34638,2026search_rand,a股纯碱龙头股,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0291,34435,2026search_rand,600166有发展前景吗?,0,INVEST_ADVICE__1,2.8066666666666666,股票代码查询
INV0292,35954,2026search_rand,四方股份股票什么价格买合适,46,INVEST_ADVICE__2,2.8066666666666666,查询股份股票及股吧信息
INV0293,30360,2026search_rand,600406还有潜质不?,0,INVEST_ADVICE__1,2.8066666666666666,股票代码查询
INV0294,33605,2026search_rand,晶圆代工厂十大龙头股,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0295,30782,2026search_rand,机器人植物人龙头股票,25,INVEST_ADVICE__3,2.8066666666666666,查询股票信息
INV0296,33027,2026search_rand,当前最好的板块,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0297,39965,2026search_rand,航天概念龙头股有哪些,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0298,37504,2026search_rand,康宁大涨京东方会涨吗,30,INVEST_ADVICE__1,2.8066666666666666,股票行情与选股建议查询
INV0299,33960,2026search_rand,福莱特转债回售利好a股吗,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0300,36314,2026search_rand,中航和航发有整合的可能吗,10,INVEST_ADVICE__1,2.8066666666666666,查询转账与账户业务可行性
INV0301,36188,2026search_rand,预计下个月上涨的板块,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0302,33104,2026search_rand,股票pcd概念有哪些股,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0303,34163,2026search_rand,300的股票能不能买,1,INVEST_ADVICE__2,2.8066666666666666,查询300开头股票代码与行情
INV0304,36081,2026search_rand,云南铜业即将暴涨吗,30,INVEST_ADVICE__4,2.8066666666666666,股票行情与选股建议查询
INV0305,30283,2026search_rand,买基金应该在跌时还是涨时合适,7,INVEST_ADVICE__4,2.8066666666666666,基金净值查询
INV0306,34432,2026search_rand,众泰汽车股票会ST吗,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0307,32604,2026search_rand,6月26日的美股下跌会影响a股市场吗,27,INVEST_ADVICE__2,2.8066666666666666,查询市场行情
INV0308,37912,2026search_rand,港股通港股每年稳定红利7%+的有哪些,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0309,38893,2026search_rand,可转债转股定价前会压低股价吗,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0310,36579,2026search_rand,京东方和彩虹股份哪个好,45,INVEST_ADVICE__2,2.8066666666666666,查询股份公司及股票信息
INV0311,31271,2026search_rand,股票新能源跌得猛的是哪个,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0312,30458,2026search_rand,a股股息率最高的公司排行榜,17,INVEST_ADVICE__2,2.8066666666666666,查询保险公司信息
INV0313,36227,2026search_rand,三花智控值得投资吗,13,INVEST_ADVICE__1,2.8066666666666666,花呗操作查询
INV0314,33797,2026search_rand,氛气业绩大增龙头股票有哪几个,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0315,31621,2026search_rand,有关国债半导体机器人的股票,25,INVEST_ADVICE__3,2.8066666666666666,查询股票信息
INV0316,33111,2026search_rand,股票涨价对上市企业有什么好处,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0317,31180,2026search_rand,兴业股份光刻胶概念强吗,45,INVEST_ADVICE__2,2.8066666666666666,查询股份公司及股票信息
INV0318,33885,2026search_rand,擎天柱机器人核心概念股,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0319,36287,2026search_rand,2025年a股最高点和最低点,66,INVEST_ADVICE__2,2.8066666666666666,金融行情数据查询
INV0320,38189,2026search_rand,涨停第二天高量上下影线阳线能买吗,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0321,36366,2026search_rand,有关伊朗方面生意的股票,25,INVEST_ADVICE__2,2.8066666666666666,查询股票信息
INV0322,36901,2026search_rand,长鑫存储603005股票能买吗,1,INVEST_ADVICE__2,2.8066666666666666,查询300开头股票代码与行情
INV0323,32383,2026search_rand,7月2号哪些基金板块上涨了呢,7,INVEST_ADVICE__2,2.8066666666666666,基金净值查询
INV0324,37301,2026search_rand,半导体今年涨幅排名靠后的股票,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0325,34908,2026search_rand,常山北明最近为什么跌那么厉害,30,INVEST_ADVICE__1,2.8066666666666666,股票行情与选股建议查询
INV0326,37768,2026search_rand,能科科技股怎么样 还能买吗,22,INVEST_ADVICE__2,2.8066666666666666,查询科技股与科创板信息
INV0327,30461,2026search_rand,聚辰股份股票靠谱吗,46,INVEST_ADVICE__2,2.8066666666666666,查询股份股票及股吧信息
INV0328,32244,2026search_rand,近期有重组预期的股票,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0329,39676,2026search_rand,恒逸石化什么价位买入,30,INVEST_ADVICE__1,2.8066666666666666,股票行情与选股建议查询
INV0330,30943,2026search_rand,上市即将开板的那个价,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0331,30985,2026search_rand,股票拓维信息怎么样啊,12,INVEST_ADVICE__2,2.8066666666666666,金融业务操作与问题处理方法查询
INV0332,36569,2026search_rand,a股还有那些个股没涨,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0333,38454,2026search_rand,甲骨文概念股龙头,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0334,34518,2026search_rand,下半年白银会涨价吗,60,INVEST_ADVICE__4,2.8066666666666666,市场价格行情查询
INV0335,32840,2026search_rand,瑞丰高材的稀缺性及发展前景如何,30,INVEST_ADVICE__1,2.8066666666666666,股票行情与选股建议查询
INV0336,33772,2026search_rand,养殖企业龙头股票有哪些,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0337,36414,2026search_rand,光刻胶龙头股票排名前十名,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0338,39907,2026search_rand,涪陵电力股票未来二三个月走势,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0339,34069,2026search_rand,脑机接口龙头股票有哪些,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0340,39767,2026search_rand,中国建筑未来走势预测,63,INVEST_ADVICE__1,2.8066666666666666,查询价格走势图
INV0341,33336,2026search_rand,七月份基金哪种板块好,7,INVEST_ADVICE__2,2.8066666666666666,基金净值查询
INV0342,37117,2026search_rand,金价会持续下跌吗?,62,INVEST_ADVICE__4,2.8066666666666666,查询金价
INV0343,33492,2026search_rand,盈利多少个点应该卖股票,71,INVEST_ADVICE__2,2.8066666666666666,查询价格与金额
INV0344,39335,2026search_rand,诺瓦星云股票值得长期持有吗,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0345,39533,2026search_rand,股市现在行情怎么样,27,INVEST_ADVICE__2,2.8066666666666666,查询市场行情
INV0346,31077,2026search_rand,社保重仓的科技股还在低位的业绩好的有哪些,22,INVEST_ADVICE__2,2.8066666666666666,查询科技股与科创板信息
INV0347,35313,2026search_rand,ai电子材料龙头股票,25,INVEST_ADVICE__3,2.8066666666666666,查询股票信息
INV0348,36870,2026search_rand,深南电路未来三年目标价,30,INVEST_ADVICE__1,2.8066666666666666,股票行情与选股建议查询
INV0349,33626,2026search_rand,股票15.05到15.30分是不是还可以买卖?,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0350,38573,2026search_rand,泰达宏利转型机遇股票,25,INVEST_ADVICE__2,2.8066666666666666,查询股票信息
INV0351,31615,2026search_rand,股票涨停后今天还会跌吗,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0352,39637,2026search_rand,半年报预计哪些板块业绩比较好,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0353,31038,2026search_rand,机构天天砸盘不亏钱吗,10,INVEST_ADVICE__1,2.8066666666666666,查询转账与账户业务可行性
INV0354,30481,2026search_rand,"股票的投资中怎样才能保本获利?我买了一个股票中远海能现在亏损17个点,现在的",30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0355,35506,2026search_rand,大盘涨券商跟证券是利好还是利空,32,INVEST_ADVICE__2,2.8066666666666666,证券股票信息查询
INV0356,36580,2026search_rand,天通股份未来10倍牛股,45,INVEST_ADVICE__2,2.8066666666666666,查询股份公司及股票信息
INV0357,35319,2026search_rand,pcb钻针业绩十大龙头股,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0358,35456,2026search_rand,中国金龙指数对应a股哪些板块,28,INVEST_ADVICE__3,2.8066666666666666,股指行情查询
INV0359,31240,2026search_rand,顺博合金产品未来市场发展前景,31,INVEST_ADVICE__1,2.8066666666666666,查询财经门户与市场行情
INV0360,39752,2026search_rand,AI应用的龙头股票,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0361,33926,2026search_rand,哪些股票比西藏矿业还厉害,26,INVEST_ADVICE__2,2.8066666666666666,查询个股股票行情与股吧讨论
INV0362,36005,2026search_rand,网下配售股百分之九十,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0363,33873,2026search_rand,300737科顺股份股有电子化学产品吗,1,INVEST_ADVICE__2,2.8066666666666666,查询300开头股票代码与行情
INV0364,36220,2026search_rand,中天科技股票明天的走势如何,23,INVEST_ADVICE__2,2.8066666666666666,科技类股票信息查询
INV0365,34956,2026search_rand,中国铀业股票可以长期持有吗,26,INVEST_ADVICE__2,2.8066666666666666,查询个股股票行情与股吧讨论
INV0366,38519,2026search_rand,光线传媒股票还会涨吗,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0367,38351,2026search_rand,世嘉科技股票有何利好及业绩如何,23,INVEST_ADVICE__2,2.8066666666666666,科技类股票信息查询
INV0368,34941,2026search_rand,利通电子是算力龙头股吗,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0369,33342,2026search_rand,黄金价格有可能回弹吗,58,INVEST_ADVICE__4,2.8066666666666666,查询黄金价格
INV0370,35274,2026search_rand,京东方如果值4000亿市值的话年利润净利润得多少,71,INVEST_ADVICE__1,2.8066666666666666,查询价格与金额
INV0371,38552,2026search_rand,高端装备板块ETF那个最好,30,INVEST_ADVICE__1,2.8066666666666666,股票行情与选股建议查询
INV0372,38078,2026search_rand,功率半导体有哪些股票龙头,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0373,39179,2026search_rand,韶能股份股票是电力股吗,46,INVEST_ADVICE__2,2.8066666666666666,查询股份股票及股吧信息
INV0374,31069,2026search_rand,中国核电估值多少合理,71,INVEST_ADVICE__1,2.8066666666666666,查询价格与金额
INV0375,34829,2026search_rand,易方达信息产业混合这个基金怎样,7,INVEST_ADVICE__1,2.8066666666666666,基金净值查询
INV0376,35534,2026search_rand,犀牛角2026会涨到10元一克吗,66,INVEST_ADVICE__1,2.8066666666666666,金融行情数据查询
INV0377,38386,2026search_rand,高温天气哪些股票受益,25,INVEST_ADVICE__2,2.8066666666666666,查询股票信息
INV0378,39503,2026search_rand,易方达新常态混合基金怎么样,7,INVEST_ADVICE__1,2.8066666666666666,基金净值查询
INV0379,30998,2026search_rand,三安光电是CP0概念股吗,30,INVEST_ADVICE__1,2.8066666666666666,股票行情与选股建议查询
INV0380,32055,2026search_rand,ai应用最好股票有哪些,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0381,30512,2026search_rand,603379可以买吗,0,INVEST_ADVICE__1,2.8066666666666666,股票代码查询
INV0382,36108,2026search_rand,今日黄金跌还是涨,58,INVEST_ADVICE__4,2.8066666666666666,查询黄金价格
INV0383,36432,2026search_rand,盘后定价买盘五百多手,30,INVEST_ADVICE__1,2.8066666666666666,股票行情与选股建议查询
INV0384,33236,2026search_rand,星网锐捷能连拉三个涨停ma,30,INVEST_ADVICE__1,2.8066666666666666,股票行情与选股建议查询
INV0385,30591,2026search_rand,300345 今日走势分析 属于烂板出妖股特征吗?,1,INVEST_ADVICE__2,2.8066666666666666,查询300开头股票代码与行情
INV0386,35908,2026search_rand,2026年7月份该买哪些股票,66,INVEST_ADVICE__2,2.8066666666666666,金融行情数据查询
INV0387,32969,2026search_rand,机光雷达板块概念股,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0388,31883,2026search_rand,502时代成长基金如何购买,7,INVEST_ADVICE__1,2.8066666666666666,基金净值查询
INV0389,35375,2026search_rand,ST龙科在三板的价格,60,INVEST_ADVICE__1,2.8066666666666666,市场价格行情查询
INV0390,31685,2026search_rand,紫金车险口碑好不好,19,INVEST_ADVICE__1,2.8066666666666666,车险购买与理赔咨询
INV0391,39708,2026search_rand,股票中签涨得最高的股票是,25,INVEST_ADVICE__2,2.8066666666666666,查询股票信息
INV0392,31145,2026search_rand,"阳光电源股票业绩如何,值得持有吗",30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0393,38657,2026search_rand,印刷电路板十大龙头股,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0394,30851,2026search_rand,舜宇科技为何不涨,22,INVEST_ADVICE__1,2.8066666666666666,查询科技股与科创板信息
INV0395,32626,2026search_rand,易方达增强回报债券怎么样可靠吗,12,INVEST_ADVICE__1,2.8066666666666666,金融业务操作与问题处理方法查询
INV0396,36611,2026search_rand,易方达策略成长净值查询今日价格,60,INVEST_ADVICE__1,2.8066666666666666,市场价格行情查询
INV0397,33799,2026search_rand,海南机场股票现在能买吗,25,INVEST_ADVICE__2,2.8066666666666666,查询股票信息
INV0398,34949,2026search_rand,中曼石油股票属于哪个行业板块?,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0399,37961,2026search_rand,大唐发电明天会涨还是会跌呀,30,INVEST_ADVICE__4,2.8066666666666666,股票行情与选股建议查询
INV0400,31158,2026search_rand,碳酸锂哪个合约可以买一手,10,INVEST_ADVICE__1,2.8066666666666666,查询转账与账户业务可行性
INV0401,36298,2026search_rand,证券龙头股票前十名有哪些公司,30,INVEST_ADVICE__3,2.8066666666666666,股票行情与选股建议查询
INV0402,36509,2026search_rand,亨通光电与中天科技哪个更有投资价值,22,INVEST_ADVICE__1,2.8066666666666666,查询科技股与科创板信息
INV0403,38170,2026search_rand,币圈的超级牛市平均每月上涨多少百分比,71,INVEST_ADVICE__1,2.8066666666666666,查询价格与金额
INV0404,30743,2026search_rand,华仁药业前景如何,26,INVEST_ADVICE__1,2.8066666666666666,查询个股股票行情与股吧讨论
INV0405,32154,2026search_rand,中国铝业高盛看7.5元这个腰砍的利空要跌到什么时候,30,INVEST_ADVICE__1,2.8066666666666666,股票行情与选股建议查询
INV0406,35801,2026search_rand,股票头天买第二天可以卖吗,10,INVEST_ADVICE__2,2.8066666666666666,查询转账与账户业务可行性
INV0407,34494,2026search_rand,纳斯达克100现在估值百分位,30,INVEST_ADVICE__1,2.8066666666666666,股票行情与选股建议查询
INV0408,35906,2026search_rand,和邦生物明天会涨吗,30,INVEST_ADVICE__1,2.8066666666666666,股票行情与选股建议查询
INV0409,34374,2026search_rand,国内哪些股票比北京君正芯片技术好,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0410,32551,2026search_rand,股票市场市盈率高好还是低好,30,INVEST_ADVICE__2,2.8066666666666666,股票行情与选股建议查询
INV0411,40020,assistant_top,6g龙头股,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0412,40034,assistant_top,A股里面业绩不错散户比较少还在低位的股票有哪些,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0413,40035,assistant_top,ai应用股票龙头,25,INVEST_ADVICE__3,1.0,查询股票信息
INV0414,40052,assistant_top,pcb概念十大龙头股票,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0415,40071,assistant_top,上证指数未来走势如何,28,INVEST_ADVICE__2,1.0,股指行情查询
INV0416,40110,assistant_top,中天科技未来有上涨空间吗,22,INVEST_ADVICE__1,1.0,查询科技股与科创板信息
INV0417,40127,assistant_top,亨通光电未来有上涨空间吗,30,INVEST_ADVICE__1,1.0,股票行情与选股建议查询
INV0418,40154,assistant_top,今年养金还上涨吗,62,INVEST_ADVICE__4,1.0,查询金价
INV0419,40183,assistant_top,今明后三天黄金价格预测,58,INVEST_ADVICE__4,1.0,查询黄金价格
INV0420,40253,assistant_top,分析一下英伟达还会涨吗,30,INVEST_ADVICE__1,1.0,股票行情与选股建议查询
INV0421,40269,assistant_top,华天科技未来有上涨空间吗,22,INVEST_ADVICE__1,1.0,查询科技股与科创板信息
INV0422,40296,assistant_top,国际油价未来走势如何,63,INVEST_ADVICE__4,1.0,查询价格走势图
INV0423,40314,assistant_top,天博值得申购吗,30,INVEST_ADVICE__1,1.0,股票行情与选股建议查询
INV0424,40315,assistant_top,天博智能上市首日大概能涨多少,30,INVEST_ADVICE__1,1.0,股票行情与选股建议查询
INV0425,40317,assistant_top,天博智能上市首日破发概率大吗,30,INVEST_ADVICE__1,1.0,股票行情与选股建议查询
INV0426,40318,assistant_top,天博智能上市首日能涨多少,30,INVEST_ADVICE__1,1.0,股票行情与选股建议查询
INV0427,40320,assistant_top,天博智能值得申购吗,30,INVEST_ADVICE__1,1.0,股票行情与选股建议查询
INV0428,40321,assistant_top,天博智能股票值得申购吗,30,INVEST_ADVICE__1,1.0,股票行情与选股建议查询
INV0429,40339,assistant_top,宇树科技未来有上涨空间吗,22,INVEST_ADVICE__1,1.0,查询科技股与科创板信息
INV0430,40342,assistant_top,宇树科技股票怎么买,23,INVEST_ADVICE__2,1.0,科技类股票信息查询
INV0431,40401,assistant_top,帮我推荐下个交易日能涨停的股票,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0432,40432,assistant_top,恒瑞医药未来有上涨空间吗,30,INVEST_ADVICE__1,1.0,股票行情与选股建议查询
INV0433,40485,assistant_top,明天会涨吗,30,INVEST_ADVICE__4,1.0,股票行情与选股建议查询
INV0434,40496,assistant_top,最近金价还会继续下跌吗,62,INVEST_ADVICE__4,1.0,查询金价
INV0435,40497,assistant_top,最近金价还会继续涨吗,62,INVEST_ADVICE__4,1.0,查询金价
INV0436,40498,assistant_top,最近金价还会继续跌吗,62,INVEST_ADVICE__4,1.0,查询金价
INV0437,40519,assistant_top,比特币未来有上涨空间吗,30,INVEST_ADVICE__4,1.0,股票行情与选股建议查询
INV0438,40544,assistant_top,洛轴股份值得申购吗,45,INVEST_ADVICE__1,1.0,查询股份公司及股票信息
INV0439,40574,assistant_top,物理ai龙头股,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0440,40578,assistant_top,现在买黄金合适吗,58,INVEST_ADVICE__4,1.0,查询黄金价格
INV0441,40581,assistant_top,现在入手黄金合适吗,58,INVEST_ADVICE__4,1.0,查询黄金价格
INV0442,40583,assistant_top,现在是2026年8月27日晚根据国外形势国内政策及当下A股市场情况 采用如AI技术工具八步算法科学投资工具等多种方法 再结合外资机构游资主力国家队等资金流向 给我A股中 1只唯一低位有业绩 有最大上涨空间 攻击力最强 今天即刻建仓 后面会能大幅度爆涨盈利 可长期持仓的优质股 （不要己涨停的不要科创板的） 谢谢🙏🙏,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0443,40584,assistant_top,现在是2026年8月28日根据国外形势国内政策及当下A股市场情况 采用如AI技术工具八步算法科学投资工具等多种方法 再结合外资机构游资主力国家队等资金流向 给我A股中 1只唯一低位有业绩 有上涨空间 攻击力最强 今天即刻建仓 后面会能大幅度爆涨盈利 可长期持仓的唯一优质股 （不要科创板的） 谢谢🙏🙏,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0444,40594,assistant_top,白银价格未来走势如何,63,INVEST_ADVICE__4,1.0,查询价格走势图
INV0445,40620,assistant_top,紫金矿业未来有上涨空间吗,30,INVEST_ADVICE__4,1.0,股票行情与选股建议查询
INV0446,40717,assistant_top,航天电器股票今日走势分析预测,63,INVEST_ADVICE__2,1.0,查询价格走势图
INV0447,40723,assistant_top,英伟达概念股中哪只最有潜力,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0448,40726,assistant_top,英伟达财报对股价有何影响,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0449,40801,assistant_top,近期金价还会继续下跌吗,62,INVEST_ADVICE__4,1.0,查询金价
INV0450,40802,assistant_top,近期金价还会继续涨吗,62,INVEST_ADVICE__4,1.0,查询金价
INV0451,40803,assistant_top,这三只股票中哪只最有潜力,25,INVEST_ADVICE__2,1.0,查询股票信息
INV0452,40805,assistant_top,这些股票中哪个最有潜力,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0453,40806,assistant_top,这些股票中哪只最值得关注,25,INVEST_ADVICE__2,1.0,查询股票信息
INV0454,40807,assistant_top,这些股票中哪只最有投资价值,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0455,40808,assistant_top,这些股票中哪只最有潜力,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0456,40809,assistant_top,这些股票中哪只最适合长期持有,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0457,40810,assistant_top,这些龙头股中哪只最有潜力,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0458,40811,assistant_top,这只基金适合现在入手吗,7,INVEST_ADVICE__1,1.0,基金净值查询
INV0459,40812,assistant_top,这只基金适合长期持有吗,7,INVEST_ADVICE__1,1.0,基金净值查询
