sid,_row,source,query,bu_leaf,td_l2,抽样权重,叶名
NEW0250,29986,2026search,今日股市最新消息,27,NEWS_EVENT__2,1.0,查询市场行情
NEW0251,34202,2026search_rand,海外上市OTC孵化,31,NEWS_EVENT__1,3.06,查询财经门户与市场行情
NEW0252,30749,2026search_rand,格林美分红派息时间2023,66,NEWS_EVENT__3,3.06,金融行情数据查询
NEW0253,39292,2026search_rand,南稳2号基金拆分情况,7,NEWS_EVENT__3,3.06,基金净值查询
NEW0254,35323,2026search_rand,洋钱罐授信额度关闭,10,NEWS_EVENT__1,3.06,查询转账与账户业务可行性
NEW0255,38275,2026search_rand,花家红分红,13,NEWS_EVENT__3,3.06,花呗操作查询
NEW0256,38160,2026search_rand,2026年张江高科预测,66,NEWS_EVENT__5,3.06,金融行情数据查询
NEW0257,33549,2026search_rand,中信证券最新动态,32,NEWS_EVENT__2,3.06,证券股票信息查询
NEW0258,32349,2026search_rand,双欣材料2026年营业额会有多少亿,66,NEWS_EVENT__5,3.06,金融行情数据查询
NEW0259,31300,2026search_rand,创新药今天能涨吗,30,NEWS_EVENT__1,3.06,股票行情与选股建议查询
NEW0260,39311,2026search_rand,奥普光电最新消息,30,NEWS_EVENT__2,3.06,股票行情与选股建议查询
NEW0261,34020,2026search_rand,深湾科技盈利情况,22,NEWS_EVENT__1,3.06,查询科技股与科创板信息
NEW0262,31226,2026search_rand,南卫股份重组进展最新,45,NEWS_EVENT__4,3.06,查询股份公司及股票信息
NEW0263,35694,2026search_rand,闻泰科技中报业绩,22,NEWS_EVENT__5,3.06,查询科技股与科创板信息
NEW0264,37605,2026search_rand,超聚变IPO融资额,31,NEWS_EVENT__1,3.06,查询财经门户与市场行情
NEW0265,37783,2026search_rand,众邦银行2026年6月24日发布公告是1什么,66,NEWS_EVENT__5,3.06,金融行情数据查询
NEW0266,33266,2026search_rand,财通集成电路基金暂停申购了吗,7,NEWS_EVENT__1,3.06,基金净值查询
NEW0267,34297,2026search_rand,华润新能源多少钱中签,71,NEWS_EVENT__5,3.06,查询价格与金额
NEW0268,38359,2026search_rand,韩红持有什么股东,30,NEWS_EVENT__3,3.06,股票行情与选股建议查询
NEW0269,32047,2026search_rand,招商银行分红登记日,49,NEWS_EVENT__3,3.06,银行信息查询
NEW0270,39834,2026search_rand,华瑞新能源股票什么时候开盘,30,NEWS_EVENT__1,3.06,股票行情与选股建议查询
NEW0271,37985,2026search_rand,宿网科技业绩如何,22,NEWS_EVENT__5,3.06,查询科技股与科创板信息
NEW0272,33511,2026search_rand,TCL科技业绩预增的原因是什么?,22,NEWS_EVENT__5,3.06,查询科技股与科创板信息
NEW0273,39611,2026search_rand,上市公司上前一年分红最迟在什么时候,30,NEWS_EVENT__3,3.06,股票行情与选股建议查询
NEW0274,33789,2026search_rand,科大訊飛2025年什麼時候分紅,66,NEWS_EVENT__3,3.06,金融行情数据查询
NEW0275,34263,2026search_rand,ST中装为什么能申请去st,31,NEWS_EVENT__1,3.06,查询财经门户与市场行情
NEW0276,33309,2026search_rand,预计中国化学未来市值多少亿,71,NEWS_EVENT__5,3.06,查询价格与金额
NEW0277,35532,2026search_rand,长鑫科技申购中签率,22,NEWS_EVENT__1,3.06,查询科技股与科创板信息
NEW0278,37920,2026search_rand,国泰海逼什么时间分红,30,NEWS_EVENT__3,3.06,股票行情与选股建议查询
NEW0279,37282,2026search_rand,比亚迪海外控股股东和实际控制人,30,NEWS_EVENT__1,3.06,股票行情与选股建议查询
NEW0280,34637,2026search_rand,青岛港25年分红登记日期是多少,64,NEWS_EVENT__3,3.06,查询金融业务数值与代码
NEW0281,34534,2026search_rand,港股通基金不公布净值吗,7,NEWS_EVENT__1,3.06,基金净值查询
NEW0282,36706,2026search_rand,卓朗智能股票股吧最新消息,24,NEWS_EVENT__2,3.06,证券股吧查询
NEW0283,37284,2026search_rand,宜化激励性配股公告,17,NEWS_EVENT__1,3.06,查询保险公司信息
NEW0284,30501,2026search_rand,三环集团中报披露,30,NEWS_EVENT__5,3.06,股票行情与选股建议查询
NEW0285,38887,2026search_rand,偲百创SpectronTech融资情况,31,NEWS_EVENT__1,3.06,查询财经门户与市场行情
NEW0286,39226,2026search_rand,欧伦电气十大股东是谁,30,NEWS_EVENT__1,3.06,股票行情与选股建议查询
NEW0287,32785,2026search_rand,广钢气体最新三日涨幅离异动还有多少空间,30,NEWS_EVENT__2,3.06,股票行情与选股建议查询
NEW0288,32480,2026search_rand,株冶集2026年6月30日融资融券信息披露,66,NEWS_EVENT__5,3.06,金融行情数据查询
NEW0289,32307,2026search_rand,002001分红时间,0,NEWS_EVENT__3,3.06,股票代码查询
NEW0290,32943,2026search_rand,红利质量etf招商,31,NEWS_EVENT__1,3.06,查询财经门户与市场行情
NEW0291,33372,2026search_rand,兴业银行25年年报,66,NEWS_EVENT__5,3.06,金融行情数据查询
NEW0292,32299,2026search_rand,巨人网络2025年年底十大股东名单,66,NEWS_EVENT__1,3.06,金融行情数据查询
NEW0293,39386,2026search_rand,宝胜股份的空芯光纤什么时候达产,45,NEWS_EVENT__1,3.06,查询股份公司及股票信息
NEW0294,37838,2026search_rand,深圳创智芯联在港交所审核得怎么样了,12,NEWS_EVENT__1,3.06,金融业务操作与问题处理方法查询
NEW0295,37730,2026search_rand,300149中报业绩,1,NEWS_EVENT__5,3.06,查询300开头股票代码与行情
NEW0296,34329,2026search_rand,华建重组最新消息,30,NEWS_EVENT__4,3.06,股票行情与选股建议查询
NEW0297,37199,2026search_rand,天通股份新增光电共封装,45,NEWS_EVENT__1,3.06,查询股份公司及股票信息
NEW0298,31792,2026search_rand,蓝天航空上市审核最新动态,30,NEWS_EVENT__1,3.06,股票行情与选股建议查询
NEW0299,39133,2026search_rand,08297今天有复牌吗,72,NEWS_EVENT__1,3.06,金融代码查询
NEW0300,38214,2026search_rand,宏和科技定增价格何时发布,22,NEWS_EVENT__1,3.06,查询科技股与科创板信息
NEW0301,37653,2026search_rand,修正药业ipo,26,NEWS_EVENT__1,3.06,查询个股股票行情与股吧讨论
NEW0302,30486,2026search_rand,科轩动力控股发展情况,22,NEWS_EVENT__1,3.06,查询科技股与科创板信息
NEW0303,34349,2026search_rand,亿道信息收购成为信息完成并表后净利润会持续大幅增长吗,65,NEWS_EVENT__1,3.06,计算存贷款利息
NEW0304,30556,2026search_rand,海太半导体有上市计划吗股票,30,NEWS_EVENT__1,3.06,股票行情与选股建议查询
NEW0305,37972,2026search_rand,申菱环境重组最新消息,30,NEWS_EVENT__4,3.06,股票行情与选股建议查询
NEW0306,34411,2026search_rand,中国工商银行股票分红,49,NEWS_EVENT__3,3.06,银行信息查询
NEW0307,38511,2026search_rand,上海集成电路产业投资基金股份有限公司减持和辉光电对重组是利好还是利空,30,NEWS_EVENT__4,3.06,股票行情与选股建议查询
NEW0308,32873,2026search_rand,宸邦数据股权激励公告,28,NEWS_EVENT__1,3.06,股指行情查询
NEW0309,33580,2026search_rand,中科飞测上市,22,NEWS_EVENT__1,3.06,查询科技股与科创板信息
NEW0310,30907,2026search_rand,NES币创始团队,31,NEWS_EVENT__1,3.06,查询财经门户与市场行情
NEW0311,33460,2026search_rand,飞鹿股份大股东交易成功了吗,45,NEWS_EVENT__1,3.06,查询股份公司及股票信息
NEW0312,31410,2026search_rand,蓝剑上市最新情况,27,NEWS_EVENT__1,3.06,查询市场行情
NEW0313,38905,2026search_rand,分析索辰科技在月线中处于第几浪,22,NEWS_EVENT__1,3.06,查询科技股与科创板信息
NEW0314,36329,2026search_rand,华能国际分红派息时间,30,NEWS_EVENT__3,3.06,股票行情与选股建议查询
NEW0315,37702,2026search_rand,"300740水羊股份,今天下午的可转债恢复转股公告,是利好吗?",1,NEWS_EVENT__2,3.06,查询300开头股票代码与行情
NEW0316,32316,2026search_rand,间接投资长鑫存储的上市公司有哪些,17,NEWS_EVENT__1,3.06,查询保险公司信息
NEW0317,30147,2026search_rand,2026年7月即将上市新股,66,NEWS_EVENT__1,3.06,金融行情数据查询
NEW0318,33177,2026search_rand,晶科能源会不会st,22,NEWS_EVENT__1,3.06,查询科技股与科创板信息
NEW0319,32662,2026search_rand,合利宝退市了吗最新消息,30,NEWS_EVENT__2,3.06,股票行情与选股建议查询
NEW0320,37145,2026search_rand,索辰科技目标价,22,NEWS_EVENT__1,3.06,查询科技股与科创板信息
NEW0321,38591,2026search_rand,章杏雅增持同济科技原因,22,NEWS_EVENT__1,3.06,查询科技股与科创板信息
NEW0322,30453,2026search_rand,新发基金募集结束多久成立,7,NEWS_EVENT__1,3.06,基金净值查询
NEW0323,33410,2026search_rand,广信材料最新重大利好,30,NEWS_EVENT__4,3.06,股票行情与选股建议查询
NEW0324,35716,2026search_rand,红棉股票股吧最新消息,24,NEWS_EVENT__2,3.06,证券股吧查询
NEW0325,37625,2026search_rand,国新控股声明,30,NEWS_EVENT__2,3.06,股票行情与选股建议查询
NEW0326,31351,2026search_rand,中意人寿股东分红,16,NEWS_EVENT__3,3.06,查询人寿保险相关业务信息
NEW0327,38634,2026search_rand,德福科技7月1号有大宗交易吗知乎,22,NEWS_EVENT__1,3.06,查询科技股与科创板信息
NEW0328,38790,2026search_rand,迅游科技最新公告今天,22,NEWS_EVENT__2,3.06,查询科技股与科创板信息
NEW0329,34196,2026search_rand,中南股份最新消息重大利好,45,NEWS_EVENT__2,3.06,查询股份公司及股票信息
NEW0330,30404,2026search_rand,大唐发电股票分红时间,25,NEWS_EVENT__3,3.06,查询股票信息
NEW0331,33649,2026search_rand,中芯国际 2026半年报,66,NEWS_EVENT__5,3.06,金融行情数据查询
NEW0332,38509,2026search_rand,国企红利etf510720分红,72,NEWS_EVENT__3,3.06,金融代码查询
NEW0333,32644,2026search_rand,哪个电芯厂在那斯达克上市,30,NEWS_EVENT__1,3.06,股票行情与选股建议查询
NEW0334,35171,2026search_rand,宝武镁业今天最新消息,30,NEWS_EVENT__2,3.06,股票行情与选股建议查询
NEW0335,36634,2026search_rand,2026年中报业绩很可能大增的创新药股票,66,NEWS_EVENT__5,3.06,金融行情数据查询
NEW0336,37475,2026search_rand,年中报最晚披露时间,66,NEWS_EVENT__5,3.06,金融行情数据查询
NEW0337,37589,2026search_rand,华夏创业板两年定开2026年开放日,66,NEWS_EVENT__5,3.06,金融行情数据查询
NEW0338,33684,2026search_rand,众生药业今天最新消息,26,NEWS_EVENT__2,3.06,查询个股股票行情与股吧讨论
NEW0339,32580,2026search_rand,中一科技2026业绩预测,66,NEWS_EVENT__5,3.06,金融行情数据查询
NEW0340,39886,2026search_rand,王子新材利好消息,65,NEWS_EVENT__2,3.06,计算存贷款利息
NEW0341,33767,2026search_rand,盛和微晶哪天申购,30,NEWS_EVENT__1,3.06,股票行情与选股建议查询
NEW0342,36841,2026search_rand,上海沪工今天为什么涨停板,30,NEWS_EVENT__1,3.06,股票行情与选股建议查询
NEW0343,34421,2026search_rand,昊华科技今天的形态分析报告,22,NEWS_EVENT__5,3.06,查询科技股与科创板信息
NEW0344,34983,2026search_rand,华斯股份最新消息鱼,45,NEWS_EVENT__2,3.06,查询股份公司及股票信息
NEW0345,36154,2026search_rand,再升科技是老登股吗,22,NEWS_EVENT__1,3.06,查询科技股与科创板信息
NEW0346,30741,2026search_rand,永太科技2026中报,66,NEWS_EVENT__5,3.06,金融行情数据查询
NEW0347,38681,2026search_rand,2026年315 众赢财富通,66,NEWS_EVENT__5,3.06,金融行情数据查询
NEW0348,35937,2026search_rand,航天彩虹最新消息,30,NEWS_EVENT__2,3.06,股票行情与选股建议查询
NEW0349,36069,2026search_rand,"Chase 的背景成立年限主要業務公司結構,市值多少",17,NEWS_EVENT__1,3.06,查询保险公司信息
NEW0350,35400,2026search_rand,章源钨业2026年中报业绩预测,66,NEWS_EVENT__5,3.06,金融行情数据查询
NEW0351,39349,2026search_rand,风华高科今年定単多少,71,NEWS_EVENT__5,3.06,查询价格与金额
NEW0352,30600,2026search_rand,恒宝通业绩预告最新消息,30,NEWS_EVENT__2,3.06,股票行情与选股建议查询
NEW0353,39528,2026search_rand,证监会受理上市申请以后什么时候上市,30,NEWS_EVENT__1,3.06,股票行情与选股建议查询
NEW0354,31186,2026search_rand,新赣江为什么涨,30,NEWS_EVENT__1,3.06,股票行情与选股建议查询
NEW0355,30978,2026search_rand,xai出售算力,31,NEWS_EVENT__1,3.06,查询财经门户与市场行情
NEW0356,36891,2026search_rand,杭州立方股票最新消息,25,NEWS_EVENT__2,3.06,查询股票信息
NEW0357,31035,2026search_rand,科博达可转债配售额是多少?,64,NEWS_EVENT__1,3.06,查询金融业务数值与代码
NEW0358,37331,2026search_rand,信达上市许可持有人是什么,11,NEWS_EVENT__1,3.06,查询金融术语含义
NEW0359,38481,2026search_rand,中百集团连续几年亏损为什么没ST,30,NEWS_EVENT__1,3.06,股票行情与选股建议查询
NEW0360,39260,2026search_rand,上市公司披露中报日期,17,NEWS_EVENT__5,3.06,查询保险公司信息
NEW0361,31047,2026search_rand,二零零六年到二零一零年恒隆地产股份走势,45,NEWS_EVENT__1,3.06,查询股份公司及股票信息
NEW0362,35127,2026search_rand,长鑫存储什么时候上市交易,30,NEWS_EVENT__1,3.06,股票行情与选股建议查询
NEW0363,34303,2026search_rand,臻驱科技ipo进度详情查询,22,NEWS_EVENT__1,3.06,查询科技股与科创板信息
NEW0364,34100,2026search_rand,中金收购东兴证券信达证券方案出炉,32,NEWS_EVENT__1,3.06,证券股票信息查询
NEW0365,33667,2026search_rand,安妮股份转股公告,45,NEWS_EVENT__1,3.06,查询股份公司及股票信息
NEW0366,36351,2026search_rand,胜宏科技二季度业绩预测,22,NEWS_EVENT__5,3.06,查询科技股与科创板信息
NEW0367,34817,2026search_rand,垣信卫星股东名单,30,NEWS_EVENT__1,3.06,股票行情与选股建议查询
NEW0368,33064,2026search_rand,国电南自有可能被并购重组吗,10,NEWS_EVENT__4,3.06,查询转账与账户业务可行性
NEW0369,36851,2026search_rand,华润新能中签率一般是多少,64,NEWS_EVENT__5,3.06,查询金融业务数值与代码
NEW0370,33933,2026search_rand,卡倍亿出什么利空了吗,11,NEWS_EVENT__1,3.06,查询金融术语含义
NEW0371,37208,2026search_rand,鼎泰高科26年业绩多少,66,NEWS_EVENT__5,3.06,金融行情数据查询
NEW0372,39116,2026search_rand,海尔 分红,31,NEWS_EVENT__3,3.06,查询财经门户与市场行情
NEW0373,37790,2026search_rand,恒盛能源业绩怎么样,12,NEWS_EVENT__5,3.06,金融业务操作与问题处理方法查询
NEW0374,32950,2026search_rand,城投控股最新消息公告,30,NEWS_EVENT__2,3.06,股票行情与选股建议查询
NEW0375,34261,2026search_rand,韩建河山收购兴福新材完成了吗,10,NEWS_EVENT__1,3.06,查询转账与账户业务可行性
NEW0376,33961,2026search_rand,紫光股票公司简介,17,NEWS_EVENT__1,3.06,查询保险公司信息
NEW0377,31197,2026search_rand,超讯科技总资产负债率有多少,22,NEWS_EVENT__1,3.06,查询科技股与科创板信息
NEW0378,34865,2026search_rand,中色股份矿山自给率大概预估是多少为什么没有准确数据,64,NEWS_EVENT__5,3.06,查询金融业务数值与代码
NEW0379,39366,2026search_rand,中国人寿2025保单分红,16,NEWS_EVENT__3,3.06,查询人寿保险相关业务信息
NEW0380,39159,2026search_rand,长鑫科技上市了没有啊,22,NEWS_EVENT__1,3.06,查询科技股与科创板信息
NEW0381,34559,2026search_rand,长电科技7月1号资金流向,22,NEWS_EVENT__1,3.06,查询科技股与科创板信息
NEW0382,33276,2026search_rand,潍柴重机2026年一季度业绩怎么样,66,NEWS_EVENT__5,3.06,金融行情数据查询
NEW0383,31697,2026search_rand,今天中联重科走势预测,63,NEWS_EVENT__4,3.06,查询价格走势图
NEW0384,38629,2026search_rand,温江信托投资开户股票是哪年,25,NEWS_EVENT__1,3.06,查询股票信息
NEW0385,31178,2026search_rand,中天三重整最新公告,30,NEWS_EVENT__4,3.06,股票行情与选股建议查询
NEW0386,30623,2026search_rand,中设股份最新消息,45,NEWS_EVENT__2,3.06,查询股份公司及股票信息
NEW0387,36222,2026search_rand,信用飞一直审核中,47,NEWS_EVENT__1,3.06,查询办理信用卡业务
NEW0388,30952,2026search_rand,安森美年销售收了多少总股本多少,71,NEWS_EVENT__1,3.06,查询价格与金额
NEW0389,32024,2026search_rand,广发瑞誉一年持有即时金额,10,NEWS_EVENT__1,3.06,查询转账与账户业务可行性
NEW0390,34464,2026search_rand,中基子研究最新消息,7,NEWS_EVENT__2,3.06,基金净值查询
NEW0391,34414,2026search_rand,海光信息是HBM吗,65,NEWS_EVENT__1,3.06,计算存贷款利息
NEW0392,38675,2026search_rand,泰信发展今日最新消息,27,NEWS_EVENT__2,3.06,查询市场行情
NEW0393,38687,2026search_rand,同有科技今日融券余额,22,NEWS_EVENT__1,3.06,查询科技股与科创板信息
NEW0394,35081,2026search_rand,chatgpt支付失败,43,NEWS_EVENT__1,3.06,支付方式使用与设置查询
NEW0395,36705,2026search_rand,华融新能发行价,31,NEWS_EVENT__1,3.06,查询财经门户与市场行情
NEW0396,37217,2026search_rand,嘉化能源2021年净利润,66,NEWS_EVENT__5,3.06,金融行情数据查询
NEW0397,35273,2026search_rand,中金公司的财富报告,17,NEWS_EVENT__5,3.06,查询保险公司信息
NEW0398,36249,2026search_rand,中芯国际当初中签率怎么样,12,NEWS_EVENT__5,3.06,金融业务操作与问题处理方法查询
NEW0399,39012,2026search_rand,豫光金铅拟每10股派发现金红利,30,NEWS_EVENT__1,3.06,股票行情与选股建议查询
NEW0400,34050,2026search_rand,长光辰芯可否进入了港股通,30,NEWS_EVENT__1,3.06,股票行情与选股建议查询
NEW0401,40014,assistant_top,2026年国债发行时间表,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0402,40029,assistant_top,A股ipo最新名单,30,NEWS_EVENT__2,1.0,股票行情与选股建议查询
NEW0403,40438,assistant_top,房地产信贷迎来重磅新政策,8,NEWS_EVENT__2,1.0,查询贷款信息
NEW0404,40505,assistant_top,杰锋动力申购预测,30,NEWS_EVENT__5,1.0,股票行情与选股建议查询
NEW0405,40590,assistant_top,电科思仪中签号,22,NEWS_EVENT__5,1.0,查询科技股与科创板信息
NEW0406,40601,assistant_top,百迈科申购预测,22,NEWS_EVENT__5,1.0,查询科技股与科创板信息
NEW0407,40721,assistant_top,英伟达业绩公布时间,30,NEWS_EVENT__5,1.0,股票行情与选股建议查询
NEW0408,40722,assistant_top,英伟达即将发布业绩,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0409,40799,assistant_top,近三年AI创业公司在国内融资情况如何,17,NEWS_EVENT__1,1.0,查询保险公司信息
NEW0410,40800,assistant_top,近三年AI创业公司在国内融资情况如何,17,NEWS_EVENT__1,1.0,查询保险公司信息
NEW0411,40838,assistant_top,重组成功概率大吗,30,NEWS_EVENT__4,1.0,股票行情与选股建议查询
NEW0412,40839,assistant_top,重组成功概率大概是多少,64,NEWS_EVENT__4,1.0,查询金融业务数值与代码
NEW0413,40840,assistant_top,重组成功概率大概有多少,71,NEWS_EVENT__4,1.0,查询价格与金额
NEW0414,40841,assistant_top,重组成功概率有多大,30,NEWS_EVENT__4,1.0,股票行情与选股建议查询
NEW0415,40879,assistant_top,长江存储上市时间预测,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0416,40880,assistant_top,长江存储何时上市,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0417,40971,assistant_random,2010挖矿多久能有一枚比特币,36,NEWS_EVENT__1,1.0,人民币及货币信息查询
NEW0418,40976,assistant_random,2026优青最新公告,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0419,40988,assistant_random,2026年润泽科技股价预测目标是多少,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0420,41020,assistant_random,688717最新消息,2,NEWS_EVENT__2,1.0,证券代码信息查询
NEW0421,41043,assistant_random,OPPO vivo手机业务的财报,52,NEWS_EVENT__5,1.0,下载安装金融类App
NEW0422,41045,assistant_random,Q2汇兑损失对下半年利润影响多大,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0423,41048,assistant_random,ST亿晶的重整进度如何,30,NEWS_EVENT__4,1.0,股票行情与选股建议查询
NEW0424,41050,assistant_random,ST康佳退市后，公司会重组吗,17,NEWS_EVENT__4,1.0,查询保险公司信息
NEW0425,41069,assistant_random,上海建工有好消息吗？,54,NEWS_EVENT__2,1.0,建设银行网点与服务查询
NEW0426,41072,assistant_random,上海电力半年度业绩预告,30,NEWS_EVENT__5,1.0,股票行情与选股建议查询
NEW0427,41073,assistant_random,上海细胞治疗集团何时能上市,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0428,41082,assistant_random,东通退是否有机会申请北交所上市,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0429,41090,assistant_random,中国广电增持歌华有线预计何时启动,53,NEWS_EVENT__1,1.0,中国银行服务信息查询
NEW0430,41091,assistant_random,中国建筑2026年中报预测数据有哪些,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0431,41101,assistant_random,中央汇金买入中天科技后有何动作,22,NEWS_EVENT__1,1.0,查询科技股与科创板信息
NEW0432,41105,assistant_random,中科仪2026中报,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0433,41107,assistant_random,中航信托五大资金池最终兑付方案何时公布,31,NEWS_EVENT__5,1.0,查询财经门户与市场行情
NEW0434,41108,assistant_random,中色股份分红政策有何变化,45,NEWS_EVENT__3,1.0,查询股份公司及股票信息
NEW0435,41109,assistant_random,中融信托破产清算何时开始,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0436,41113,assistant_random,中际旭创和寒武纪估值谁高，为什么寒武纪涨不了源杰那么高,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0437,41115,assistant_random,丰汇00727业绩预告全文,72,NEWS_EVENT__5,1.0,金融代码查询
NEW0438,41127,assistant_random,五粮液改财报竟然没事,31,NEWS_EVENT__5,1.0,查询财经门户与市场行情
NEW0439,41132,assistant_random,京投发展重组,31,NEWS_EVENT__4,1.0,查询财经门户与市场行情
NEW0440,41184,assistant_random,光环新网2026中报详细数据,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0441,41196,assistant_random,关于ai电源的基金有哪些,7,NEWS_EVENT__1,1.0,基金净值查询
NEW0442,41217,assistant_random,分红怎么变少了,12,NEWS_EVENT__3,1.0,金融业务操作与问题处理方法查询
NEW0443,41225,assistant_random,利民股份2026年目标价是多少,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0444,41226,assistant_random,利通电子下周有无利好或利空消息,65,NEWS_EVENT__2,1.0,计算存贷款利息
NEW0445,41254,assistant_random,华昌达重组失败概率大吗,30,NEWS_EVENT__4,1.0,股票行情与选股建议查询
NEW0446,41257,assistant_random,华银电力今日公告利好还是利空,30,NEWS_EVENT__2,1.0,股票行情与选股建议查询
NEW0447,41271,assistant_random,双星新材重组或资产注入的可能性大吗,30,NEWS_EVENT__4,1.0,股票行情与选股建议查询
NEW0448,41304,assistant_random,嘉泰激光北交所IPO上市概率多大,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0449,41332,assistant_random,大唐科技2026年的二季度比一季度的业绩预期好吗？2026年半年报和2025年的半年报哪年好？,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0450,41333,assistant_random,大庆华科重组成功的具体概率有多大,22,NEWS_EVENT__4,1.0,查询科技股与科创板信息
NEW0451,41346,assistant_random,天珑5股预计什么时候能回归上市,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0452,41396,assistant_random,宇树科技最新中奖信息,22,NEWS_EVENT__2,1.0,查询科技股与科创板信息
NEW0453,41440,assistant_random,广合科技未来三年业绩预测是多少,22,NEWS_EVENT__5,1.0,查询科技股与科创板信息
NEW0454,41441,assistant_random,广州发展的半年财报净利润大幅下降但是扣费利润率大幅上升这是怎么回事,12,NEWS_EVENT__5,1.0,金融业务操作与问题处理方法查询
NEW0455,41444,assistant_random,广西百色的云闪付红包何时过期,43,NEWS_EVENT__3,1.0,支付方式使用与设置查询
NEW0456,41446,assistant_random,度亘核芯上市后股价预计是多少,64,NEWS_EVENT__1,1.0,查询金融业务数值与代码
NEW0457,41460,assistant_random,张江高科哪些潜在标的已上市,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0458,41467,assistant_random,微创机器人董事会会议有哪些重要决议,30,NEWS_EVENT__4,1.0,股票行情与选股建议查询
NEW0459,41477,assistant_random,恒丰银行2026年净利润增长趋势如何,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0460,41478,assistant_random,恒大集团整体重组的可能性有多大,30,NEWS_EVENT__4,1.0,股票行情与选股建议查询
NEW0461,41509,assistant_random,拓普集团半年业绩预告,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0462,41536,assistant_random,新粉上市对价格影响有多大,60,NEWS_EVENT__1,1.0,市场价格行情查询
NEW0463,41543,assistant_random,日丰股份算力液冷业务的具体进展如何,45,NEWS_EVENT__1,1.0,查询股份公司及股票信息
NEW0464,41548,assistant_random,明天昌瑞电材中报就要披露了，他们披露中报都是什么时间披露？几点？,30,NEWS_EVENT__5,1.0,股票行情与选股建议查询
NEW0465,41552,assistant_random,星宇股份告洋状为什么能赢,45,NEWS_EVENT__1,1.0,查询股份公司及股票信息
NEW0466,41570,assistant_random,有哪些机构给出了大唐发电的目标价,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0467,41584,assistant_random,杭电股份2026年目标价预测是多少,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0468,41585,assistant_random,杭电股份目前有哪些重大利好消息,45,NEWS_EVENT__2,1.0,查询股份公司及股票信息
NEW0469,41599,assistant_random,永泰能源半年报股东人数,30,NEWS_EVENT__5,1.0,股票行情与选股建议查询
NEW0470,41613,assistant_random,洛阳钼业分红情况怎么样,12,NEWS_EVENT__3,1.0,金融业务操作与问题处理方法查询
NEW0471,41621,assistant_random,海光信息周四走势预测分析,63,NEWS_EVENT__5,1.0,查询价格走势图
NEW0472,41632,assistant_random,海科新源今年业绩大增原因？？,22,NEWS_EVENT__5,1.0,查询科技股与科创板信息
NEW0473,41639,assistant_random,渝丰科技退市原因是什么,22,NEWS_EVENT__1,1.0,查询科技股与科创板信息
NEW0474,41657,assistant_random,爱丽家居重组可能性有多大,30,NEWS_EVENT__4,1.0,股票行情与选股建议查询
NEW0475,41676,assistant_random,益航科技上市计划具体时间表,22,NEWS_EVENT__1,1.0,查询科技股与科创板信息
NEW0476,41686,assistant_random,碧水源股票2026年中报已经出来了，深入分析一下给个投资建议,66,NEWS_EVENT__5,1.0,金融行情数据查询
NEW0477,41697,assistant_random,科力远昨天主力资金,22,NEWS_EVENT__1,1.0,查询科技股与科创板信息
NEW0478,41707,assistant_random,红人装独立上市还有哪些可能性,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0479,41727,assistant_random,绿控传动最近有没有资金介入,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0480,41745,assistant_random,股票一年出几次季报,25,NEWS_EVENT__1,1.0,查询股票信息
NEW0481,41758,assistant_random,航天发展2026分红情况,66,NEWS_EVENT__3,1.0,金融行情数据查询
NEW0482,41764,assistant_random,荣盛发展重组是否成功,30,NEWS_EVENT__4,1.0,股票行情与选股建议查询
NEW0483,41765,assistant_random,荣耀IPO进展有哪些最新动态,30,NEWS_EVENT__1,1.0,股票行情与选股建议查询
NEW0484,41770,assistant_random,蜀道集团海外矿产总价值是多少,64,NEWS_EVENT__1,1.0,查询金融业务数值与代码
NEW0485,41790,assistant_random,诺德股份2026年8月25日有重大利好吗,66,NEWS_EVENT__1,1.0,金融行情数据查询
