label,a,b,k_a,k_b,n_a,n_b,share_a,share_b,diff_pp,lo_pp,hi_pp,kind,sig,why
今日金价查询,assistant_top,assistant_random,14,5,950,987,0.014736842105263158,0.005065856129685917,-0.9670985975577241,-1.993624082529364,-0.06897271885272174,stable,True,深度（助手头部→长尾）
查询金融品种价格走势图,assistant_top,assistant_random,17,9,950,987,0.017894736842105262,0.00911854103343465,-0.8776195808670612,-2.019796521673642,0.17465262166198106,stable,False,深度（助手头部→长尾）
查询概念板块龙头股,assistant_top,assistant_random,15,7,950,987,0.015789473684210527,0.0070921985815602835,-0.8697275102650244,-1.9435571131579399,0.10126076326599266,stable,False,深度（助手头部→长尾）
大盘走势查询,assistant_top,assistant_random,12,5,950,987,0.01263157894736842,0.005065856129685917,-0.7565722817682504,-1.7323509967232489,0.10635130239304724,stable,False,深度（助手头部→长尾）
查询白银价格行情,assistant_top,assistant_random,11,4,950,987,0.011578947368421053,0.004052684903748734,-0.752626246467232,-1.6894678818303188,0.05965510328290241,stable,False,深度（助手头部→长尾）
金属行情报价查询,assistant_top,assistant_random,6,0,950,987,0.00631578947368421,0.0,-0.631578947368421,-1.3710360029177466,-0.11472129112824261,receded,True,深度（助手头部→长尾）
金融类App下载,assistant_top,assistant_random,15,10,950,987,0.015789473684210527,0.010131712259371834,-0.5657761424838693,-1.6762112213984741,0.4795413542401027,stable,False,深度（助手头部→长尾）
加密货币交易所App官方下载地址查询,assistant_top,assistant_random,9,4,950,987,0.009473684210526316,0.004052684903748734,-0.5420999306777583,-1.420956814450677,0.23276651331740444,stable,False,深度（助手头部→长尾）
查询上证指数行情,assistant_top,assistant_random,6,1,950,987,0.00631578947368421,0.0010131712259371835,-0.5302618247747027,-1.274410525720564,0.05116208728941866,stable,False,深度（助手头部→长尾）
查询A股股票及板块信息,assistant_top,assistant_random,11,7,950,987,0.011578947368421053,0.0070921985815602835,-0.44867487868607697,-1.423251383191892,0.45626819962291815,stable,False,深度（助手头部→长尾）
财经网站查询,assistant_top,assistant_random,9,5,950,987,0.009473684210526316,0.005065856129685917,-0.4407828080840399,-1.3325297929270687,0.36843619727204535,stable,False,深度（助手头部→长尾）
银行客服短号查询,assistant_top,assistant_random,5,1,950,987,0.005263157894736842,0.0010131712259371835,-0.4249986668799659,-1.1297524976340012,0.13357399290287245,stable,False,深度（助手头部→长尾）
借款平台正规性查询,assistant_top,assistant_random,9,6,950,987,0.009473684210526316,0.0060790273556231,-0.33946568549032163,-1.2446450536607718,0.5018315830868957,stable,False,深度（助手头部→长尾）
银行股票信息查询,assistant_top,assistant_random,5,2,950,987,0.005263157894736842,0.002026342451874367,-0.3236815442862475,-1.0387621257684574,0.28873633974349133,stable,False,深度（助手头部→长尾）
东方财富官方入口查询,assistant_top,assistant_random,5,2,950,987,0.005263157894736842,0.002026342451874367,-0.3236815442862475,-1.0387621257684574,0.28873633974349133,stable,False,深度（助手头部→长尾）
国际原油价格行情查询,assistant_top,assistant_random,3,0,950,987,0.003157894736842105,0.0,-0.3157894736842105,-0.9243171487972089,0.12433827269895115,receded,False,深度（助手头部→长尾）
加密货币价格行情查询,assistant_top,assistant_random,10,8,950,987,0.010526315789473684,0.008105369807497468,-0.24209459819762164,-1.2030902124499867,0.6742738743721906,stable,False,深度（助手头部→长尾）
术语含义查询,assistant_top,assistant_random,7,5,950,987,0.007368421052631579,0.005065856129685917,-0.23025649229456618,-1.0589282344206503,0.5430333464051416,stable,False,深度（助手头部→长尾）
车险保险公司电话查询,assistant_top,assistant_random,7,5,950,987,0.007368421052631579,0.005065856129685917,-0.23025649229456618,-1.0589282344206503,0.5430333464051416,stable,False,深度（助手头部→长尾）
电话号码归属与用途查询,assistant_top,assistant_random,3,1,950,987,0.003157894736842105,0.0010131712259371835,-0.2144723510904922,-0.8286925750298912,0.2999441745404185,stable,False,深度（助手头部→长尾）
含龙字股票信息查询,assistant_top,assistant_random,3,1,950,987,0.003157894736842105,0.0010131712259371835,-0.2144723510904922,-0.8286925750298912,0.2999441745404185,stable,False,深度（助手头部→长尾）
期货行情查询,assistant_top,assistant_random,5,4,950,987,0.005263157894736842,0.004052684903748734,-0.12104729909881082,-0.863342651722392,0.579201722364439,stable,False,深度（助手头部→长尾）
银行客服电话查询,assistant_top,assistant_random,6,6,950,987,0.00631578947368421,0.0060790273556231,-0.02367621180611101,-0.83302285205978,0.7661099170978408,stable,False,深度（助手头部→长尾）
能源资源类股票查询,assistant_top,assistant_random,3,3,950,987,0.003157894736842105,0.00303951367781155,-0.011838105903055505,-0.6525543683149636,0.6099694278361032,stable,False,深度（助手头部→长尾）
数字代码查询,assistant_top,assistant_random,2,2,950,987,0.002105263157894737,0.002026342451874367,-0.007892070602036989,-0.5808946445300922,0.5467362406318758,stable,False,深度（助手头部→长尾）
股票股吧查询,assistant_top,assistant_random,6,7,950,987,0.00631578947368421,0.0070921985815602835,0.07764091078760732,-0.7471068270501399,0.8995411633430933,stable,False,深度（助手头部→长尾）
查询新材类股票及股吧信息,assistant_top,assistant_random,3,4,950,987,0.003157894736842105,0.004052684903748734,0.08947901669066285,-0.5674767748663068,0.7550386591311746,stable,False,深度（助手头部→长尾）
查询金融机构24小时人工客服电话,assistant_top,assistant_random,0,2,950,987,0.0,0.002026342451874367,0.2026342451874367,-0.22610666877954616,0.7358066835955478,emergent,False,深度（助手头部→长尾）
数字串含义查询,assistant_top,assistant_random,0,2,950,987,0.0,0.002026342451874367,0.2026342451874367,-0.22610666877954616,0.7358066835955478,emergent,False,深度（助手头部→长尾）
电子支付工具使用查询,assistant_top,assistant_random,10,13,950,987,0.010526315789473684,0.013171225937183385,0.2644910147709701,-0.7660385555214205,1.3050279624452947,stable,False,深度（助手头部→长尾）
证券代码行情查询,assistant_top,assistant_random,2,5,950,987,0.002105263157894737,0.005065856129685917,0.29605929717911805,-0.32909457593005115,0.9869449487906866,stable,False,深度（助手头部→长尾）
关闭花呗,assistant_top,assistant_random,2,5,950,987,0.002105263157894737,0.005065856129685917,0.29605929717911805,-0.32909457593005115,0.9869449487906866,stable,False,深度（助手头部→长尾）
钢铁股票查询,assistant_top,assistant_random,1,4,950,987,0.0010526315789473684,0.004052684903748734,0.30000533248013656,-0.24770135461358536,0.9380328880628799,stable,False,深度（助手头部→长尾）
查询证券股票与券商信息,assistant_top,assistant_random,2,6,950,987,0.002105263157894737,0.0060790273556231,0.39737641977283633,-0.24679309879212744,1.1255719148761338,stable,False,深度（助手头部→长尾）
个人征信查询与信用报告获取,assistant_top,assistant_random,5,10,950,987,0.005263157894736842,0.010131712259371834,0.4868554364634992,-0.3516465327330462,1.3809136658368577,stable,False,深度（助手头部→长尾）
港股休市查询,assistant_top,assistant_random,2,9,950,987,0.002105263157894737,0.00911854103343465,0.7013277875539913,-0.0006756850858778522,1.5275931996629803,stable,False,深度（助手头部→长尾）
ST股票信息查询,assistant_top,assistant_random,0,7,950,987,0.0,0.0070921985815602835,0.7092198581560284,0.16552137810677886,1.4566734421907077,emergent,True,深度（助手头部→长尾）
股票代码查询,assistant_top,assistant_random,3,11,950,987,0.003157894736842105,0.011144883485309016,0.798698874846691,0.01675382374394744,1.6933999374087398,stable,True,深度（助手头部→长尾）
基金净值查询,assistant_top,assistant_random,2,11,950,987,0.002105263157894737,0.011144883485309016,0.903962032741428,0.16379904182278218,1.7873792301669003,stable,True,深度（助手头部→长尾）
银行信用卡客服电话查询,assistant_top,assistant_random,0,9,950,987,0.0,0.00911854103343465,0.911854103343465,0.32168828157851154,1.7238730789243972,emergent,True,深度（助手头部→长尾）
银行卡业务办理与异常处理,assistant_top,assistant_random,10,21,950,987,0.010526315789473684,0.02127659574468085,1.0750279955207167,-0.06504251855488416,2.2779732004129807,stable,False,深度（助手头部→长尾）
贷款信息查询与办理,assistant_top,assistant_random,14,28,950,987,0.014736842105263158,0.028368794326241134,1.3631952220977976,0.05123106934315346,2.7314327194355434,stable,True,深度（助手头部→长尾）
查询金融业务办理与资金问题处理方法,assistant_top,assistant_random,9,28,950,987,0.009473684210526316,0.028368794326241134,1.889511011571482,0.6800863335556979,3.201105138483812,stable,True,深度（助手头部→长尾）
查询银行及业务信息,assistant_top,assistant_random,15,38,950,987,0.015789473684210527,0.03850050658561297,2.2711032901402444,0.8269913446481552,3.793203683256219,stable,True,深度（助手头部→长尾）
银行存贷款利率与利息查询,assistant_top,assistant_random,13,38,950,987,0.01368421052631579,0.03850050658561297,2.481629605929718,1.0727764109109643,3.9830063941193665,stable,True,深度（助手头部→长尾）
金融术语与行情原因查询,assistant_top,assistant_random,10,51,950,987,0.010526315789473684,0.05167173252279635,4.114541673332267,2.617423356546144,5.749603017731336,stable,True,深度（助手头部→长尾）
查询车险险种与保费理赔范围,assistant_top,assistant_random,4,48,950,987,0.004210526315789474,0.0486322188449848,4.442169252919532,3.0955723309012533,5.989387145357241,stable,True,深度（助手头部→长尾）
查询资金产品安全性及存取借贷规则,assistant_top,assistant_random,12,77,950,987,0.01263157894736842,0.07801418439716312,6.53826054497947,4.760292765832117,8.457069990978514,stable,True,深度（助手头部→长尾）
A股个股推荐与走势预测,assistant_top,assistant_random,48,278,950,987,0.05052631578947368,0.281661600810537,23.113528502106327,19.968814375474448,26.247699709365257,stable,True,深度（助手头部→长尾）
股票信息查询,2026search,assistant_random,2275,40,9999,987,0.22752275227522753,0.040526849037487336,-18.699590323774018,-20.049170308879745,-17.065267751287248,stable,True,界面+深度（不可单独归因）
股票股吧查询,2026search,assistant_random,1313,7,9999,987,0.13131313131313133,0.0070921985815602835,-12.422093273157104,-13.190618329575997,-11.432946410618,stable,True,界面+深度（不可单独归因）
股票代码查询,2026search,assistant_random,709,11,9999,987,0.0709070907090709,0.011144883485309016,-5.976220722376189,-6.691246669556994,-4.9792033061871575,stable,True,界面+深度（不可单独归因）
查询个股股票信息,2026search,assistant_random,450,4,9999,987,0.045004500450045004,0.004052684903748734,-4.095181554629627,-4.586264243810696,-3.352873668355847,stable,True,界面+深度（不可单独归因）
汇率换算查询,2026search,assistant_random,559,20,9999,987,0.055905590559055904,0.020263424518743668,-3.5642166040312238,-4.415049198559408,-2.3978614459206598,stable,True,界面+深度（不可单独归因）
查询科技类股票行情,2026search,assistant_random,354,10,9999,987,0.0354035403540354,0.010131712259371834,-2.527182809466357,-3.1255911134319407,-1.617565070350162,stable,True,界面+深度（不可单独归因）
黄金价格与行情查询,2026search,assistant_random,275,4,9999,987,0.027502750275027504,0.004052684903748734,-2.345006537127877,-2.764898247178208,-1.644085363220003,stable,True,界面+深度（不可单独归因）
货币兑换查询,2026search,assistant_random,166,4,9999,987,0.0166016601660166,0.004052684903748734,-1.2548975262267867,-1.6209502623613148,-0.5813763229829008,stable,True,界面+深度（不可单独归因）
查询新材类股票及股吧信息,2026search,assistant_random,141,4,9999,987,0.014101410141014101,0.004052684903748734,-1.0048725237265368,-1.3570427739265407,-0.33778805797306477,stable,True,界面+深度（不可单独归因）
金融代码行情查询,2026search,assistant_random,74,0,9999,987,0.007400740074007401,0.0,-0.7400740074007401,-0.9280155888995991,-0.32433300134806786,receded,True,界面+深度（不可单独归因）
查询美股行情,2026search,assistant_random,83,1,9999,987,0.0083008300830083,0.0010131712259371835,-0.7287658857071116,-0.9433351649314095,-0.2319815225914912,stable,True,界面+深度（不可单独归因）
期货行情查询,2026search,assistant_random,105,4,9999,987,0.010501050105010502,0.004052684903748734,-0.6448365201261768,-0.9756533514548092,0.012912246880460946,stable,False,界面+深度（不可单独归因）
查询A股股票及板块信息,2026search,assistant_random,135,7,9999,987,0.013501350135013501,0.0070921985815602835,-0.6409151553453217,-1.0810743411383699,0.13500708080571353,stable,False,界面+深度（不可单独归因）
实时国际金价查询,2026search,assistant_random,71,1,9999,987,0.007100710071007101,0.0010131712259371835,-0.6087538845069917,-0.8112963091547609,-0.11606495589725381,stable,True,界面+深度（不可单独归因）
数字串含义查询,2026search,assistant_random,81,2,9999,987,0.008100810081008101,0.002026342451874367,-0.6074467629133735,-0.8521297332249788,-0.05141663303543341,stable,True,界面+深度（不可单独归因）
能源资源类股票查询,2026search,assistant_random,91,3,9999,987,0.009100910091009102,0.00303951367781155,-0.6061396413197551,-0.8935551557062931,0.003394378588447537,stable,False,界面+深度（不可单独归因）
电话号码归属与用途查询,2026search,assistant_random,70,1,9999,987,0.0070007000700070005,0.0010131712259371835,-0.5987528844069817,-0.8002545482846188,-0.10640528672395,stable,True,界面+深度（不可单独归因）
数字代码查询,2026search,assistant_random,77,2,9999,987,0.007700770077007701,0.002026342451874367,-0.5674427625133334,-0.8086907182604759,-0.012630219031852657,stable,True,界面+深度（不可单独归因）
国际原油价格行情查询,2026search,assistant_random,56,0,9999,987,0.0056005600560056,0.0,-0.56005600560056,-0.726515635863181,-0.15162320275515473,receded,True,界面+深度（不可单独归因）
查询证券股票与券商信息,2026search,assistant_random,115,6,9999,987,0.011501150115011502,0.0060790273556231,-0.5422122759388401,-0.9428133746694896,0.19495938243934055,stable,False,界面+深度（不可单独归因）
今日金价查询,2026search,assistant_random,104,5,9999,987,0.010401040104010401,0.005065856129685917,-0.5335183974324484,-0.89663478776772,0.16412681479623104,stable,False,界面+深度（不可单独归因）
指数行情查询,2026search,assistant_random,123,7,9999,987,0.012301230123012302,0.0070921985815602835,-0.5209031541452018,-0.9555243983436268,0.252354070669839,stable,False,界面+深度（不可单独归因）
银行客服短号查询,2026search,assistant_random,60,1,9999,987,0.006000600060006,0.0010131712259371835,-0.4987428834068817,-0.6894628736337455,-0.00980612661893145,stable,True,界面+深度（不可单独归因）
查询上证指数行情,2026search,assistant_random,56,1,9999,987,0.0056005600560056,0.0010131712259371835,-0.45873888300684174,-0.6449359845549134,0.0288360170300761,stable,False,界面+深度（不可单独归因）
查询股票行情,2026search,assistant_random,380,33,9999,987,0.038003800380038005,0.03343465045592705,-0.45691499241109557,-1.4876891735830342,0.9055340044565827,stable,False,界面+深度（不可单独归因）
证券代码行情查询,2026search,assistant_random,96,5,9999,987,0.009600960096009602,0.005065856129685917,-0.4535103966323685,-0.8120735431355046,0.24217427631973432,stable,False,界面+深度（不可单独归因）
金属行情报价查询,2026search,assistant_random,41,0,9999,987,0.004100410041004101,0.0,-0.41004100410041006,-0.5557550227770283,-0.007683111606175946,receded,True,界面+深度（不可单独归因）
含龙字股票信息查询,2026search,assistant_random,51,1,9999,987,0.0051005100510051,0.0010131712259371835,-0.4087338825067917,-0.589084422153287,0.0771422266544755,stable,False,界面+深度（不可单独归因）
东方财富官方入口查询,2026search,assistant_random,61,2,9999,987,0.006100610061006101,0.002026342451874367,-0.4074267609131734,-0.6342776555259962,0.1425229957357232,stable,False,界面+深度（不可单独归因）
查询金融机构24小时人工客服电话,2026search,assistant_random,54,2,9999,987,0.0054005400540054005,0.002026342451874367,-0.3374197602131034,-0.5575926592297271,0.2104112630945018,stable,False,界面+深度（不可单独归因）
蚂蚁庄园今日答案查询,2026search,assistant_random,53,2,9999,987,0.0053005300530053,0.002026342451874367,-0.32741876011309334,-0.5466161822061544,0.22011030676291357,stable,False,界面+深度（不可单独归因）
银行股票信息查询,2026search,assistant_random,52,2,9999,987,0.005200520052005201,0.002026342451874367,-0.31741776001308336,-0.5356340372791049,0.22980956487283857,stable,False,界面+深度（不可单独归因）
黄金价格查询,2026search,assistant_random,54,3,9999,987,0.0054005400540054005,0.00303951367781155,-0.23610263761938505,-0.49507111993693664,0.3631359032374822,stable,False,界面+深度（不可单独归因）
大盘走势查询,2026search,assistant_random,74,5,9999,987,0.007400740074007401,0.005065856129685917,-0.23348839443214842,-0.5790752598649851,0.45681239596482975,stable,False,界面+深度（不可单独归因）
查询白银价格行情,2026search,assistant_random,52,4,9999,987,0.005200520052005201,0.004052684903748734,-0.11478351482564668,-0.4102162418168725,0.529227954390996,stable,False,界面+深度（不可单独归因）
银行客服电话查询,2026search,assistant_random,71,6,9999,987,0.007100710071007101,0.0060790273556231,-0.10216827153840007,-0.47940576802130025,0.6247779054676792,stable,False,界面+深度（不可单独归因）
查询金融品种价格走势图,2026search,assistant_random,101,9,9999,987,0.010101010101010102,0.00911854103343465,-0.09824690675754519,-0.5805485177455245,0.733062360558382,stable,False,界面+深度（不可单独归因）
加密货币价格行情查询,2026search,assistant_random,89,8,9999,987,0.0089008900890089,0.008105369807497468,-0.07955202815114332,-0.5278604998201707,0.7186114407915816,stable,False,界面+深度（不可单独归因）
财经网站查询,2026search,assistant_random,55,5,9999,987,0.005500550055005501,0.005065856129685917,-0.04346939253195839,-0.37722013620828176,0.6422130449540742,stable,False,界面+深度（不可单独归因）
术语含义查询,2026search,assistant_random,48,5,9999,987,0.004800480048004801,0.005065856129685917,0.02653760816811162,-0.30267524759342873,0.7105341606197173,stable,False,界面+深度（不可单独归因）
钢铁股票查询,2026search,assistant_random,35,4,9999,987,0.0035003500350035003,0.004052684903748734,0.055233486874523355,-0.22739857294426413,0.6949329436468934,stable,False,界面+深度（不可单独归因）
加密货币交易所App官方下载地址查询,2026search,assistant_random,32,4,9999,987,0.0032003200320032004,0.004052684903748734,0.08523648717455334,-0.1950309504530871,0.7241881192193267,stable,False,界面+深度（不可单独归因）
查询概念板块龙头股,2026search,assistant_random,61,7,9999,987,0.006100610061006101,0.0070921985815602835,0.0991588520554183,-0.30488396038561305,0.8586710284202326,stable,False,界面+深度（不可单独归因）
黄金价格及黄金股票行情查询,2026search,assistant_random,71,8,9999,987,0.007100710071007101,0.008105369807497468,0.10046597364903667,-0.33939127365215205,0.8948059538231613,stable,False,界面+深度（不可单独归因）
车险保险公司电话查询,2026search,assistant_random,34,5,9999,987,0.0034003400340034003,0.005065856129685917,0.16655160956825169,-0.15323189092774497,0.8472227348628778,stable,False,界面+深度（不可单独归因）
基金净值查询,2026search,assistant_random,89,11,9999,987,0.0089008900890089,0.011144883485309016,0.22439933963001157,-0.3072970972556838,1.1102305475549463,stable,False,界面+深度（不可单独归因）
ST股票信息查询,2026search,assistant_random,40,7,9999,987,0.004000400040004,0.0070921985815602835,0.3091798541556283,-0.08351259671710194,1.0641275528954546,stable,False,界面+深度（不可单独归因）
借款平台正规性查询,2026search,assistant_random,29,6,9999,987,0.0029002900290029,0.0060790273556231,0.31787373266202,-0.034502733970652885,1.0352819648775868,stable,False,界面+深度（不可单独归因）
保险信息查询,2026search,assistant_random,58,9,9999,987,0.0058005800580058,0.00911854103343465,0.33179609754288497,-0.13152016708224298,1.1543213064259312,stable,False,界面+深度（不可单独归因）
关闭花呗,2026search,assistant_random,17,5,9999,987,0.0017001700170017002,0.005065856129685917,0.3365686112684217,0.029104080762006306,1.0133686250543525,stable,True,界面+深度（不可单独归因）
金融类App下载,2026search,assistant_random,64,10,9999,987,0.006400640064006401,0.010131712259371834,0.3731072195365433,-0.12134056378129178,1.2261787960297803,stable,False,界面+深度（不可单独归因）
港股休市查询,2026search,assistant_random,46,9,9999,987,0.0046004600460046,0.00911854103343465,0.451808098743005,-0.005911765979449944,1.2719222875360485,stable,False,界面+深度（不可单独归因）
银行信用卡客服电话查询,2026search,assistant_random,44,9,9999,987,0.0044004400440044,0.00911854103343465,0.471810098943025,0.015039253634720195,1.2915258111657366,stable,True,界面+深度（不可单独归因）
个人征信查询与信用报告获取,2026search,assistant_random,28,10,9999,987,0.0028002800280028,0.010131712259371834,0.7331432231369034,0.25476819710828447,1.5793046310953185,stable,True,界面+深度（不可单独归因）
电子支付工具使用查询,2026search,assistant_random,45,13,9999,987,0.004500450045004501,0.013171225937183385,0.8670775892178885,0.30062875878821654,1.7973064113065491,stable,True,界面+深度（不可单独归因）
银行服务信息查询,2026search,assistant_random,23,12,9999,987,0.0023002300230023,0.0121580547112462,0.98578246882439,0.4542462099297985,1.886288243712194,stable,True,界面+深度（不可单独归因）
查询农业银行及农村金融机构信息,2026search,assistant_random,19,14,9999,987,0.0019001900190019003,0.014184397163120567,1.2284207144118666,0.6469177212822753,2.1792279619086763,stable,True,界面+深度（不可单独归因）
银行卡业务办理与异常处理,2026search,assistant_random,25,21,9999,987,0.0025002500250025004,0.02127659574468085,1.8776345719678351,1.1361644785513456,2.9836625598649835,stable,True,界面+深度（不可单独归因）
贷款信息查询与办理,2026search,assistant_random,36,28,9999,987,0.0036003600360036,0.028368794326241134,2.4768434290237535,1.5989817116905398,3.7135313318350094,stable,True,界面+深度（不可单独归因）
查询金融业务办理与资金问题处理方法,2026search,assistant_random,34,28,9999,987,0.0034003400340034003,0.028368794326241134,2.4968454292237734,1.6194875467114982,3.73327453593846,stable,True,界面+深度（不可单独归因）
查询银行及业务信息,2026search,assistant_random,84,38,9999,987,0.0084008400840084,0.03850050658561297,3.009966650160457,1.9586548251750115,4.409456322331047,stable,True,界面+深度（不可单独归因）
银行存贷款利率与利息查询,2026search,assistant_random,56,38,9999,987,0.0056005600560056,0.03850050658561297,3.289994652960737,2.2443033994648682,4.686120335757918,stable,True,界面+深度（不可单独归因）
金融术语与行情原因查询,2026search,assistant_random,57,51,9999,987,0.005700570057005701,0.05167173252279635,4.597116246579065,3.3701696427080123,6.16555153542372,stable,True,界面+深度（不可单独归因）
查询车险险种与保费理赔范围,2026search,assistant_random,19,48,9999,987,0.0019001900190019003,0.0486322188449848,4.67320288259829,3.4926772881479855,6.200423589056758,stable,True,界面+深度（不可单独归因）
查询资金产品安全性及存取借贷规则,2026search,assistant_random,33,77,9999,987,0.0033003300330033004,0.07801418439716312,7.471385436415982,5.951239672880408,9.315345037248589,stable,True,界面+深度（不可单独归因）
A股个股推荐与走势预测,2026search,assistant_random,45,278,9999,987,0.004500450045004501,0.281661600810537,27.71611507655325,24.994511070436666,30.605024251485442,stable,True,界面+深度（不可单独归因）
股票信息查询,assistant_top,assistant_voice,150,52,950,1000,0.15789473684210525,0.052,-10.589473684210526,-13.328509383837769,-7.911055679084611,stable,True,输入方式（打字头部→语音）
黄金价格与行情查询,assistant_top,assistant_voice,31,9,950,1000,0.03263157894736842,0.009,-2.363157894736842,-3.7609402646907757,-1.1164160085015518,stable,True,输入方式（打字头部→语音）
指数行情查询,assistant_top,assistant_voice,27,6,950,1000,0.028421052631578948,0.006,-2.2421052631578946,-3.5446748255903797,-1.1146444631310524,stable,True,输入方式（打字头部→语音）
查询股票行情,assistant_top,assistant_voice,64,45,950,1000,0.06736842105263158,0.045,-2.236842105263158,-4.3352335014155,-0.19005887201748622,stable,True,输入方式（打字头部→语音）
蚂蚁庄园今日答案查询,assistant_top,assistant_voice,32,12,950,1000,0.03368421052631579,0.012,-2.168421052631579,-3.610503701590933,-0.8530701319170843,stable,True,输入方式（打字头部→语音）
实时国际金价查询,assistant_top,assistant_voice,17,0,950,1000,0.017894736842105262,0.0,-1.789473684210526,-2.847050352860056,-1.0185373825731985,receded,True,输入方式（打字头部→语音）
查询美股行情,assistant_top,assistant_voice,19,6,950,1000,0.02,0.006,-1.4000000000000001,-2.549387748482911,-0.39674822962304357,stable,True,输入方式（打字头部→语音）
查询个股股票信息,assistant_top,assistant_voice,19,6,950,1000,0.02,0.006,-1.4000000000000001,-2.549387748482911,-0.39674822962304357,stable,True,输入方式（打字头部→语音）
查询金融品种价格走势图,assistant_top,assistant_voice,17,5,950,1000,0.017894736842105262,0.005,-1.289473684210526,-2.3851038405224183,-0.34594093172221113,stable,True,输入方式（打字头部→语音）
黄金价格及黄金股票行情查询,assistant_top,assistant_voice,17,5,950,1000,0.017894736842105262,0.005,-1.289473684210526,-2.3851038405224183,-0.34594093172221113,stable,True,输入方式（打字头部→语音）
黄金价格查询,assistant_top,assistant_voice,15,3,950,1000,0.015789473684210527,0.003,-1.2789473684210528,-2.3079618905478796,-0.43126588914369,stable,True,输入方式（打字头部→语音）
查询科技类股票行情,assistant_top,assistant_voice,22,11,950,1000,0.023157894736842106,0.011,-1.2157894736842108,-2.478199578351347,-0.05447999463494037,stable,True,输入方式（打字头部→语音）
银行服务信息查询,assistant_top,assistant_voice,38,29,950,1000,0.04,0.029,-1.0999999999999999,-2.7863419402514333,0.5345161060789767,stable,False,输入方式（打字头部→语音）
金融类App下载,assistant_top,assistant_voice,15,5,950,1000,0.015789473684210527,0.005,-1.0789473684210527,-2.128535359649295,-0.16983601630030254,stable,True,输入方式（打字头部→语音）
大盘走势查询,assistant_top,assistant_voice,12,2,950,1000,0.01263157894736842,0.002,-1.063157894736842,-2.006079000419588,-0.30974876554663405,stable,True,输入方式（打字头部→语音）
查询白银价格行情,assistant_top,assistant_voice,11,1,950,1000,0.011578947368421053,0.001,-1.0578947368421052,-1.9651808151533334,-0.3681349063201873,stable,True,输入方式（打字头部→语音）
查询概念板块龙头股,assistant_top,assistant_voice,15,7,950,1000,0.015789473684210527,0.007,-0.8789473684210527,-1.9511729332090548,0.08465357059187686,stable,False,输入方式（打字头部→语音）
加密货币交易所App官方下载地址查询,assistant_top,assistant_voice,9,1,950,1000,0.009473684210526316,0.001,-0.8473684210526318,-1.6946494843973932,-0.20208891674505383,stable,True,输入方式（打字头部→语音）
加密货币价格行情查询,assistant_top,assistant_voice,10,3,950,1000,0.010526315789473684,0.003,-0.7526315789473684,-1.64888713348464,-0.0011600383036455483,stable,True,输入方式（打字头部→语音）
查询农业银行及农村金融机构信息,assistant_top,assistant_voice,28,22,950,1000,0.029473684210526315,0.022,-0.7473684210526317,-2.2267487268427977,0.6808083102018682,stable,False,输入方式（打字头部→语音）
金属行情报价查询,assistant_top,assistant_voice,6,0,950,1000,0.00631578947368421,0.0,-0.631578947368421,-1.3710360029177466,-0.1184766432078278,receded,True,输入方式（打字头部→语音）
查询上证指数行情,assistant_top,assistant_voice,6,0,950,1000,0.00631578947368421,0.0,-0.631578947368421,-1.3710360029177466,-0.1184766432078278,receded,True,输入方式（打字头部→语音）
货币兑换查询,assistant_top,assistant_voice,22,17,950,1000,0.023157894736842106,0.017,-0.6157894736842106,-1.9436337101682286,0.6578217730050285,stable,False,输入方式（打字头部→语音）
保险信息查询,assistant_top,assistant_voice,18,13,950,1000,0.018947368421052633,0.013,-0.5947368421052633,-1.8019898123383462,0.5501925283162802,stable,False,输入方式（打字头部→语音）
借款平台正规性查询,assistant_top,assistant_voice,9,4,950,1000,0.009473684210526316,0.004,-0.5473684210526316,-1.425324602850568,0.22085860511562497,stable,False,输入方式（打字头部→语音）
财经网站查询,assistant_top,assistant_voice,9,4,950,1000,0.009473684210526316,0.004,-0.5473684210526316,-1.425324602850568,0.22085860511562497,stable,False,输入方式（打字头部→语音）
银行客服短号查询,assistant_top,assistant_voice,5,0,950,1000,0.005263157894736842,0.0,-0.5263157894736842,-1.226113910251922,-0.039259709261315556,receded,True,输入方式（打字头部→语音）
东方财富官方入口查询,assistant_top,assistant_voice,5,0,950,1000,0.005263157894736842,0.0,-0.5263157894736842,-1.226113910251922,-0.039259709261315556,receded,True,输入方式（打字头部→语音）
期货行情查询,assistant_top,assistant_voice,5,1,950,1000,0.005263157894736842,0.001,-0.4263157894736842,-1.1309420511714376,0.12714272271125254,stable,False,输入方式（打字头部→语音）
银行股票信息查询,assistant_top,assistant_voice,5,1,950,1000,0.005263157894736842,0.001,-0.4263157894736842,-1.1309420511714376,0.12714272271125254,stable,False,输入方式（打字头部→语音）
今日金价查询,assistant_top,assistant_voice,14,11,950,1000,0.014736842105263158,0.011,-0.37368421052631584,-1.471210312125237,0.6705494916744316,stable,False,输入方式（打字头部→语音）
车险保险公司电话查询,assistant_top,assistant_voice,7,4,950,1000,0.007368421052631579,0.004,-0.3368421052631579,-1.1506548775755965,0.3934417708713567,stable,False,输入方式（打字头部→语音）
能源资源类股票查询,assistant_top,assistant_voice,3,0,950,1000,0.003157894736842105,0.0,-0.3157894736842105,-0.9243171487972089,0.11992209473822672,receded,False,输入方式（打字头部→语音）
