domain,source,core,query,added_chars,core_td,wrap_td,same_intent
医疗,assistant_random,肩周炎,70岁有中风症状，痛风，肩周炎，适合吃磷虾油吗,20,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_random,包皮手术,一定要做包皮手术吗？,6,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,上呼吸道感染,上呼吸道感染和什么药,4,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,蒲地蓝,中午喝酒，吃完饭可以吃蒲地蓝片吗？,14,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,拉肚子,中年女性原来是一热一冷就会拉肚子做无痛胃肠镜检查活检胃部两个地方又活检横结肠一个息肉中间出现两次胃肠胀气状态又拉肚子了，现在已经二十天了能不能吃含有黑白芝麻粒的馒头？,80,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,丽珠集团,丽珠集团有哪些药，主要治疗哪些方面的疾病,16,处理非健康或无法归入上述意图的残余,处理非健康或无法归入上述意图的残余,True
医疗,assistant_random,乳腺癌,乳腺癌术后多久可以吃深海鱼,10,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,乳腺癌,乳腺癌的他莫昔芬药,6,仅给出名称的裸实体查询,仅给出名称的裸实体查询,True
医疗,assistant_random,二甲双胍的正确吃法,二甲双胍的正确吃法图解,2,查询药品用法用量与服用时机,查询药品用法用量与服用时机,True
医疗,assistant_random,五味子,五味子搭配什么药材能减轻副作用,12,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,人民医院,从武清杨村早晨6点出发，几点可以到达天津市人民医院停车场,24,查询就医科室、医院/医生导航与挂号入口,查询就医科室、医院/医生导航与挂号入口,True
医疗,assistant_random,人民医院,从深圳第一人民医院转到广州肿瘤医院坐救护车大约要多少分钟？,25,查询就医科室、医院/医生导航与挂号入口,查询就医科室、医院/医生导航与挂号入口,True
医疗,assistant_random,仙鹤草,仙鹤草在这个方剂里面有什么作用？,13,仅给出名称的裸实体查询,查询中医方剂组成、经络穴位与中医理论,False
医疗,assistant_random,败血症,会不会出现败血症,5,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,低密度脂蛋白,低密度脂蛋白胆固醇高怎么调理,8,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,糖尿病,你是糖尿病的，别有糖尿病，多吃点，这个还行啊，把糖尿病都吃了，他愿意吃那,33,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,肠胃炎,你是说这种肠胃炎不会拉肚子，但是却引起了发烧和其他的反应，是吗？,29,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,胰岛素,依柯胰岛素起效时间和持续多久,11,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_random,肺结节,做了肺结节手术可以去海拔高的地方吗,14,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,核磁共振,做半边腿，加髋骨核磁共振需要多久,12,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,核磁共振,做腰部核磁共振大概需要多少钱,10,仅给出名称的裸实体查询,查询诊疗项目的费用、时长与恢复参数,False
医疗,assistant_random,生孩子,八个月生孩子正常吗,6,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_random,维生素,八种b族维生素片的作用及功能,11,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_random,木香顺气丸,六君子丸和木香顺气丸搭配多久见效,11,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_random,冠心病,冠心病患者早晨3点钟左右心渴口渴,13,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,益生菌,凯默森益生菌粉是修复胃粘膜的,11,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,冠心病,刘如秀开的治冠心病的药大致多少钱一副,15,仅给出名称的裸实体查询,查询诊疗项目的费用、时长与恢复参数,False
医疗,assistant_random,利伐沙班,利伐沙班和感冒药怎么错开吃,9,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_random,前列腺炎,前列腺炎一坐下就不舒服,7,仅给出名称的裸实体查询,解释自身症状的原因,False
医疗,assistant_random,抗生素,前列腺药是抗生素吗,6,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,安眠药,副作用最小的安眠药有哪些,9,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,割包皮,割包皮是不是很疼？,6,仅给出名称的裸实体查询,对正在发生的具体不适做分诊与处置判断,False
医疗,assistant_random,吴茱萸,半夏黄芩黄连大枣灸甘草干姜党参白芍鸡屎藤鸡内金吴茱萸此方治疗什么症型的萎,33,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,艾滋病,南通哪个区县艾滋病患者最多,10,仅给出名称的裸实体查询,查询就医科室、医院/医生导航与挂号入口,False
医疗,assistant_random,葡萄糖,原尿中葡萄糖被重新吸收的是,10,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,双氯芬酸钠,双氯芬酸钠凝胶药店有卖的吗,8,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,双氯芬酸钠,双氯芬酸钠治痛经效果好吗？,8,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,克拉霉素,吃克拉霉素片后多久会出现腰酸脚痛,12,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_random,胆固醇,吃瓜子血脂胆固醇高吗,7,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,缬沙坦,吃缬沙坦氨氯地平片可以喝吗,10,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,同型半胱氨酸,同型半胱氨酸11.6需要治疗吗,9,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_random,维生素,吡唑维生素片饭前吃是饭后,9,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_random,维生素b,含维生素b的食物,4,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_random,烟酰胺,和烟酰胺是同一个物质吗？,9,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,支气管炎,咳嗽支气管炎，吃什么好？,8,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,腰椎间盘突出,哈尔滨专治腰椎间盘突出的医院哪家最好,12,仅给出名称的裸实体查询,查询就医科室、医院/医生导航与挂号入口,False
医疗,assistant_random,甲状腺,哪些情况下甲状腺穿刺会导致扩散,12,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,甘油三酯,哪种茶饮对降低甘油三酯最有效,10,仅给出名称的裸实体查询,由自述症状直接索取药品或药膏,False
医疗,assistant_random,维生素D,喝睡眠药维生素D可以吃吗,8,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,脑出血,因房颤摔倒，脑出血，脑水肿住院一个月,15,仅给出名称的裸实体查询,对正在发生的具体不适做分诊与处置判断,False
医疗,assistant_random,土茯苓,土茯苓能和薏米一起煮水喝吗,10,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,甲状腺,在三家医院做了B超，一切正常，做了甲状腺也正常 ，就是这个肿不消 ，上一天班感觉又肿大一点，休息一晚上，感觉又小一点 躺着就没了,61,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_random,小柴胡颗粒,地黄丸和小柴胡颗粒间隔多久吃合适,11,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_random,维生素,复合维生素片好，还是单独吃维生素片好？,16,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_random,黄连素,复方黄连素的副作用,6,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_random,夏枯草,夏枯草吧？,2,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,高血压,外洗，高血压患者长期使用的坏处,12,仅给出名称的裸实体查询,评估疾病的严重程度、预后或时间预期,False
医疗,assistant_random,多西环素,多西环素也无放,3,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,青霉素,头孢，青霉素，左氧过敏，能用阿米卡星或者庆大霉素吗,22,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,核磁共振,头部核磁共振,2,仅给出名称的裸实体查询,仅给出名称的裸实体查询,True
医疗,assistant_random,奥氮平,奥氮平片口服后多长时间起效？,11,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_random,红霉素软膏,妇科外面痒可以用红霉素软膏吗,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,子宫腺肌症,子宫腺肌症合并腺肌瘤会自愈吗,9,仅给出名称的裸实体查询,评估疾病的严重程度、预后或时间预期,False
医疗,assistant_random,肝硬化,对，回来就查出了肝硬肝硬化之类的，然后呢？后来肝硬化就发展成了肝腹水,31,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_random,心电图,射频消融手术治疗房颤房扑三个月后做心电图诊断为一位心率心房颤动ST段下移是不是手术失败又复发？,44,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_random,抽动症,小孩发声抽动症这两个药常用那个,12,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_random,稳心颗粒,小度小度，稳心颗粒搭配什么药效果更好？,15,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,HPV,尖沙咀分院HPV疫苗，付款。可用港币现金吗？,19,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,帕金森,帕金森吃什么药,4,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,带状疱疹,带状疱疹后遗症神经痛多久会好,10,仅给出名称的裸实体查询,评估疾病的严重程度、预后或时间预期,False
医疗,assistant_random,带状疱疹,带状疱疹得了一次，还能得吗？,10,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,血管瘤,帮我画 血管瘤是什么样子,9,仅给出名称的裸实体查询,查询疾病或医学术语的定义、病因与传染性,False
医疗,assistant_random,幽门螺杆菌,幽门螺杆菌跟狗狗接触有关系吗,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,艾滋病,床单上有分泌物放了一个星期担心有梅毒淋病艾滋病被传染放了一个星期床单上还会有传染物吗,39,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,强直性脊柱炎,强直性脊柱炎严重会怎么样,6,仅给出名称的裸实体查询,评估疾病的严重程度、预后或时间预期,False
医疗,assistant_random,心电图,心梗心电图能查出来吗,7,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,美托洛尔,心率100左右，美托洛尔片应该吃多少毫克,16,仅给出名称的裸实体查询,查询指标的正常值或参考范围,False
医疗,assistant_random,心绞痛,心绞痛，病人出院第十天，这药吃完了，还有其他药，这药要去买继续服用吗？,32,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,急性肠胃炎,急性肠胃炎能吃李万山脾胃丸吗,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,胆固醇,总胆固醇和低密度稍稍偏高，如何降低？,15,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,主动脉夹层,我是申奥 二零零八九月十五 我是霍林郭勒市人民医院 住院大夫擅长:血管瘤 颈动脉狭窄 先天性心脏病 静脉血栓 房间隔缺损动脉瘤 下肢静脉曲张 室间隔缺损心肌梗塞 静脉血栓房间隔缺损动脉瘤 下肢静脉曲张 室间隔缺损心肌梗塞 静脉炎动脉硬化 主动脉夹层下肢深静脉 血栓动脉导管未闭 血栓闭塞性脉管炎 血栓性静脉炎 下肢静脉血栓 肺栓塞深静脉血栓 急性心肌梗死 血管畸形肾动脉狭窄 心内膜炎 缺血性坏死 二尖瓣狭窄 急性心肌梗塞 心脏畸形 动静脉瘘 多发性缺血性坏死 急性心内膜炎 慢性心脏畸形 化脓性心脏病 我是一个小大夫,254,仅给出名称的裸实体查询,查询就医科室、医院/医生导航与挂号入口,False
医疗,assistant_random,甘油三酯,我的总胆固醇是6.37，可是甘油三酯是1.70，高密度脂蛋白胆固醇测定增高1.60，这些是什么问题？严重吗？,50,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_random,利伐沙班,房颤吃多少利伐沙班,5,仅给出名称的裸实体查询,查询诊疗项目的费用、时长与恢复参数,False
医疗,assistant_random,扁桃体,扁桃体肥大怎么治疗最佳方法,10,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,双氯芬酸钠,扭伤引起的疼痛用布洛芬好还是双氯芬酸钠或者其他药物更好,22,仅给出名称的裸实体查询,解释自身症状的原因,False
医疗,assistant_random,云南白药,扭伤弟4天了，擦了狮马龙舒筋活络油和云南白药汀，疼痛已大大的缓解，能直立行走，只是在弯曲活动时有点不适和微痛。,51,仅给出名称的裸实体查询,对正在发生的具体不适做分诊与处置判断,False
医疗,assistant_random,扶他林,扶他林乳胶剂说明书,6,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,扶他林,扶他林功效的作用与副作用,9,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_random,拉肚子,拉肚子拉不出来又想反胃是什么原因,13,仅给出名称的裸实体查询,解释自身症状的原因,False
医疗,assistant_random,抗生素,政治给我开了妇炎舒胶囊没给我开抗生素,15,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,益生菌,早餐随餐吃的k2氨糖pQQ饭后15分钟吃益生菌再间隔多长时间可以吃叶黄素不影响几款产品的吸收功效,45,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_random,更年期,更年期了，大姨妈要么两个月来一回要么一个月来两回，什么情况啊？,28,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,更年期,更年期保健除了检查性激素六项还查什么,15,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,更年期,更年期的班都穿的好，你说基本上12个月症状基本就消失了，是不是快好了？这一天那么更年期的晚，多长时间能好完，那我这更年期一会儿出发，一会儿不出发，胸闷气短，晚上睡不着觉，这两天我就吃那个坤宝丸和那个解郁散结颗粒吃,103,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_random,替尔泊肽,替尔泊肽需要长期注射吗,7,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,颈动脉斑块,有哪些中成药可以治疗颈动脉斑块,10,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,子宫肌瘤,有子宫肌瘤每次量都很大，45岁了，怎么能知道是不是快到绝经期呢,27,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_random,菟丝子,有肝经湿热的肾气虚患者能用菟丝子代茶饮吗,17,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,胆囊息肉,有胆囊息肉，胆囊炎能吃花生米吗？,12,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,血小板,服用抗血小板药期间，能吃哪些水果,13,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,木香顺气丸,木香顺气丸和逍遥丸一起服用多久见效,12,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_random,甲状腺,检查促甲状腺激素前大量吃海鲜可以吗,14,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,阿司匹林,没吃过布洛芬阿司匹林,6,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,淋巴结,没有淋巴结转移的肺寡转移，复发率高吗,15,仅给出名称的裸实体查询,评估疾病的严重程度、预后或时间预期,False
医疗,assistant_random,人民医院,济宁市人民医院东院区,6,查询就医科室、医院/医生导航与挂号入口,查询就医科室、医院/医生导航与挂号入口,True
医疗,assistant_random,人民医院,深圳人民医院妇产科杨煜怎么样,10,查询就医科室、医院/医生导航与挂号入口,查询就医科室、医院/医生导航与挂号入口,True
医疗,assistant_random,利多卡因,清华同方利多卡因乳膏的价格是多少,12,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_random,渐冻症,渐冻症的早期症状和前兆,8,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_random,湘雅医院,湖南湘雅医院的蜂胶怎么样？,9,查询就医科室、医院/医生导航与挂号入口,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,灵芝孢子粉,灵芝孢子粉吃多久能感觉到效果,9,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_random,扁桃体,生病的是老公这段时间吃不好\心情不太好，看到人也瘦了，我就担心是不是病情严重的，之前发现的时候就从舌根扁桃体发现病的，外周T淋巴瘤,62,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_random,维生素D,甲减患者补充维生素D的具体剂量是多少,14,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_random,甲状腺,甲状腺以前抽血检查了，您说的这个结节我不懂，是拍片子还是抽血,27,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_random,甲状腺,甲状腺减退的主要症状,7,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_random,甲状腺,甲状腺引发的粘液性水肿有什么表现？,14,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,桥本甲状腺炎,甲状腺弥漫性病变是甲状腺组织的弥漫性异常改变，常见病种包括结节性甲状腺肿、甲状腺癌、桥本甲状腺炎、Graves病，临床需通过影像学进行鉴别诊断。该病症CT特征表现为：桥本病及Graves病呈对称性肿大伴均匀密度减低；结节性甲状腺肿显示多发低密度结节且分布均匀；甲状腺癌可见腺体边缘破坏、囊变区壁结节强化及淋巴结肿大等特征性征象。影像诊断采用薄层靶扫描结合多窗位技术，通过分析腺体形态、密度变化及“节段缺损征”等指标实现精准鉴别。超声检查可见甲状腺整体回声粗糙不均匀，血流分布异常，严重时出现包膜凹凸不平及体积变化。护理需遵循低碘饮食原则，监测甲状腺功能及并发症，如甲亢性眼突、周期性麻痹等临床表现。桥本氏甲状腺炎伴发甲状腺癌风险较高，弥漫硬化型甲状腺乳头状癌易早期转移，需尽早确诊类型。 甲状腺弥漫性病变能治愈吗,350,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_random,甲状腺,甲状腺恶性怎么治疗,6,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,甲状腺结节,甲状腺结节最好不吃什么食物,8,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,甲硝唑片,甲硝唑片吃完多久见效,6,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_random,甲钴胺,甲钴胺吃多久才有效,6,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_random,盆腔炎,盆腔炎患者多久可以恢复性生活,11,仅给出名称的裸实体查询,评估疾病的严重程度、预后或时间预期,False
医疗,assistant_random,氯雷他定,盐酸奥洛他汀片和氯雷他定有什么区别,13,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_random,舍曲林,盐酸舍曲林有哪些副作用,8,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_random,知柏地黄丸,知柏地黄丸有什么作用与功效,8,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_random,鸡内金,石见穿与金钱草石韦鸡内金配伍的功效与副作用,18,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_random,破伤风,破伤风也能补打,4,仅给出名称的裸实体查询,仅给出名称的裸实体查询,True
医疗,assistant_random,硝苯地平缓释片,硝苯地平缓释片一般情况下吃几毫克,9,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_random,硝苯地平缓释片,硝苯地平缓释片降尿蛋白吗,5,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,香砂六君丸,碳13一14已经做了，医生说无幽门螺杆菌；目前临时吃着《香砂六君丸》，说可以治疗脾胃虚弱萎缩性胃炎病症；你建议的及时做一次胃镜检查有道理，但本人怕受罪，怕麻烦，怕检查出什么大病，所以自从15年前做了一次胃镜检查后，至今心理还是有点抗拒。有时候都在想，都这把年纪的人了，差不多算了，随它吧，呵，平时大都抱着这种心态对待疾病，想洁也许不对。,163,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,神经病,神经病，脑残一言不合的智障,10,仅给出名称的裸实体查询,评估疾病的严重程度、预后或时间预期,False
医疗,assistant_random,艾滋病,福建的艾滋病情况如何,7,仅给出名称的裸实体查询,查询疾病或医学术语的定义、病因与传染性,False
医疗,assistant_random,扶他林,筋拉伤涂抹扶他林和吃药都行吗,11,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,糖尿病,糖尿病人一天能吃多少克单糖,10,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,糖尿病,糖尿病人对咖啡十分敏感是为什么,12,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,糖尿病,糖尿病会感觉饿吗,5,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,糖尿病,糖尿病患者晚间嘴很干严重吗？,11,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,糖尿病,糖尿病治疗仪能降血糖吗,8,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,埃博拉病毒,给我一张埃博拉病毒的结构图,8,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,龙胆泻肝丸,老董肺热+肝火旺热伤经络出血吃龙胆泻肝丸＋雪梨膏＋云南白药粉都有什么功效,31,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_random,肌酸激酶,肌酸激酶60是什么？属于什么样水平,13,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_random,转氨酶,肝内稍低回声区，边界模糊，肝内非均质稍低回声，脂肪肝，转氨酶多年都偏高，alt85，ast49，ggt135是危险信号吗,57,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_random,肠梗阻,肠梗阻出院以后可以吃豌豆糕吗,11,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,开塞露,肺癌症患者便秘，可以用开塞露吗？,13,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,肺结核,肺结核病人出院后，在家将近两周又发烧36度，38度，28度，这种要查多长时间才能查出来,40,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_random,肺结节,肺结节患者有哪些饮食禁忌,9,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,胃溃疡,胃溃疡三联疗法是哪三种药,9,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_random,肝硬化,胆汁淤积性肝硬化能治愈吗,9,仅给出名称的裸实体查询,评估疾病的严重程度、预后或时间预期,False
医疗,assistant_random,胆结石,胆结石影响食欲吗,5,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,胆固醇,脂溶性物质进入细胞膜是因为细胞膜上有胆固醇吗？,20,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,脂肪肝,脂肪肝逆转需要多久,6,仅给出名称的裸实体查询,评估疾病的严重程度、预后或时间预期,False
医疗,assistant_random,灰指甲,脚上的灰指甲挤出来这种说法对不对,13,仅给出名称的裸实体查询,解释自身症状的原因,False
医疗,assistant_random,腕管综合征,腕管综合征手术后会复发吗,7,仅给出名称的裸实体查询,评估疾病的严重程度、预后或时间预期,False
医疗,assistant_random,腹股沟,腹股沟疝选择陈涛团队就诊行吗,11,仅给出名称的裸实体查询,查询就医科室、医院/医生导航与挂号入口,False
医疗,assistant_random,外阴瘙痒,艾与黄蒿混合制取的精液经水2：精液1稀释后的刺激性很小，消炎止痒效果还更好些，我自己的亲身体验，用于外阴瘙痒。,51,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_random,布洛芬,艾巴金布洛芬片的价格是多少,10,仅给出名称的裸实体查询,查询诊疗项目的费用、时长与恢复参数,False
医疗,assistant_random,莫匹罗星软膏,莫匹罗星软膏涂了会痒吗,5,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,葡萄糖,葡萄糖高说明什么,5,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_random,蒙脱石散,蒙脱石散治胃炎需要配合什么药,10,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_random,蒲地蓝,蒲地蓝与四季抗病毒合剂能一起使用吗？,15,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,蛋白粉,蛋白粉和驼奶粉能一起喝吗？,10,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,灵芝孢子粉,蜂胶能和灵芝孢子粉一起服用吗？,10,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_random,血小板,血小板压低怎么回事,6,仅给出名称的裸实体查询,解释自身症状的原因,False
医疗,assistant_random,过敏性鼻炎,请帮我生成一个视频：有关过敏性鼻炎的药，比例为1:1。,22,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_random,维生素B,越心堂复合维生素B片有副作用吗,11,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_random,达格列净,达格列净片具体怎么服用时间,9,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_random,达格列净,达格列净片，磷酸西格列汀片,9,仅给出名称的裸实体查询,仅给出名称的裸实体查询,True
医疗,assistant_random,达格列净,达格列净药片掰开吃行吗,7,仅给出名称的裸实体查询,查询药品的功效与作用,False
医疗,assistant_random,达泊西汀,达泊西汀对阳痿患者有哪些具体效果,12,仅给出名称的裸实体查询,查询药品的功效与作用,False
